,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.117161478105841,0,0.0514370525540639,0,0,0,-0.116723555148505,0,0,0,0.512956979394001,0,0,0,-0.016600938241183,0,0,0,0,0,0,0,0,0,0,0,0,0.0184125296383116,0,0,0,0,0,8.67361737988404e-19,0,0.0825566219134252,0,0,0,0,0,0.225257397057019,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.00570726795282035,0,0,0.12285138351724,0,0.2609695456169,0,0,-0.0329485017171,0.240361960981785,0,0,0,0,0,0,-0.148685298577951,0,0,0,0,0,0,0,0,0,0,0,0,0.162782820952877,0,0,0,0,-0.283432868087242,0,0.319982061570659,0.267963395326702,0.263141899074853,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.32867383135813,0,0,0.330422898570568,0,0.103676190733433,0,-0.0624542636162025,0,0,0,0,0,0,0.110022792359187,0.0665608878074612,0,0,0,0,0,0.00491319238805137,0,0,0,0,0,0,0,0,0,-0.00901477481385461,0,0,0,0,-0.130900624997912,0,0,0.33810161381788,0,0,0,0.0177714929580782,0,0,-0.042499563032126,0,0,0,0
X601288.CH.EQUITY,0.368294371440042,0,0.117979852124394,0,0,0.227236826126707,0,0,0.110930002034756,0,0,0,0,0,0,0,0.0512313566571619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864585053676347,0,0,0,0,0,0,0,0,0.173436443823135,0.0566259782978998,0
X5.HK.EQUITY,0,0,0.0550874529203119,0.23076654608014,0,0.137068336661499,0,-0.402170687992058,0,0,0,0,0.0978823492857318,0,0,0,0,0,0,0,0.415378371720821,0,0,0,0,0.488814182704576,0,0,0,0,0,0,0,0.097575129940231,0,0,0,0,0,0,0,0,0,0,-0.179347527917067,0,0.122546500335425,0,-0.00908317502840543,0,0
X601988.CH.EQUITY,0.28151229866428,0.0693623098380645,0.318557053514933,0,0,0,0,0,0.137919936744897,0,0,0.00625726852434505,0,-0.175067671951287,0,0,0,0,0,0,0,0,0.152561464587271,0,0,0,0,0.0238942271857096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801932850407952,0,0.154351784375943,0,0,0,0,-0.0183466273095749,0,0
X600036.CH.EQUITY,0,0,0,0,0.0971370956263209,0,0,0.245844731492841,-0.00772203582593466,-0.037779345539346,0.0157071693674999,0,0.280607232148407,0,0.258277100563457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921811100153792,0,0,0.0897270809193836,0,0,8.67361737988404e-19,0.134739960949712,0,0.0105204487933824,0,0,0,0,0,0,3.46944695195361e-18,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0368129149920152,0,0,0,0.209815989647181,0,0,0,-0.179220873176052,0,0,0,0,0.36660527391475,0.177564656650609,-0.050209644994102,0,0,0,0.104766225177062,0,0.0721031578251675,0,0,0,0,0,0,0,0,0,0.00101666818180646,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.315957944365052,0.208680255183056,0,0,0.102961948143003,0,0,0,0,0.0313221930725421,0,0,0,0,0,0,0,0.0845339694915061,0,0,-0.081477630881426,0,0.0250640396525571,0,0,0,0,0.211808367906273,0.0755577738205271,0,-0.316462827038275,0,0,0,0,0,-0.203142518859725,0,0,0,0,0,0.0210745402330604,0,-0.0593278740173281,0,0.00398447822141186,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0425412684740201,0,0,0,0,-0.202033158831966,-0.0215088521886401,0.0298055701868758,0,0,0,0,0,0,0.23980154337652,0,0,0,0,0,0.0556679860536828,0,0,0,0,0,0,0.297684265789288,0,0,0,-0.182337207231169,0,0,0,0,0,0,0,-0.179205604819994,0
X601166.CH.EQUITY,0,0,0.103274012446238,0,0,0,0.392498421947668,0,0,0,0,0,0,0,0,0.137306597601993,0,0,0.0463886128746598,0,0,0,0,0,0,0,0,0,0.0379368285524937,0,0,0,0,0,0,0.0178594522564004,0,0,0,0,0.133452512698841,0,0,0.0584985035914112,0,0.0821774217673209,0,0,0,0,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.0338283414976926,0,0,0,0,0,0,0.486971969084052,0,0,0,0,0,0,0,0,0.189392058624513,-0.0453958013634347,0,0,0,0,0,0.0736737442004215,0,0,0,0.0642109885978014,0,0,0,0,0,0.0227860058074044,0.0669566967154507,0,0.0134380153548342,0,0.0726527479536594,0,0,0,0,0,0,-0.0280355769748446
X600000.CH.EQUITY,0,0.0019825957658333,0,0,0,0,0.28228278235172,-0.032823015511489,0,0,0,0.327800709877137,0,0,0.066323314798738,0,0,0,0,0,0,0,-0.0852176295744339,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.175141492772358,0,0.045727954607505,0,0.0759860166921171,0,0,0
X000002.CH.EQUITY,0.0168323541905857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168457298916673,0,0,0,0,0,0,0,0,0,-0.0898381527576807,0.358038176435023,0,0,0,0,0.187624204938362,0,0,0,0,0.0997084343033754,0,0.0578091899991676,0.033889459657839,0.0382285326236857,0,0,0,0,0.0775253915751061,0
