,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.53538589791681,0,0.044077714879536,0.0310860588173011,0.000355946358587301,0.0344227045185572,0,0,0,0,0,0,0.0370150120627946,0,0,0,0.0248750069066925,0.0740106681573635,0,0,0,0,0,0.114217778994292,0,0,0,0,0,0,0.0143236163836006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.344001188328864,0,0,0.145951380941803,0,0.187174945893375,0,0,0,0.0490881188787262,0.0961065458657174,0,0,0,0,0,0,0,0,0,0,0.00105776186725482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600570294663947,0,0,0.0109824089134146,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0
X601288.CH.EQUITY,0.439715222792524,0,0,0,0,0,0,0,0,0.175833706980098,0,0,0,0,0,0,0,0.127439121987438,0,0,0,0,0,0,0.0570232854042736,0.0417946743156904,0,0.0867105183819207,0,0,0.123801203671764,0,0,0,0,0,0,0,-0.0464708325793449,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.347269051803288,0,0,0,0,0,0,0,0,0,0.0300553844102461,0.532760359201454,-0.324005088719594,0,0,0,0,0,0,0,0.165386399809188,0,0,0,-0.0880588243780392,0,0,0,0,0,0,0,0.139721643850182,0,0,0,0,0,-0.0606299029529743,0,-0.524565720198531,0,0,0,-0.272688097899094
X601988.CH.EQUITY,0,0.281538800696823,0,0,0.0763462015001862,0,0,0,0.201918635581156,0,0,0,0,0,0,0,0,0.143106531764479,0,0,0,0,0,0.324569277169341,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0100121943675627,0,0.0451035555137086,0,0,0,0,0,0,0,-0.00831080794120637
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0364927997917307,0,0,0.0671835429207528,0,-0.056878123414259,0,0.235357116389514,0,0,0,0.023493809731066,0,0,0,0,0,0.413845560618608,0,0.073478984916649,0,0,0,0.138442929277713,0,-0.00291893275846478,0,0,0,0,0,-0.00293961406548782,0,0,0,0,0.047581389913478,0.0460826064792712,0,0,0,-0.0439426800805504,0
X1299.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.10178209446839,0,-0.0647338047988163,0,0,0.250184919117397,0,0,0,0.0841277021605622,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.329581643418559,0,0
X601628.CH.EQUITY,0,0,0,0,0.0247340989899914,0,0,0,0,0,0.195776398116781,0,0,0,0,0.00480193189651538,0.00167824732506112,0,0,0,0,0,0,0,0,0,0.0425496687549715,0,0,0,0,0,0,0,0.225652293615502,0,0,0,0,0,0.171969403810877,0,0.157835305221604,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.137893865832205,0,0,0,0,0,0,0,0,0,0,0,0.127338998411154,0,0,0,0,0.0354867822614394,0.115497130491328,0.0162543795131202,0,0,0,0,0.0741077655450575,0,0,0,0,0.105889663100962,0.00129726774494151,0,0,0,-0.020902418560878,0.0165946532443623,0,0.164345002806904,0.236738838808732,0,0,0,0,0,0,0,0,0
