,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.017823057128932,0,0.0061119334363105,0,0,0,0,0,0,0,0.46648433553057,0,0,0,-0.0967654464045688,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0504035194927807,0,0,0,0,0,0.0621903920646198,0,0,0.0893484321157928,0,0,0,0,0.20953945177519,0,0,0,3.46944695195361e-18,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0
X601939.CH.EQUITY,0.111992833891484,0,0,0.29064376415482,0,0.225594153439371,0,-0.0426572689081273,0,0,0.0460741754432571,0,0,0,0.113575931170855,0,0,0,0,0,0,0,0.0803586711205988,0,0,-0.00606840366435954,0,0,0,0,0,0,0,0,0,0,0,-0.116474890672729,0,0.384081709595537,0,-0.0510781534141994,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.218734318538767,0,0.301560566264253,0,0.144050259710396,0.312292595887343,0,0,0,-0.0874420959861146,0,0,0,0,0,0,0,0,0,0.123472578418016,0,0,0,-0.187751809332108,0,0,-0.0390655432386569,0,0,0,0,0,0,0,-0.0362913016976602,0,0,-0.0268034146374823,0,0.129294832439869,-0.0518610107222891,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0379754334142562,0.207096746099547,0,0.145184318925889,0,-0.359512174222704,0,0,0,0,0.0653279028991544,0,0,0,0,0,0,0,0,0.388109503563805,0,0,0,0.453101822322373,0,0,0,0,0,0,0.0710317071261994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186290847393128,-0.0894904575583815,0,0
X601988.CH.EQUITY,0.223574029007615,0.0849452735567904,0.327270841088619,0,0,0,0,0,0.11628220149654,0,0,0.145497991326792,0,-0.225213658010411,0,0,0,-0.110883436296405,0,0,0,0,0,0.143270643920924,0.0806111796407934,0,0,0.133228282827735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323570511109743,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718752269203672,0,0,-0.0225460253095454,0,0.028634926721694,0,0,0,0.312756979798442,0,0.126976108010345,0,0,0,0,0,0.151991338089511,0,0,0,0,0,0,0,0,0,0.0419387703167874,0,0,0,0,0.101671634437732,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.186829152590094,0.242636608963859,0,0,0.0332534656529878,0,0,0,0,0.0621526714520057,0,0,0,0,0,0,0,0.0919883043862296,0,0,0,-0.0979176391176929,0,0,0,0,0,0.15244454940857,0.0747418044745208,0.0372027449042855,-0.33016123089817,0,0,0,0,0,0,-0.18207537599723,0,0,0,0,0.147353255347107,0,0,0,0,0.0569000691955618,0,0,0.0479379262813506
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154067693782172,0,0,0,0,0,0,0,0,0.216751805916441,0,0,0,0,0,0.10751698189886,0,0,0,0,-0.0259445071094432,0.295085922804262,0,0,0,-0.162020976717054,0,0,0,0,0.0542060500591551,0,-0.0406910122243482,0,-0.169768896700641,0
