,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0193222945026333,0,0.164858771138499,0,0,0.110455357321618,0,0.246170257608513,0,0,0,0,1.38777878078145e-17,0.189957257654536,0,0,0,0,0,0,0,0,0,0,0,0,0.0424127492094723,0,0.137895745160431,0,0,0,0,0,0,0.0288887131477267,0,0,0,0,0,0,0,0,0,0,0.0491141878879107,0,0.0061478450988598,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0
X601939.CH.EQUITY,0.269214817342612,0,0,0,0,0,0,0,0,0,0,0,0,0.413718622280072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191903533727641,0,0,0.108132796376297,0,0,0.00678194294871187,0,0,0,0,0.00386044858792543,0,0,0,0
X601288.CH.EQUITY,0.352861374625015,0,0,0,0,0.499084705582205,0.0060344650665144,0,0,0,0,0.010129998269688,0,0,0.0388003215417011,0,0,0,0,0,0,-0.0328384504795546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194984507074954,0,0,0,0,0.0900785933938825,0,0,0.00901164194813156,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.344338173874292,0,0.152950385774332,0,0,0,0,0,0,0,0.668682213644122,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0.0235801172566047,0,0,0,0,0,0,0,0,0,0,0,-0.262178942591249,-0.0998298164312018
X601988.CH.EQUITY,0,0.0659420478680328,0,0,0,0,0,0,0.0804679883201639,0,0,0,0,0.0117626536952426,0,0,0,0.219542961327535,0.127640288017617,0,0,0,0,0.298480026337886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138580979631384,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.138265334063388,0,0.0105550445473184,0,0.302254011879475,0,0,0,0,0.145948796235521,0,0,0,0,0,0,0,0,0,0,0.0740950089063743,0,0.111698637558869,0,0.120579095677514,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0658893784223391,0.0674774561971443,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.1381964624167,0,0,0,0,0,0,0,0.375929368193975,0,0,0,0.178681628153565,0.225343548263998,0,0,0,0,0,0.0107691093924488,0,0,0.278206152722828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497774828287052,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.303495678757246,0,0,0,0,0,0.205216245107963,0,0,-0.240702104689086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600855236934876,-0.0975845578290095,0,0,0,0,0,-0.0270376219353204,0,0,0,0.749736599301328,0,0,0,0,-0.0866271350821757,0.621584150307171,0,0,0
