,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0193180196654663,0,0.164862869103575,0,0,0.110452475008213,0,0.246171608988151,0,0,0,0,0,0.189958094851214,0,0,0,0,0,0,0,0,0,0,0,0,0.0424141087986242,0,0.137893689653585,0,0,0,0,0,0,0.0288903045787784,0,0,0,0,0,0,0,0,0,0,0.0491152176743281,0,0.00614865731451147,0,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0,0
X601939.CH.EQUITY,0.269217095441056,0,0,0,0,0,0,0,0,0,0,0,0,0.413713163655947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191906490664783,0,0,0.108131642864938,0,0,0.00678475221978591,0,0,0,0,0.00386050915723655,0,0,0,0,0,0
X601288.CH.EQUITY,0.352863000083542,0,0,0,0,0.499093319942623,0.00604326165090232,0,0,0,0,0.0101286919839871,0,0,0.0388052466052691,0,0,0,0,0,0,-0.032834255120403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194847348462831,0,0,0,0,0.0900737451459415,0,0,0.00900524572946168,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0298316914686033,0,0,0,0,0.220380077864849,0,0,0,0,0,0,0,0,0,0.406738699235784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202181712544232,0,0,0,0,0,0,0,0,0,0,0,-0.304315024947012,0.158888318231813,0,-0.0743167985878337
X601988.CH.EQUITY,0,0.0659492279477556,0,0,0,0,0,0,0.0804462193089826,0,0,0,0,0.0117636882841808,0,0,0,0.219524646863274,0.127637078927778,0,0,0,0,0.298476091346075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138614502389598,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0818993285446638,0,0,0,0.282130709649048,0,0,0,0,0.190722156427792,0,0,0,0,0,0,0,0,0,0,0.0643405665048558,0,0.177037210821405,0,0.124811199945691,0,0,0,0.0061248299535297,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0643115046550387,0,0,0.0169845352495211
X1299.HK.EQUITY,0,0,0,0,0,0,0.13819971885742,0,0,0,0,0,0,0,0.375927704372576,0,0,0,0.17868147693723,0.225350632641722,0,0,0,0,0,0.0107593149557518,0,-1.73472347597681e-18,0.278205791017815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497832572331182,0,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217423534098818,-0.181192564958058,0,0,0,0,0,0,0,0,-0.382928030858406,0.732833111486641,0,0,0,0,-0.395695633427471,0.434652067235559,0,0,0,0,-0.268330470437646
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719091202014018,0,0,0,0,0,0,0,0,0,0.138334112449806,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0631572513042116,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.324950470709916,0,0,0,0,0,0,0,0,0,0,0,0.0273478211630859,0,0,0,0,0,0,0.111967705181575,0,0,0,0.441288966869682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113963719466655,0,-0.0991243281989903,0.03606301250656,0,0.0405764645005211,-0.000416376693093484,0.0478895209664343,0.130243777064651
X000002.CH.EQUITY,0,0,0,0.126566525813035,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323550139919736,0,0,0,0.568430706258304,0,0,0,0,0.0174949348052075,0,0,0.0968314321488473,0,0,0,-0.0668854807036272,0,0,0,0,0,0,0,0.0353462162584739,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347100356007054,0.00797102683517334,0,0,0,0,0.171279395010923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300946054100335,0,0,0,0,0.0967350125674057,0.0755109583763373,0,0.178991454280305,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.041685059899324,0,0,0,0.0921502420271624,0.0281428790728896,0,0,0,0,0,0,0.122362124688208,0,0,0,0,0,0.0557626130199302,0.35590074223747,0,0,0,0.0210063255203708,0,0,0,0,0,0,0,0,0,0,0,0,0.0950372530240404,0,1.73472347597681e-18,0,0,0,0,0.0462112702537726,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.086781083708926,0,0,0,0,0,-0.12132693766253,0,0,0,0,0,0,0,0,0.0906347996579416,0,0,0,0.129167468268268,0,0,0,0,0,0,0,0.00791297196262587,0.00595740385316774,0,0.274715667439248,0,0,0,0.0364907841858205,0,0,0,0,0,0.176049840179224,0,0,0,0,0.165068844178322,0,0,0,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.126495626114597,0,0,0,0,0,0,0.0253597150667772,0.0417525535138685,0,0,0,0,0,0,0.583500123446163,0,0,0,0,0.0598710734227821,0,0,0,0,0,-6.93889390390723e-18,0,-0.126838440253954,0,0.0307284747858888,0,0,0,0,0,0.160600885396768,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0362776658837896,0,0,0,0,0.171783431522102,0,0.0491436206362303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674321631685603,0,1.38777878078145e-17,0.0434901623968823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
