,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.112171914766725,0,0.0427193365533204,0,0,0,-0.0853238721348911,0,0,0,0.504086712523983,0,0,0,-0.0611805342963657,0,0,0,0,0,0,0,0,0,0,0,0,0.0404705565547036,0,0,0,0,0,0,0,0.0836610237598648,0,0,0,0,0,0.219022834080226,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0,0
X601939.CH.EQUITY,0.328706514750223,0,0,0.292472826770201,0,0.0892565171091765,0,-0.0475360280436211,0,0,0,0,0,0,0.136762517536471,0.0323179386141103,0,0,0,0,0,0,0,0.0719046267721424,0,0,0,0,0,0,0,-0.0111863871285968,0,0,0,0,-0.108558727509412,0,0,0.333890036317479,0,0,0,0,0,0,-0.0403708134198672,0,0,0.0117996900648574,0,0,0
X601288.CH.EQUITY,0.475142306686213,0,0.0906634573000156,0,0,0.183021518388423,0,0,0.030347869719727,0,0,0,0,0,0,0,0.0352897450796315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177562601947216,0,0,0,0,0,0,0,0,0.144369232382472,0,0,0,0.0522727602418837
X5.HK.EQUITY,0,0,0.0608763194467795,0.233638939482159,0,0.127526499133408,0,-0.39875355740267,0,0,0,0,0.107385676444929,0,0,0,0,0,0,0,0.413050867424409,0,0,0,0,0.490700719279057,0,0,0,0,0,0,0,0.100026316856697,0,0,0,0,0,0,0,0,0,0,-0.189724556570222,0,0.119108493341532,0,-0.00517294893036457,-0.000620208234292054,0,0,-0.00670836562486481
X601988.CH.EQUITY,0.230252227607661,0,0.220354796818176,0,0,0,0,0,0.100778156293532,0,0.0813943961732236,0.0861504899548716,0,-0.294440089756658,0,0,0,0,0,0,0,0,0.0376901790305587,0.237384428715733,0,0,0,0.117233040710586,0,0,-0.0367422569089163,0,0,0,0,0,0.0089248311517732,0,0,0,0,0,0,0.0934253605463833,0,0,0,0,0,0,0,0.04629792615954,0
X600036.CH.EQUITY,0,0,0,0,0.108611689423851,-0.0512898760859877,0,0.255991122912994,0,-0.0451093779300195,0.0108249611619263,0,0.346795540240936,0,0.244798734097293,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.076720886661326,0,0,0.0831198424097441,0,0,8.67361737988404e-19,0.123687161141127,0,0.0386194166730254,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.111580115002323,0.340726408503819,0,0,0.251789997143848,0,0,0,0,0.0630115818093178,0,0,0,0,0,0,0,0.0834223162585774,0.0806435883366112,0,-0.117509008286357,0,0,0,0,0,0,0.0615719229504804,0,0,-0.123128021298044,0,0,0,0,0,-0.0754669488689715,0,0,0,0,0,0.00482469214009801,0,-0.0572691695912315,0,0,0,0,0,0,0.0934766566679893,0.148426633890769
X601658.CH.Equity,0,0,0,-0.00346075077639296,0,0,-0.2800825705773,0,0,0,0,0,0,0,0,-0.0924121337223607,0,0,0,0,0,0,0,0.507064283157634,0,0,0,0.225813703746339,0,0,0.21202100449128,0,0,0,0.0344661447418192,-0.440341196337284,0,0.281452288436934,0,0,0,-0.0632401472130545,0,0,0,0,0,0,0,0,0,0,-0.507968383649643
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.00081743559133496,0,0,0,0,0,0,0.570918873136545,0,0,0,0,0,0,0,0,0.164388992133653,0,0,0,0,0,0,0,0,0,0,0.0454341567968025,0,0,0,0,0,0,0.140155824618775,0,0,0,0.0765050170662272,0,0,0,0,0,-0.0371584539640672,0.0158947829562574,0,0.02653912496075
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134099667319,-4.33680868994202e-19,0,0,0,0.435998310520073,0,0,0.0120933663075112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080678867572414,0,0,-0.0395589447145849,0,0,0,0.0434995376361977,0,0,0,0,0,0,0,0,0,0,0,0.047020372445122,0,0.169055644408848,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302840233435795,0,-0.10966402322751,0,-0.0317788509018075,0,0.133720150055909,0,0,0,0,-0.0693201347809431,0.275610271883675,0,0,0,0,0.165081469632755,0,0,0,0,0.121785939740445,0,0,0.0603541898434637,0,0,0,0,0,-6.93889390390723e-18,-0.0122100428152448,0.0260639465618593,-0.0397353256048485
X000001.CH.EQUITY,0,0.0472862716478181,0.0843807540415945,0,0,0,0.0734810389419772,0,0,0,0.16485374733673,0,0,0,0,0.0751331297110099,0,0,0.0020239922377413,0,0.136842915222309,0,0,0,0,0,0.165064926736363,0,0,0,0,0,-0.185001882841456,0,0.0863413795151829,0,-0.16137479941922,0,0.0453783846121951,0,0,0,0,0,0,0,0,0.276963185819883,0,0,0,0,8.67361737988404e-19
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.218895981072526,0,0,0,0,0,-0.0350274235638846,0,0,0,0,0,0,0,0.0948342793026268,0,0,0,0,0,0,0,0.303645913757565,0.0351585978610674,0,0,0,0,0.239310749595824,0.340172756147394,0,-0.021759543413192,0,0,0,0,0,0.0335292911530201,0,0,0,0,0,0,0,0,0,0,0,0.106681334815137
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0413495092735862,0,0,0,0,0.0710886865354573,0,0,0.125971761816853,0,0.22851448488237,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.205610422115561,0,0,0,0.385846669175013,0,0,0,0,0,0,0,0,-0.060882029892404,0,0,0
X388.HK.EQUITY,0,0,0.18695909190906,0.000272169023045471,0,0,0,0.166799563890757,0,0,0,0,0,0,0,0,0.0244581995589126,0.0798804747346461,0,0,0,0,0,0,0,0,0,0.255073182841286,0,-0.012785612445452,0,0,0.0828106713730832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488015617622657,0,0,0.0653133555455515,0,0,0
