,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.318925943693643,0.0687207016579564,0.083157874262009,0,0,0,0,0,0,0.185572514148904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106058334286732,0.0167904172423665,0,0,0,0,0,0,0,0,0,0,0,0,0.0322596476831769,0,0,0,0,0,0,0.139790100342101,0,0
X601939.CH.EQUITY,0.458110620399432,0,0,0.151433275327556,0,0,0,0,0,0,0.112366862576128,0,0,0.0297348663973355,-0.110086357788192,0,0,0,0,0,0,0,0,0,0,0.189836807332073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768321632378914,0.0897099716618055,-0.00583016537605695,0,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295760052149663,0.0947953306321423,0,0,0.175340108049194,0,0,0,0,0,0,0,0,0.189290327957848,0,0,0,0,0,0,0,0.0473631499238511,0,0,0,0,0,0,0,0,0,0,0,0.123164392227967,0,0,0,0,0,0,0,0,0.00055584657693774,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.403108504878242,0,0,0,0,0,0.236503282790227,0,0,0,0,0,0.219629296747978,0,0.135300980199037,0,0,0,0,0,0,0,0,0,0.0633518565614113,0,0,0,0,0,0,0,0,-0.510298824300469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250528475200351,-0.0771508435460139
X600036.CH.EQUITY,0,0.0582824815947619,0,0,0,0,0,0,0,0,0,0.19225626530411,0,0,0,0,0,0,0,0.281952089844343,0,0.00989694565417897,0,0,0,0,0,0,0,0,0,0.278373814303849,0,0,0,0,0,0,0,0,0.0691396808240457,0.0482449959170872,0,0.0176849447273493,0,0,0,0.100073048376748,0,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992408539340571,0,0,0,0,-8.67361737988404e-19,0,0.370084008950845,0.0329624556441103,0,0.104336235887795,0.0077378722967037,0,0,0,0,0,0,0,0,0,0,0.150815695789754,0,0,0,0,0,0.100393829512521,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.174461306568692,0.0644226757315271,0
X601658.CH.Equity,0,0,0,0,0.301775601916535,0,0,0,0,0,0,0,0,0.238288467925823,0,0,0,0,0,0,0.226745102584431,0,0,0,0,0,0,0,0.0711365521732864,0,0,0,0,0,0,0,0.00587583337836906,0.112651889841357,0,0,0,0,0,0,0,0,0,0,0,0.230680706760047,0,0,0
X601328.CH.EQUITY,0.235847244685333,0,0,0.378673626291711,0,0,0,0,0,-0.017798861671621,0,0,0,0,0,0.177580174860681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13762657291306,0.0205487954388013,0,0.0577273622687815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685589540018858,0,0.0343240929986026,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.423374966405706,0,0,0,0,0.054857859435574,0,0,0,0,0,0,0.0543681402903215,0,0,0,0,0,0,0,0,0,0,0,0.233861220271077,0.00513412676961182,0,0,0,0,0,0,0,0,0,0,0,0.0214165921302149,0.0333212688794832,0,0,0,0.0566211934347303,0,0.103436029804124,0,0,0
X388.HK.EQUITY,0,0,0.428579503966284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881871049848319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455441129812289,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.00596464924726688,0.00137053905476292,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.143541075153832,0,0,0.122188500032067,0,0,0,0,0,0,0,0.289445174336429,0,0,0,0,0,0,0,0,0.0497746442280734,0,0,0,0,0,0,0,0.152984159744891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02453826103498,0.00161529810943983,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232237522085466,0,0,0,0.32410919657353,0,0,0.428926276267117,0.0199592638426369,0,0.0568056515639261,0.119847791640222,0,0,0,0,0,0,0,0,0,0.0224383404921205,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0513068849978873,0,0,0,0,0,0,0,0,0,0,0,0.276126657238238,0,0,0,0,0,0,0.0197939520837057,0,0.244461393834182,0,0.211752389780544,0.0439116420568718,0,0.0514435041850466,0.0898895063632731,0,0,0.0262946933615929,0,0,0,0,0,0,0,0.00326172995057415,0,0.0294550354421427
X16.HK.EQUITY,0,0,0,0,0.00796262674848402,0,0.266612066351109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199108310010921,0,0,0.0481272938500286,0,0,0,0.0257660282837783,0,0,0,0,0,0.385933865201881,0,0,0,0.157610832770338,0,-0.134470989523772,0,0,0,0,0,0,0,0,0,-0.00679893736051317,0,0
X000001.CH.EQUITY,0,0,0.28411558382941,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0.10090011348445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627139667796682,0,0.184995733949828,0.128351247904419,0,0,0,0,0,0.0747390813467832,0,0,0,0,0,0,0,0,0,0,0.110586799445199,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0103356244773915,0.135416592451144,0,0,0,0.109373311577083,0.120019941986987,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.299980354712148,-6.93889390390723e-18,0,0,0,0,0,0,0.227822746122342,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.757499409481393,0,0,0,0,0,0,-0.108518962495407,0,0,0,0,0,0,0.124729622758738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028634281567571,0,0,0,0,0,0,0,0.00449146663520206,0,0,0,0,0,0,0,0,0,0.02094815909573,0,0,-0.0588215328984584,0
X601319.CH.EQUITY,0,0,0.115579898523459,0,0,0,0,0,0,0,0,0,0,0,0.0159486125995729,0,0,0,0,0,0,0,0,0,0,0,0.0579060024374033,0.139530007683377,0,0,0,0,0,0,0,0.346879835639868,0,0.0793535210111001,0,0,0,0,0.180696070423363,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0226002517982576,0.100558186240304,0,0.024860089924499,0,0,0,0,0,0,0.233066057855761,0.0393938955227519,0,0.202602604578528,0,0,0.269699551012078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778940708503966,0,0,0,0,0,0,0,0,0,0,0,0.07650835156421,0,0,0,0.0268248834172694,0,0,0,-0.051182183379954,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.212690898067103,0,0,0,0,0,0.0836239135216578,0,0,0,0,0,0,0,0,0,0,0.441595694846442,0,0,0,0,0,0,0,0,0,0,0.162194334307437,0,0,0,0.0576296362746581,0,0,0,0,0,0.082718141007759,0,0,0.0189274771520664,0,0,-8.67361737988404e-19,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.102995220305716,0.261003889965897,0.0336646217873858,0.0406926078574365,0,0,0,0,-0.0664761788585877,0,0,0,0,0.149039642052605,0,0,0.481289868041878,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773354646651069,0,0,0,0,0,0,0,0,0,0,0,0.00271716174017998,0,0,0,0.0852324632795574
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0252285644081895,0,0,0,0,0,0,0.681557614541093,0,0,0,0,0,-0.0111653266350338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161702364378886,0,0,0,0,0,0.0651921738290383,0,0,0,0.0288546391814622,0,0,0,0,0.122821798303271,0,0
X601998.CH.EQUITY,0,0.265624216945662,0,0,0.0840530535142327,0,0,0.0292800119959806,0,0,0.0537518643734262,0,0,0.171939110457592,0,0,0,0,0,0,0,0,0,0,0.0206849349673548,0,0,0,0,0.096806219689438,0.0577076635711309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297007087073188,0.0964886303314823,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.217401315818483,0,0,-0.022578537655463,-0.0978495335965455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60331054725934,0,0,0,1.0842021724855e-19,0,0,0,0,0.0128143219528261,0,0.015753442893227,0,0,0,0,0,0,0,0,0,0,0,0.0917947505782189,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0086748780831848,0,0,0,0,0.146069171780095,0,0,0,0.157207602596551,0,0.230311208139771,0,0,0,-0.046403259096031,0,0.274465194896538,0,0,0,0,0,2.77555756156289e-17,0,0.187459582719387,0,0.0614856941124692,0,0,0,0,0,0,0,0,0,-0.142294998826046,0,0,0.121085822457278,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.040227609768871,0,0,0,0,0,0,0.0600799644016027,0,0,0,0,0,0.0679076905009577,0,0,0,0,0.481587604507333,0,0,0,0,0,0,0,0,0,0,0,0.0133332931785391,0.0877859815354112,0,0,0,0,0,-8.67361737988404e-19,0.184644470404508,0,0,0,0,0
X601818.CH.EQUITY,0.111927456563989,0,0,0.275913109058129,0,0,0,0.0534846077589789,0,0,0.0306512971061358,0.277985257999796,0,0,0,0,0,0.0508934067812188,0,0,0,0,0,0,0,0.0420045298455218,0,0,-0.107603709783169,0,0.132967516541428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538912935628719,0,0,0,0.0494923235715424,-0.0237218201604356,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.209161154145751,0,0,0,0,0.36499810699523,0,0,0,0.0201459486555684,0,0,0,0,0,0,0.117728724386688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239211915978637,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.069298663466611,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.179323660027842,0,0.0377390225491161,0,0,-0.116793404060028,0,0.0657572040546683,0,0.397326252035767,0,0,0.0283134377754612,-0.0329067679792101,0,0,0,0,0.179371383902168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140242807194321,0,0,0,0,0,0,0,0,0.0787916107170073,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120457211723124,0,0.146302328362181,0,0,0,0.0585453282485194,0,0,0,0.179648228682952,0,0,0,-0.126041166250702,0,0.266251860395618,0,0,0,0,0,0.350311194081465,0,0,0.0114602988241956,0,0,0,0,-0.0846500998009875,0,0,0,0,0,0,0.078369411610973,-0.0568164737691614,-0.0973221588921138,0
