,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.521224634146758,0,0.075460066543144,0.0311441223729565,0.0922293098311312,0.0503528339798608,0,0,0,0,0,0,0,0.0257285193340592,0,0.0402498468319369,0,0.0628948804157519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725978287545161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493259461773696,0,0,0.035738215136717,0,0,0,0,0,0.141375483521104,0,0,0,0,0,0,0,0,0,0.0131444009742845,0,0,0,0.0113445384414905,0,0,0.159071185358347,0.0505722305480144,0,0,0,0,0,0,0,0,0,0,0,0,0.0547972024357747,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.311564477767287,0.0906512115167275,0,0,0,0.108225797511138,0,0,0,0.0742686984734687,0,0,0,0,0,0,0.17666791903328,0,0,0,0,0,0,0,0,0,0,0,0.0911228135562012,0.00991734623172111,0.0819197788677235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711697691550767
X5.HK.EQUITY,0,0,0,0,0,0.636120980756031,0,0,0,0,0,0,0,0,0,0,-0.110237702255563,0.508014057542625,-0.509433223871858,0,0,0,-0.0981649645692536,0.22951853142322,0,0,0,0,0,0.281101022101933,0,0,0,0.0790701520337991,0,-0.00320752139124281,-0.0837589443029408,0,0,0,0,0,0,0,0,-0.0868281471968859,0,0,0,0.116558031539746,0,0
X601988.CH.EQUITY,0,0,0,0.215794545607317,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.315325944915508,0.0763882746399662,0,0,0,0,0,0,0,0,0,0,0,0,0.0145417957993241,0,0,0,0.111551680526367,0,0.207590960745444,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.188681434392958,0,0,0,0,0,0,0,0,0.0103083216747397,0.211508194821385,-0.0705064718244289,0,0,0,-0.0405420878573805,0.0913521015468872,0,0.0368086764522723,0,0,0,0.377808580821093,0,0.0919137972216204,0,0,0.104119250966119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434657434405015,0,0,0,0,-0.0428354774804012,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0138008798738631,0,0,0,0,0,0,0,0.0621025669873819,-0.0315484566397116,0,0,0,0,0.257388618169679,0,0.0845261978895257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301772679936276,0,0,0,0.0600926626792943,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0.0814976808987407,-1.38777878078145e-17,0,0,0,0,-2.77555756156289e-17,0.00891660442811664,0.246018000048843,0.0262691833933627,0,0,0,0,0,-0.0636540982964681,0,0,0,0,0,0,0.162820938671781,0,0,0,0,0.227593068737387,0,0,0,0,0,0,-0.0414097640883193,0,0,0.214684606400846,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0849189142048803,0,0,0,0.0365170160910907,0.010170423834067,0,0,0,0,0.113620821868612,0,0,0,0,0,0,0.0227389217264086,0.187039534492009,0,0,0,0.028287189874941,0,0.0620685123433923,0,0,0,0.0868545003247376,0,0,0,0,0,0,-0.00531049516373166,0,0.155178073312632,0.211333742928392,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.145541206934561,0.0707229741364039,0,0,0,0.141236372650421,0.0124269715325249,0.120264074125174,0,0,0,0,0,0,0,0,0,0,0,0,0.282067536819515,0,0,0,0,-1.73472347597681e-18,0,-0.00470109455341317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755711068013296,0.0163703085033835,0,0,-0.0154841131776566,-0.00759959363468218,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.290509122114285,0,0,0,0,0,0,0,0.0880141997676965,0,0.0297439627664443,0,0,0,0,0.0307413341399405,0,0,0,0,-0.128745447958833,0,0.0766030940566903,0,0,0.240211706046552,0,0,0.0362007199384622,0.678927337211035,0.269827420765019,0,0,0,0,0,0,0,0,0,0,0,0,0.0176108635106988,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.203363304011327,0.063611500369653,0,0.160241924334018,0.0291194042419375,0,0,0,0,0,0,0,0,0,0,0.0654577951255312,0,0,0.0627764842905875,0,0,0,0,0,0,0.131255353360866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150327403111421,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646300249948824,0,0,0.0619536182951085,0,0,0.0930787913261176,0,0.165150688568111,0,0,0,0,0,0.680570580647647,0,0.0863548939844499,0,0,0.0611606411394771,0,0,0,0,0,0,0.0241037069386161,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185614559591762,0,0,0,0,0,0,0,0,0.304982811090135,0,0,0,0,0,0,0,0.0615373606372392,0,0.22520038488693,0,0,0,0,0,0.130604091036557,-0.0346350958831047,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.192578054352683,0,-0.137215669202674,0,0,0,0,0,0,0,0,0.214773202211485,-0.0529514609784785,0,0,0,0,-0.0831565743001494,0,0.0266113476120993,0,0.10555930738953,0.289920333298869,0,0,0,0,0.133278664591306,0,0.18057079639179,0,0,0,0,0,0,0.0927189810758938,0.28378455116486,0,0,-0.023620417903767,0.0225880654259388,0,0
X601601.CH.EQUITY,0.177863744574579,0,0.1822528283055,0,0,0,0,0,0,0,0,-0.0257386726978398,0,0,0,0,0,0,0.105820681779899,0,0,0,0,0,0,0,0,0,0,0,0,0.138440218414753,0,0,0,-0.0132056422910303,0,0,0,0,0,0,0,0.00653832943570792,0,0.0110960012207225,0,0.278347228431158,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.144510752908183,0,0,0.0403125175004403,0,-0.0474666266671607,0,0,0,0,0.00264211087187279,0,-0.0375209331066235,0,0.122210550757947,0,0,0,0,0.0901288012900531,0,1.38777878078145e-17,0,0.0346401583351414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579296748059918,0.0880120319685257,0,0,0,0.108657933931497,0
X388.HK.EQUITY,0,0,0,0,0,0,0.240473472722962,0,0.243748356367018,0,0,0,0,0,0.0468570031111184,0,0.0562317929219723,0,0,0,0,0,0,0.230041159770885,0,0,0,0,0.130820546382426,0,0,0,0,0,0,0.0575440002649506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175809578810256,0,0.310285307729904,0,0,0,0,0,-6.93889390390723e-18,0,0.0780373382091819,0,6.93889390390723e-18,0.37178956971792,0.478186617462039,-0.307279139417541,0,0,0.0468187382710341,0,0,0,-0.0591714145465171,0,0,0,0,0,0,0,0,0,0,0,0,0.320253302151097,0.501459886517463
X601998.CH.EQUITY,0,0.191555436512266,0,0,0,6.93889390390723e-18,0,0,0,0.276214540178274,0,0,0,0.0254010895139381,0,0,0,0,0,0,0,0.0583351412480966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231064851129115,0,0,0.0395934712824839,0.237866510222519,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.00742857431406601,0,0.0456465402595101,0,0,0,0.270937408228722,0.309295597321409,0,0,0,0,0,0,0,0,0,0.0256097654377064,0,0,0,0,0,0,0,0.0231936870797797,0,0,0,0,0,0,0,0,0,0,0.0437515743139014,0,0.0891676929785374,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0517311107771413,0,0.0996519216303786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.717813969451134,0.0136614921552637,0,0,0,0,0,0,0.0791653249679385,0,-0.03083717949295,0.0431646946518813,0,0,0.0698281804140015,0,0,-0.00713551418389095
