,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.210139841802447,0,0.20193358810394,0,0,-0.0691539411689499,0,0,0,0,0,0,0,0,0.113852755358043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636343174206226,0,0,0,0.0403037090078059,0,0,0,0,0,0,0,0,0.277562521407544,0,0,-0.0682699160001689,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0640083265636681,0,0.149675263595528,0.0369485140964235,0,0.0251605794955309,0,0,0.206204584405769,0,0,0,0,0,0.302890548453507,0,0,0,-0.0336877614893093,0,0,0,0,0,0,0.0377679679522936,0,0,0,0.17434241531419,0,0.052736908582182,0,0,0,0,0,0.0257022630301626,0,0,0,0,0,0,0,0,0.142608837923333,0
X601939.CH.EQUITY,0,0,0,0,0.142966638702108,0,0.322221976620311,0,0,0,0.0723527293614103,0,-0.149547960847293,0,0.0123634914772856,0,0,0,0,0,0.0836862252629131,0,0.540273604053427,0,0,0,0,-0.0339010259329144,0,0,0,0,0,0,0,0,-0.0378532448509664,0,0,0,-0.0195620118712853,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0
X601628.CH.EQUITY,0,0,0,0,0,0.0915573258139144,0,0,0,0,0,0,0,0,0,0,0.220785504097589,0,0,0,0,0,0,0,0.0855709326960855,0,0,-0.197069838557664,0.134998858578944,0,0,0,0,0.382629677992005,0.230828776966133,0,0,0,0,0,0,0,0,0,0,0.0708739676211683,0,0,0,0,0,0.0164806993791813,-0.118352206886097
X601288.CH.EQUITY,0.0836401297160536,0,0,0,0,0,0,-0.0116282698978888,0,0.0110523547874433,0,0,0,0.0416201424709848,0,0.45345414548164,0,0,0,0,0,0,0.321431725939591,0,0,0,0,0,0,0.000724167879198672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02610661322268,0,0,-0.0157413568702032,0,0,-0.0604829996477715,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.200231509853928,0,0,0.2085803775588,0.311908901535368,0,0,0,0,0,0,0,0,0,0.163443370564452,0,0,0,0,0.17506136065784,0,0,-0.0296004408026517,0,0,0,0,0,0,0.0851978273003274,0,0,0,0,0,0,0,0,0,0,0,0,-0.153343172474737,0,0,0,0,0,0,-0.0351689686321323,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.359603252753564,0,0,0,0,0,0,0,0.0314430054443596,0,-0.0355602861457669,-8.60359862784113e-05,0,0,0.0667636701895823,0,0,0.226817324301776,0,0.023350722556913,0,0,0,0,0,0,0,0,0,0,0.0911734688006367,0,0.0809340274794276,0,0,0,0,0,0,0,0,0,-0.12513242121949,-0.156373132362708
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623460581479936,0,0,0,0,0,0,-0.15306698941815,0,0,0.0274119304509177,0,0.016164744640488,0,0,0,0,0.124456928988439,0.448640363996623,0,0,0,0.134106393994596,0,0,0,0,0,0,0,-0.175581905332453,0,0.257715298249747,0,0.232529581346368,0,0,0,0,0.174209905839204,0,0,0,0
X388.HK.EQUITY,0,0.0622169021490234,0,0,0,0,0,0,0,0,0,0,0,0.0476023146209223,0,0.148694764386013,0,0,0,0,0,0,0,0.00904077972843659,0,0,0,0,0,0,0,0.380543709054838,0,0.0991246270505182,0,0,0.0941943632864741,0,0.156655638334794,0,0,0.0139971565519324,-0.213522138097037,0,0,0.341132691857919,0,0,0,0,0.0549557100069515,0,0
X601658.CH.Equity,0.0905901805354683,0.0764875212977981,0,0,0,0,0,0.111489496990471,0,0,0,0,0,0.0878182050764506,0,0.291693205927034,0,0,0.0514144384238248,0,0,0,0.0362090111685849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714425096604371,0,0,0,0,-0.116330784310145,0,0,0.000108995116561757,0.199752715433011,0.0386052104484797,0,0,0,0
