,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0732040348144257,0,0,0,-0.0348748238460579,0,0,0,0,0,0,0,0,0.350174579891515,0,-0.108537790469819,0,0,0,0,0,-0.0702792409879917,0,0,0,0,0,0,0,0,0,0.685576769284608,0,0,0,0,-0.0412723783614573,0,0,0,0,-0.0509165202702089,-0.0368935616614172,0,0.100608414188022
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.242854152640298,0,0,0,0,0,0,0,0,0.0409918359810484,0,0,0,0,-0.0109266232455586,0,0,0,0,0,0,0,0.0576994178277588,0,0,0,-0.163605727307685,0,0,0,0,0,0,0,0,0,0,0.0491679006220613,0.0804197941766166,0,0.51597588332952,0,0,0,0,0,0,0,0,0,0.115984548919405,0
X601288.CH.EQUITY,0,0,0,0,-0.167396869896072,0,0,0,0.121165537321021,0.00594176332592441,0.409114867199843,0,0,0.218976725840501,-0.0869344985589735,0,0,0,0,0,-0.108380492013649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0499379966185607
X5.HK.EQUITY,0,0,0,0,0,0.146975280131675,0,0.213113667827698,0,0,0.113426250986785,0,-0.00367896198567806,0.214577120028241,0,0,0,0.0738775602374573,8.67361737988404e-19,0,0,0,0,0,0,0,0.0216351210029476,-0.168529303895786,0,0,0,0,0,0,0,0,0,0.129649489713253,0.0970988190617899,0,0,0,0,0,0,-0.0966330422141295,0,0,0.154727755641915,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.389992633287075,0,0,0,0,0,0,0,0,0.0587234036120866,0.00196310290373083,0,0,0.0745229483861266,0,0,-0.13736433650715,0,0,0,0.239854452449572,0,0,0,0,0,0,-0.325610554552672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110086885615126,0,0,0,0,0.0394212436862009,0.0207281800596377
X600036.CH.EQUITY,0,0.124758867563996,0,0,0,0,0,0,0,0.479867747497688,0,0,0,0,0,0,0,0,0,0,0.220869763507235,0,0,0,0,0,0,0,0.120864514852061,0,0,0,0,-0.224117476003895,0,0,-0.139525153668378,0,0,0,0,0,0,0.218068692373469,0,-0.0136163118440972,0,0,0,0,0,-0.00566469010575358
X1299.HK.EQUITY,0,0,0,0,0.225688643544709,0,0,0,0,0,0,0,0,0,0,0,0,0.120015087036932,0,0,0,0,0,0,0,0,0.182760367285026,0.0230715468667495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12184123579139,-0.123269241333778,0,0,0.136535776349233,0,0,0,0.116710440687176
X601628.CH.EQUITY,0,0.0154047656447495,0.0275832133615534,0.0593631525700103,0,0,0,0,0,0,0,0,0,0,-0.0477133656313591,0,0.31416039573895,0,0,0,0,0,0,0,0.114680525127072,0,0,0,0,0,0,0,-0.0442429964829567,0,0.139624081880532,0.0980740760375021,0.0773706421249377,0,0,0,0,0.239802765850291,0,0.071060047139747,0.0800240027127943,0,0,0,0,0,-0.0891708610254628,0
X601328.CH.EQUITY,0,0,0.00457804467795771,0,0,0,0.644389245755076,0,0,0,0,0,0,0,0,0.102621246279457,0,0,0,0,0.150250557766565,0,0,0,0,0,0.130475413130475,0.194222842551784,0,0,0,0,0,0,0,0,0,-0.205065033382339,0,0,0,0,0,0.0672766815341888,0,-0.300973580156783,0,0,0,0.00267050420304488,-0.0596846312346106,0
X601166.CH.EQUITY,0.115453198089546,0,0,0.236239562007357,0,0,0,0,0.00397745594132385,0,0,0.348001712979436,0,0,0,0,0,0,0.0759310433378807,0.0301398314415651,0,0,0,0,0,0,0,0,0,0,0,0.0102008722904622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.129325121586547,0.746058547958725,0,0,0,0,0,0,0,0,0.161177090490124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167327124671213,0,-0.15640220753243,0,0,0,0,0,0,0,-0.0103123044456995,0,0,0,0,0,0,0
X601319.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0305210438704401,0,0,0,-0.0224758929217587,0,0,0,0,-0.155631239897897,0,0,0,0.0639508959506448,0,0,0,0,0,0,0,0,0,0,0,0,0.112913148461312,0,0,0,0,0,0,0.527879718218048,0,0,0,0,0,0,-0.00305928920931112,0.0499917753075626,-0.102203532109886
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244678921029122,0.0951036541671269,0,0,0,0,0,0,0,0,0.191409545185348,0,0,0,0,0,0,0.232922415369778,0.315327528701921,0,0,0,0,0,0,0,0,0,0.182155232614043,0.13264109133628,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.100949587782457,0,-8.67361737988404e-19,0.0763380538408752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251006609343839,0,0,0,0,0,0,0.489857978667702,0.0475253404031125,0,0,0,0,0,0.0102978993865203,-0.0827258132513522,0,0,0.241824693121317,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.163679637333613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318175566344569,0,0,0,0,0,0,0,0.484574492498844,0,0,0,0,0,0,0,0,0,0.00701270370954574,-0.311938312029989,0,-0.149989429912265,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.137089401205266,0,0.231549381895116,0,0,0,0.0236426135584639,0,0,0.0337495278913271,0,0,0,0,-0.143382925066737,0,0,0,0,0.284327922408229,0.0218531006445557,0,0,4.33680868994202e-19,0,0,0,0.0973742404814474,0,0,0,0,0,0,0.0191220203221807,0,0,0,0,0,0,0,0.0356071416960919,0,0.0807184779165521,0
X388.HK.EQUITY,0,0,0,0,0.0155767192173314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62958624453052,0.0797945265702485,0,0,0.0422776865186167,0,0,0,0,0.150065355962133,0,0,-0.0667483207030317,0,0.0497058004635594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.133886715555377,0,-0.277051397219282,0,-0.449222484957242,0,0,0,0,0,0,-0.0297436520666209,0,0,0,0,0.901663739302087,0,0,0,0,0,0,0,0.00338216234096656,0,0,0,0,0,-0.245073902328196,0.259031315729585,-0.250405397217674,0,0,0,-0.00190280799322647,0,-0.243727317707771,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.00678736884897391,0,0,0,0,0,0.139681855125662,0,-0.0604495753262309,0,0,0,0,0.0700970271964555,0,0,0,0,0,0.0326655780736798,0,0.148707080445316,0,0,0.0451633951848996,0.166579393503317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342087676797948,0,0,-0.162321918976421,-0.22890890563188,0,0,0,0,-0.0309668471413974,0,0
