,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.10829702855105,0,0,0,0,-0.0258939166912368,0,0,0,0,0,0,0,0,0,0,-0.0665567472330671,0,-0.0371134801922812,0.609370694742728,-0.236561637485771,0,0,0,0,0.390650915221446,0,0,0,-0.00247390629728605,0,0,0,0,0,0,0,0,0,0.101776772561715,0,0,0,0,0,0,0.0646116498952651,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0563861149857786,0,0,0.0923573746378634,0,0,0.166516063767325,0,0,0.0885676807177691,0.285697968720046,0,0,0,0,0,0.00080204518558826,0,0,0,0,0.125204229179439,0,0,0,0.123546114266015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713838319303259,0
X601939.CH.EQUITY,0,0,0,0,0.771029304662623,0,0,0,0,0,0.101299272497614,0,0,0,0,0.110354030779194,0,0,0,0,0,0,0,0,0.0101770016873935,0,0,0.0661387462874274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575508392076807
X601628.CH.EQUITY,0,0.111832256722927,0,0,0,0,0,0,-0.0362369615667272,0.272694560436039,0,0.252758825692834,0,0,0,0,0,0,0.286129406758732,0,0,0,0,0,0.01002270384624,0,0,-0.124698998633521,0,0,0,0,0,0,0.167064287014002,0,0,0,0,0,0,0,0,0,0,0.125233965529475,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.992285348267294,0,0,0,0,-0.0276255366677198,0,0.0308743650440769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101422381736314,0.0104808248686395,0,-0.0485730471239919,0,0,0,0.068455777662723,0,0,0,0,-0.132615664301293,-0.0504447188756728,0
X600036.CH.EQUITY,0,0,0,0,0.331727778884653,0,0,0,0.0752318015356129,0,0,0,0,0,0.00797428591637986,0.0586424063957567,0,0.113384900127394,0,0,0,0,0,0,0,0.151708026522272,0.127531081327363,0.0386820759977972,0,0,0,0,0,0,0,0,0.0095794982046036,0,0,0,0,0,0,0,0.0363238411707519,0,0,0,0,0.0450594738582082,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0252038624482433,0.0140115147809419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257316693397645,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409246289813541,0,0,0,0.0313275770891662,-0.0850229218528857,-1.73472347597681e-18,1.01253116484688,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0994277141864656,0.246547668531483,0,0,0,0,0,0,0,0,0,0,0,0,0.279827546568695,-0.0197413835476287,0,0,0,0,0.0572578618178976,0,0,0,0,0,0,0,0.086558067902524,0.0289972496944757,0,0,0,0,0.0854280028267023,0.0607219634958143,0,0,0,0.194489440913119,0,0,0,0,-0.0764706820316551
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0576549655426885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386015005758431,0,0,0,0,0,0.39173750832374,0.0798636209042718,0,0,0,0,0,0,0,0,0,0.0162378210537913,0,0,0,0.226875969239258,3.46944695195361e-18,0,0,-0.349573562191723,0,0,0.248143979228948,0,0.0569213148895914
X388.HK.EQUITY,-2.16840434497101e-19,0,0,0.165413973245374,0,0,0,0,0,0,0,0,0,0,0,0,0.117037639495546,0,0,0,0.26180577348631,0,0.268662656560189,0,0.204517193515606,0,0,-0.0677964559510859,0,0,0,-0.000293940810654789,0,0,0,0,0.128701866258827,0,0,0,0,-0.122331567725371,0,-0.170287387876324,-0.083386204128884,0,0,0,0,0,-0.0315999769224732,0.318148142230462,0
X601658.CH.Equity,0,0.123129321437866,0.0774504985282952,0,0.246466729821821,0,0,0,0,-0.0312841644550325,0,0,0,0,0,0.114713492719219,0,0.0409299909062729,0,0,0,0,0,0,0,0.0259591796640854,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262436765429528,0.170897821208705,0,0,0,0.026214369249557,0,0.0129631180322979,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0.0718962992294332,0,0,0,0,-0.0325710864828573,0.0822160376906116,0,0,0.334495866881536,0,0,0,0.00931602125509338,0,0,0,-0.00862475735623157,0,0,0,0,0,0,0,0,0,0,0,0.0686356028172153,0,0,0,0,0,0.175798428870315,0,0.0448682174388397,0,-0.0325118121032701,0.140821035593349,0,0,0,0.203854232037849,0,0,-0.0145074470968282,0,0.0579231600989824
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0123857724804852,0,0.64542115553545,0,0,0.0468294996924425,0,0,0,-0.0344234031328687,0,0,0,0.0335410090644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143590930521145,0,0,0,0,0.018664179006127,0,0,0,0,0,0,-0.0296850371402725,0,0
X601166.CH.EQUITY,0,0,0.00840704805373755,0,0.0309669104920123,0.0946627883814924,0.110351714968183,0,0,0,0,0,0,0,0,0.00819296239136162,0,0.00717356602774602,0,0,0,0.0760135922870268,0.0169862578947578,0.216343262225111,0,0.0207369134924954,0,0,0,0,0,0,0,0,0,0,0,0.126956171076302,0,0,0,0,0,0,0,0,0,0,0.370157147344478,0,0,0,0
X000002.CH.EQUITY,0,0,0,-0.17554690142424,0.179816798444664,0,0,0,0.24483362772594,0.00423598289544113,0,0,0.348678703830206,0.157674506694725,0,0,0,0,0,0,0.0381821936142082,0,0.0229078701877375,0,0,0,0,0,0,-0.168521527760436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302458663324682,0,0,0,0,0,0.0498735073045555,0.0187212610949421
X000001.CH.EQUITY,0,0,0,0,0,0.654676597654827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155194691191445,0,0,0,0,0,0,0.139387518357755,0,0,0.0957036235069277,-0.180429245958377,0,0,0,0.0161088623548422,0,0,0,0.0847629551629008,0,0.0858567298327143,0.00755502770716606,0,0,0,0,0,0,0,0,0,-0.0688113425955023,0
X601328.CH.EQUITY,0.11582972372889,0,6.93889390390723e-18,0,0.127044920847868,1.73472347597681e-18,0,0,0,0,0,0.0567433008332545,0,0,0,0,0,0.0862963907633189,0,0,0,0.389725822696845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021917504458212,0,0,0,0,0,0.0790723261017478,0,0,0,0.0058900272457285,0,0,0,0
X600000.CH.EQUITY,0,0,0.140074794868851,0,0,0.38354524838279,0,0,0,-0.0688681400351307,0,0,0,0,0,0,0,0,0,0,0.0298106975361849,0,-0.018160686577501,0,0,0,0,0.104560960465497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645814897720444,0,0,0,0,0,0,0,0.202993112333924,0,0,0
X601601.CH.EQUITY,0,0.0866553784231425,0,0.33745671042505,0,0,0,0,0,0,0,0,0,0,0.130384289624021,0,0,0,0,0.249228777994235,-0.0226703339118235,0,0,8.67361737988404e-19,0.108019929883747,0,0.0540751253429937,0,0,0,0,0,0,0,0.120020930849544,0,0,0,0,0,0,0,0,0,0.0260635948810137,0,0,0,0,0,-0.0526134584930105,-0.0394486760158555,0
X601319.CH.EQUITY,0,0,0,0,0.0705344704093923,0,0,0,0,0,0,0,0,0,0.207306970559823,0.275153627389656,0,0,0.0418637521753109,0,0,0,-0.0032851552997846,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407576001948663,-0.0694795758765998,-0.0696635886565547,0,0.0881290474970829,4.33680868994202e-19,0.243619960251645,0,0,0,-0.078085287327812,0,0
X16.HK.EQUITY,0,0,0,-0.00388368126789273,0,0,0,0,-0.0323228883245161,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.192330605091718,0,0,0,0,0,0.081519481628485,0,0.292519943801088,0,0,0,0,0,0,0.206569654765441,0,0,0.0837167092797939,0,0.0710306910482192,0.222871739312025,0,0,0.201193244078374,-0.134518498968811,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0951288266241316,0,0,0,0,0,0,0,0,0,0,0.108716054962976,0,0,0.120527417302395,0,0,0,0,0,0,0,0,0.0014758171588918,0.133313362632413,0,0,0,0.0238923617983405,0.090643327448371,0,0.124041425825818,0,0,0,0,0,0,0,0,0,0,0,0,0.0262521640762057,0,0,-0.00881257064402501,0,0,0.0535182332793278
X1109.HK.EQUITY,0,0,-0.0918250539384113,0.125187281933636,0,0,0,0.0177145721623179,0,0.0519211724762581,0,0,0,0,0,0,0,0,0,0,0.0674777288568756,0,0,0,0,0,0,0,0,0.277951487207791,0,0,0,0,0,0,0.15361799369719,0,0.110126000330728,0,0,0,0.253171931368746,0,0,0.0326076119000021,0,0,0,-0.0563768142964924,0.32760464729726,0,0
X601998.CH.EQUITY,0.233024442610263,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0761160724035299,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0770433583413813,0,0.0255472185279041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162700769820464,0.0415653938163099,0,0,0,0.185663215089976,0,0.520423543064895,0,-0.0694604909051973,0,0
