,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0268770061179058,0.00099363490918416,0.206171931022219,0.0397139751455869,0.0163210329453643,0,0,0,0,0,0,0,0,0,0,0.209433266555945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238926090115186,0,0,0,0,0.0649075535547309,0,0,0,0,0,0.112841247125184,0,-0.041319150935577,0,0
X601318.CH.EQUITY,0,0,0.0183476327878175,0.0769315917288074,0,0,0,0,0.149315101378538,0,0.0488211586810507,0,0.136010595040495,0,0,0.0276490413535706,0,0.0932312409449097,0,0.222393629872248,0,0,0,0,0,0,0,0.0455560465513024,0,0,0,0.1059744502656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102411987715218,0
X601939.CH.EQUITY,0,0,0,0,0.122887233091891,0,0,0,0,0,0.0937490326031154,0,0,0,0,0,0,0,0,0,0.00265969054644469,0,0,0.567998810907451,0,0.165266955652469,0,0.125906634670313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594859717098681,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.11114376775276,0,0,0,0,0.232477357940512,0,0,0,0,-0.00783312078829895,0.215695997252256,0,0.168529220981149,0,0,0,0.0228385010439969,0,0,0,0.246523685208426,0.151949077142462,0,0,0,0,8.67361737988404e-19,0.0148526317115402,0,0,0,0,0,0,0,0,0,0.0731420144463097,0.0310615244740032,0,0,0,0,0.00622189707973617,0,0,0,0,-0.0714706699042979,0,0
X601288.CH.EQUITY,0.0460673338468053,0.153134815872924,0.0415165011457612,0,0,0.0972813637642492,0,0.434725015633277,0,0,0,0,0,0,0,0.0115951692714014,0,0,0,0,0,0,0,0,0,0,0,0,0.103593466653816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333951904511989,0,0,0,-0.0787972501899519,0
X601628.CH.EQUITY,0,0,0,0,0.113800488803016,0,0,0,0,0,0.00597120087941715,0.0328413072361816,0,0,-0.08155110959872,0.0145046330197663,0,0,0,0,-0.0345794726471585,0.0277719997635303,0,0,0,0,0,-0.0858720430095789,0,0.0119854618587343,0,0,0,0.0589710377395785,0.624759390859289,0,0,0,0,0,0,0,0,0,0,0,0,0.167676981348502,0,0,0,0.247106852521866,0
X1299.HK.EQUITY,0,0,-0.0733338753740928,0.017633375016476,0,0,0,0,0,0,0,0.120621353621177,0,0,0,0,0,0,0,0,0.179671732638984,0,0,-2.16840434497101e-19,0,0,0.170185947217817,0,0,0,0,0,0,0,0,0,0,0.0689466124000492,0,0.16796011569753,0.0103839711342476,0,0.0405403131984433,0,0.112561478207092,0.0542464802645435,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.132689885995988,0.730791735291333,0,0,0,0,0,0,0,0.029740047294897,0,0,0,0.0186154412244707,0,0,0,0.0808719086405872,0,0.199539488884526,0,0,0,0,-0.034681336747705,0,0,-0.134606108280419,0.125815063260104,0.035093612686173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872622397786472,0
X5.HK.EQUITY,0,0,0,0,0,0.00953470833986868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130407270530021,0,0,0,0,0.0847212294429265,0,0.179537685458724,0.0154786912880021,0,0,0,0,0,0,0,0,0,0,0,0.337350299507401,0,0,0,0,0,0.149650687254779,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0836022097884815,0.0410316345517957,0,0.0375803265434025,0,0,0,0,0.0373179826994871,0,0.12360650544488,0,0.0446521520626478,0,0,0,0,0,0,0,0.157405049151627,0,0,0,0,0,0.391817913391539,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
