,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.127220823206164,0,0,0,0.119506518379017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0441241273607779,0,0,0.0759282456430534,0,0,0,-0.0794099621098651,0.239132842964475,0,0,0,0,0,0,0,0,0,0,0.126023532451936,-0.184386971805953,0,0.139397256583336,0,0,-0.149286741718138,0
X601939.CH.EQUITY,0.183640117399232,0,0,0.328594872548105,0,0,0,0,0,0,0,0.0241066057742738,0,0.232106735146439,0,0,0,-0.12067396892161,0,0,0,0.0597555434446222,0,0,0,0.229182104137473,0,0,0,0,-0.0960185701370267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552549967996774,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.632050683490882,0,0,0.160293306323667,0,0,0,0,0,0.0134898860185882,0,0,0.0166283658626435,0,0,0,0,0,0,0,0.122965374376605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011348024786973,0,0,0,0,0,-0.0428078092226605,0,0,0
X601988.CH.EQUITY,0,0,0,0.390818689070284,0,0,0,0,0,0.248135599731358,0,0,0,0,0,0.319997807178783,0,0,0,0,0.158165440483465,0,0,0,0,0,0,0.0514383617818644,0,0,0,0,0,0,0,0,0,0,-0.486385185271082,0,0,0,0,0.173560591149259,0,0,0,0,0,0,0,0.274510276925768,0
X600036.CH.EQUITY,0,0.205911819640198,0,0,0,0,0,0,0.154222955074404,0,0,0,0.137563830774548,0,0,0,0,0,0,0,0,0,0.0855197308619476,0,0,0,0,0,0,0,0,-0.0124477742982493,0.00383779931196707,0,0.306060057912821,0,0,0,0,0,0.0582686002803428,0,0,0,0,0,0.0189199904408147,0,0.0658769116945053,-0.0209499269681932,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.382755462596577,0,0,0,0,-0.0771970076111053,0,0,0,0,0,0,0,0,0,0,0,0,0.216600948825848,0.0485656163854906,0,0,0,0,0,0,0,0.0195695978605852,0,0,0,0,0,0,0,0,0.0167846133667553,0,0,0,0,0,0,0,0,0.189971752624769,0.0920437282048392,0
X601658.CH.Equity,0,0.0718930628629315,0,0.100885618438816,0.0395989983409778,0,0,0,0,0,-0.0322258457184117,0,0,0,0,0,0,0,0,0.267331342439341,0.188583857775057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289451490369894,0,0.0959397367911218,0,-0.134104810853596,0,0,-0.0791324780343606,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290054872504453,0,0,0.0562541786462963,0,0,0,0,0,0,0.0507299319063784,0,0,0,0,0.0153807583740339,0,0,0,0,0,0.102685255774584,-0.00806775586883142,0,0,0,0,0,0,0.283050437201736,0.129116698606978,0,0.0529435489236666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22303859091434e-05
X601166.CH.EQUITY,0,0.0597255519615185,0,0,0,0.167466036177582,0,0,0,0.0163541361938074,0,0,0,0.0335601089092678,0,0,0,0,0,0,0.0196220812242611,0.213736977579199,0,0,0,0,0,0,0,0.312036533207807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144704869873441,0,0,0,0
X600000.CH.EQUITY,0,0,0.0720208366292553,0.156993354145634,0,0,0,0,0.0164644552668903,0,0,0,0.221224776785036,0,0,0,0,0,0,0,0.0123459102361822,0.0527788339463007,0,0,0,0.193859224187983,0,0,0.0907677581089736,0,0,-0.0598022900075872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809602330373311,0,0,0,0.021248692217513,0
X000002.CH.EQUITY,0,0,0.0918472433347244,0,0,0,0,0,0,0,0.0150195468312366,0,0,0,0,0,0,0,0,0,0.115807312688367,0,0,0,-0.0298001123165389,0,0,0,0,3.46944695195361e-18,0.333482748202448,0.258177358528356,0.228085022285617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252373578090411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181781420324634,0,0.0175628403490347,0,0,0,0,0,0,0,0,0.0124680187629459,0,0,0,0.396973663698539,0,0,0,0.157933096446896,-0.0950324182625371,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0796406804219956,-0.0436200934984311,0,0,0,0,0,0,0.214295566352586,0,0,0,0,0,-0.0494810889796688,-0.0841230823689312,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.109789713558163,0,0,0.50186181282476,0,0,-0.0222602488596278,0,0,0,0.0487242698890702,-0.0499448613646518,0,0,-0.000675318939235537,0,0.0550162578887855,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701183574435862,0,0,0,0,0,0,0.072902923691994,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0552868976984755,0.30653195641283,0,0,0,0,0,0,0,0,0.065715812412504,0,0.138933382217417,0,0,0,0,0,0,0,0,0,0.214225278705788,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.204177731322803,0,0,0.0777217330961348,0,0,0.321924382364442,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.105483118204587,0,0,0,0,0,0,0,0.343972036123347,0.116190599672369,0.0204327219094519,-1.73472347597681e-18,0,0.304559655838778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798993571396558,0,0,0,0.0047581786349123,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.769994382264615,0,0,0,0,0,0,0,0.006368527021531,0,0,0,0,0,0.218227596148106,0,0.00147740218920418,0,0,0,0,0,0.1463337472732,0,0,0,0,0,0,0,0,0,0,0,0,0.267259941497153,0,-0.0482678876788008,0,0,0,-0.264384811686415,0,0,0,0,0,-0.120738782420492,0,-0.0155285716909595,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.124608866042672,0,0,0,0.0270105484857309,0,0,0,0,0,0,0,0,0.0106354470615846,0,0,0,0,0.264448962398504,0,0.0245751821541427,0,-3.46944695195361e-18,0,0,0,0.131751033213068,0,0.0138263310331329,0,0,0,0.0106352872155475,0,0.32700285631147,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.31912692950979,0.231825841049853,0,-0.0335898430756991,0,0,0,0,0,0.0151222582765189,0.0160975878481426,0,0,0,0,0,0.168085115802475,0,0,0,0,0,0,-0.0166908858401142,0,0.066346187171103,0,0.0194154638305297,0,0,0,0,0.181879384276581,0,0,0,0,0,0,0,0,0,0,0,0,0.0851781878339415
X601998.CH.EQUITY,0,0.349248387604412,0,0,0.0256878399479678,0,0,0.0476066065117429,0,0,0,0,0,0.286262051798353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121076084628297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135087965035081,0.0840779849352779,0,0,0,-0.0214461847159748
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.262045453548286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781267982910699,0,0,0,0,0.228747056999064,0,0,0,0,0,0,0.345567567118898,0,0,0,0,0,0,0,0.190771142624806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150796972059837,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0.106871614123279,0.0143010452004557,0,0,0,0,0,0,0,0,0,0.0643225197753492,0,0,0.0494213311324152,0,0,0,0,0.0512171836848258,0,0.374177894213374,0,0,0,0,0.069911011290739,0.0388631642116636,0,0,0,0,0,0,0,0.0447404972465327,0,0,0,0,0,0,0.3007288440407,0,0,0.058916318276183,0
X601818.CH.EQUITY,0.216318356526479,0,0,0.204589507395206,0,0,0,0.0185158443296063,0,0,0,0,0.314078486098114,0,0,0,0,0,0,0,0,0,0,0,0,0.108085405619309,0,0,-0.0807703453557561,0,0.0623143688119728,0,0,0,0,0,0,0.00459395219797915,-0.015339936882405,0,0,0,0.060487990544266,0.0267103354269067,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.252003541143254,0,0,0.213255217765143,0,0,0,0,0,0,0.130244464303777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358174064091314,0.221690083164825,0,0,0,0,0,0,0,-0.0653736234472931,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249114820278146,0,0,0,0.133680366160559,-0.126552060233752,0,0,0,0,0,0,0,0,0,0,0,-0.0159733401891674,0,0,0.339640385555528,0.0978643492514101,0,0,0.0756859665175749,0,0,0,0.017158281724877,0.136409850993565,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.103868390988361,0,0,0,0,0,0,0.178987886862771,0,0,0,0,0,0,0,0,0.250395922527509,0.0233367972008702,0,0,0,0.235945569533964,0,0,0,0,0,0,0,0.195145529592231,0.184348020727059,0,0,0,0,0,0,0,0,0,0,0.0335930808723132,0,-0.0606652418651638,-0.0427474684665233,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133391321449931,0.419437405783878,0,0,0,0,0,0,0,0,0,0,0,0,0.0679320945733202,0,0,0.317044275748764,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0405976040773569,0.0834064172194172,0,0,0,0,0,0,0.059238691091297,0,0,-0.171751794781773
X002142.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.462587368000615,0,0.114297371435252,-8.67361737988404e-19,0,0.047805842210024,-0.28021624251318,8.67361737988404e-19,0,0.30959601241175,0,0,0,0,0,0.15556541967771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395637901192954,0.0295968272143436,0,0,0,0,0,0,0,0.110933035596773,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261563068210508,0,0.0255967401558059,0.211788266540606,0,0,0,0,0,0,0,0,0.119979398472413,0,0,0,0.375470122255116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102588760996269,0,0,0,0,-0.124247499068369
X12.HK.EQUITY,0,0,0,0,0,-0.0363201366085555,0.0427211516678285,0,0,0.157355509246745,0,0,0,0,0.192128233570118,0,0.287932815616624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.223483340047724,0,0,0,0,-0.108198766680952,0,0.28576586326473,0,0,0,0.0252194954665562,0,-0.146564313365458
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.0504008820038471,0,0,-0.0153727019065104,0,0,0,0,0,0,0,0,0,-0.104791183951517,0.261081614930396,0,0,0,-0.0556577143064184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322225022578456,0,0,0,0,0.686416813848086,0,0,0.0665058927444133,0,0,-0.155423337879732,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00596769853281005,0,-0.0289595971175209,0,-0.0646345843315013,0.226121729309453,0,0,0,0,0,0,0,0,0.288662860504114,0,0,0,0,0.267201703625458,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0178920592774821,0,0,0,0,0,0,0.00300711999115653,0,0,0,0,0,0,0.136753506482197,0,0,0,0,0,0,0,0,0,0,0.345467909781577,0,0,0,0,0.128826438411716,0,0,0,0.0365573752742263,0,0.0792932848985531,0,0,0,0,0,0.0841871425027099
X823.HK.EQUITY,0,0,0,0,0,0,0.200769622457501,0,0,0,0,0,0,0,0,0,0.361738750159866,0,0,0,0,0,0,0.188072480797873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215731035546199,-0.0600987511541156,0,0.209765237916635,0,0,0,0.0219420041722076,0,0.156496198042002
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,-0.0757365811194589,0,0,-0.105429710948981,0,0,0,-6.93889390390723e-18,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0567711781701519,0,0,0,0,0.123625299564756,0,0,0.185463869004437,0,0,0,0,-0.12303484312631,0.41285389428301,0,0,0,0,0,0,0,-0.0144476328442096,0,0.0550460052827798,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219197367829806,0,0,0,0.0714228536442733,0,0,0,0.0769800756309772,0,0,0,0,0,-0.039738504011435,0,0.0238182267231834,0,0,0,4.33680868994202e-19,0,0,0,0.161255783135354,0.00257741044255574,0.034954475610455,0,0,0,0,0,0,0,0,-0.0750515092059679,-0.0594417701769383,0
