,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.19114404356777,0,0.204922989848404,0,0,0,0,0,0,0,0,0,0,0.100728748960979,0,0,-0.150115851597173,0,0,0,0,0,-0.279463230505229,0,0,0,-0.0775035852245741,-0.160100467475951,0.880290995746653,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.183026154798524,0,0,0,0,0,0.163691881811322,0,0.100087970684876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469565898764138,0,0,0,0,0.251485975465417,0,0,0,0,0.149902986766533,0,0,0,0,0,0,0,0,0,-0.11735439614042
X601939.CH.EQUITY,0.13158814812959,0,0,0,0.175356672833477,0,0,0,0,0.184990592341732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455738497379085,0,0,0,-0.233252400298813,0,0,0,0,0,0,0.37969647730069,0,0,0.109484900623916,0,0,0,0,0,0,0.088179364067264
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.594434421044345,0.336961486096837,0.0926616506355425,0.534504970659296,0,0,0,0.167874513571443,0.264986178495326,0,0,0,0,0,0,0,0,-0.350313586587603,0,0,0,0,0,0.0297281447956625,0,-0.710465498405761,0,0,0,0,0,0,0,-0.402577442041974,0.242129799773821,0,0,0,0,0.403287443698715,1.73472347597681e-18,0,0,0
X5.HK.EQUITY,-0.0641062386299184,-0.0737137275374383,0,0,0,0,0,0,0,0,0,0,0,0,0.52836559708205,0,0,0.00873282232118937,0.406508225918328,0,0,0,0,0.0645766764436824,0.175591712998517,0,0,0,-0.0796424560109999,-0.112575854571431,-0.0888948804939621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238006780066772,0,0,-0.10582142230499,0,0,0
X601988.CH.EQUITY,-0.371794500109492,0,0,-0.0244123254374786,0.484798413802591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768447204586202,0,0,-0.0718996777489012,0,0,0,0,-0.555353991060941,0,0,0,0,0,0,0,0,0.117581669959558,-0.048975322974898,0,0,0.138375438023767,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.104567216425179,0.462279522254355,-0.0432897389498537,0,0,3.46944695195361e-18,0,-0.0997352028437141,0,0.490291167480399,0,0.140107370571404,0,0,0,0,0,0,0,-0.0876722502207047,0,0,0,0,0.284314167902445,0,0,0.0822510139752803,0,0,0.0836499168070514,0,0,-0.310541090025171,0,0,0,0,0,0,0,0.227513970067274,0,0,0.124789884715271,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.109173664148929,0.014367871849575,0,0,0.134770605743561,0,0,-0.0735984830169454,1.73472347597681e-18,0,0.0271211887410814,0.138965535743899,0,0,0.0606723629852163,0,0,0,0,0,0,0.165513929167916,0,0,0,0,0,0.14508360536032,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0800749737381379,0.033408627040194,0,0,0,0,0,0,0.088613691864229,0,0.482428865967198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499212653103748,0,0,0,0,0.220579526213541,0.13276072051033,0,0,-0.0325085877283599,0.0339856238183344,0,1.73472347597681e-18,0,0,-0.0453870775279852,0,0,0,0,-0.177439102947805
X601328.CH.EQUITY,0,0,0,0,0,0,0.443803359843681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596487439414549,0,0.218135999578905,0.189023972598368,0,0.145670223438411,0,0,0,0,0,0,-0.201129180223544,0,0,-0.0769383304720366,0,0,0,0,0,0.115169896605873,-0.0185992288304051,0,0,0,0,0,-0.267237357341771
