,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.535388787130178,0,0.0440773908191427,0.0310861470156799,0.000349208217715548,0.034410783733831,0,0,0,0,0,0,0.0370152114081865,0,0,0,0.0248774597061982,0.0740077226695649,0,0,0,0,0,0.114229903479089,0,0,0,0,0,0,0.0143260223759181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.468092686791787,0,0,0.181989458033347,0,0.112008497338085,0,0,0,0.0167276983615843,0.135159516109448,0,0,0,0,0,0,0,0,0,0,0.00112705700542514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508162633825267,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0
X601288.CH.EQUITY,0.439736624748228,0,0,0,0,0,0,0,0,0.175816593842039,0,0,0,0,0,0,0,0.127443233573335,0,0,0,0,0,0,0.0570321258931049,0.0417851558171855,0,0.086728783405104,0,0,0.123799501349321,0,0,0,0,0,0,0,-0.0464778944725298,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.177111254432331,0,0.174864294394091,0,0,0,0,0,0,0,0,0.408616947445243,-0.208625143804083,0,0,0,0,0,0,0,0.195352563567828,0,0,0,0,0,0,-0.00519801398483961,0,0,0,0,0.0807155759666454,0,0,0,0,0,0,0,-0.683875163124195,0,0,0,0.260521985262766,0
X601988.CH.EQUITY,0,0.290057844983009,0,0,0,0,0,0,0.0256176682594418,0,0,0,0,0.0712087886385916,0,0,0,0.0484966215139748,0,0,0,0,0,0.465672527449197,0,0,0,0,0,0,0,0,0,0,0.101107308385686,-3.46944695195361e-18,0,0,0,0.0287210823907762,0,0.0376453481551219,0,0,0,0,0,0,0,0.0464181946255946,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0364927997917307,0,0,0.0671835429207528,0,-0.056878123414259,0,0.235357116389514,0,0,0,0.023493809731066,0,0,0,0,0,0.413845560618608,0,0.073478984916649,0,0,0,0.138442929277713,0,-0.00291893275846478,0,0,0,0,0,-0.00293961406548782,0,0,0,0,0.047581389913478,0.0460826064792712,0,0,0,-0.0439426800805504,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0370848523148518,0,0,-0.0558693963386317,0,0,0,0.12173728196918,0,0,0,0,-0.0325667452210865,0,0,0.262283161436665,0,0,0,0.0857317670274235,0,0,0,0.00949816245378152,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0271547970248979,0,0,0,0.292008330999544,0,0,0.126567143763174
X601628.CH.EQUITY,0,0,0,0,0.0247266556242646,0,0,0,0,0,0.195780052283438,0,0,0,0,0.00480097464708823,0.00168163107027605,0,0,0,0,0,0,0,0,0,0.0425371961968557,0,0,0,0,0,0,0,0.225658568185923,0,0,0,0,0,0.17198200821,0,0.157827713756274,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.137892990840797,0,0,0,0,0,0,0,0,0,0,0,0.12733614863121,0,0,0,8.67361737988404e-19,0.0354894414551411,0.115499406792468,0.0162532539653994,0,0,0,0,0.0741101808495301,0,0,0,0,0.105890710451979,0.00129615205416505,0,0,0,-0.020902665009682,0.0165951588309915,0,0.164347304829754,0.236735164775621,0,0,0,0,0,0,0,0,0,0
