,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.370533791988464,0.0672330084330748,0,0.0636241536787022,0,0,0,0,0,0.281205957493692,0,0,0,0,0,0,0,0,0.027537511983098,0,0,-0.00531861812880669,-0.0226437586255942,0,0.0164943579122193,0,0,0,0,0,0,0,0,0,0,0.0143120421819885,0,0,0,0,0,0,0.0215764893074232,0,0,0,0,4.33680868994202e-19,0,0.160629384323039,0
X601939.CH.EQUITY,0.451850547258116,0,0,0.0803394808036599,0,0,0,0,0,0,0,0,0,0.105198180784059,-0.150785595890273,0,0,0,0,0,0,0,0,0,0,0.278221258365871,0,0,0,0,0,0,0,0,0,0,0,-0.0217431083343908,0,0,0,0,0,0,0,0,0,0.140610835220244,0,0.0722798104539201,-0.0727068562116638,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297084851450781,0.0953198269815042,0,0,0.17440038893155,0,0,0,0,0,0,0,0,0.189405168493301,0,0,0,0,0,0,0.045297006801584,0,0,0,0,0,0,0,0,0,0,0,0,0.121996821784908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379221728972827,0,0,0,0,0,0.333077655619044,0,0,0,0,0,0.211820161907026,0,0.137128333426615,0,0,0,0,0,0,0,0,0.0686266301717074,0,0,0,0,0,0,0,0,0,0,-0.50547736039669,0,0,0,0,0,0,0,0.0115186562222683,0,0,0,0,0,0.310949669756739
X600036.CH.EQUITY,0,0.0319196068155013,0,0,0,0,0,0,0.0103352707390703,0,0,-0.0293215139534529,0.203926833688459,0,-0.00935472662947093,0,0,0.102365791067844,0,0.212068621921726,0,0,0,0.0744709962355989,0,0,0,0,0,0,0,0.335211897826415,0,0,0,0,0,0,0,0,0,0.0267101650571615,0,0.147298999748586,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.101740652842565,0,0,0,0,0,0,0,0.370686162671722,0,0,0,0.0384757310909919,0,0,0,0,0,0,0,0.00224587405808753,0.0499750955783129,0,0,0.0908900136063515,0,0,0,0,0.203921630983592,0,0,0,0,0,0,0,0,0,0.158217398423614,0.0411014226678639
X601658.CH.Equity,0,0,0,0,0.136051103878796,0,0,0,0,0,0,0,0,0,0,0,0,0.268249656296889,0,0,0,0.0280194186945089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323448760054751,0,0.164186309968926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.279294639623488,0,0,0.308962818983515,0,0,0,0,0,-0.0140635884496315,0,0,0,0,0,0.160653154477344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173029953600806,0.0290359889450025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120553347955832,0.0255605415181669,-0.0666486289582919,0
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.053753289750658,0,0.313746412975829,0,0,0,0.0254622604053678,0,0,0,0,0,0,0,0.0244212532418823,0,0,0.0291672849941067,0,0,0,0,0,0,0,0,0.230889464914564,0.0592118096750625,0,0,0,0,0,0,0.00872199810404957,0,0,0.0344471220065396,0.0385902363713116,0,0,0,0,0,0.0851430219759118,0,0.14192519361489,0,-0.00159694453927033
X600000.CH.EQUITY,0.109273816797658,0,0,0.146153460428942,0,0,0.01833588173783,0,0,0,0,0,0.287714389934127,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0652659119943601,0,0,0,0,0,0,0.12989198556574,0,0,0,0,0,0,0,0,0,0,0,0,0.0259870122370822,0,0.0115500634431385,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722737306957735,0,0,0,0,0,0,0,0,0,0,0.304532762095722,0.060779867588849,0,0.0225695310103364,0.372611777768806,0,0,0.00771645749742538,0,0.0471130883488599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0,0,0
