,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0524603836120403,0.107535611397562,0,0,0,0,0,0,0,0.384564307478899,0,-0.182937907022514,0,0,0,0,0,-0.0512612986119571,0,0,0,0,0,0,0,0,0,0.638723623470005,0,0,0,0,-0.0128107759742476,0,0,0,0,-0.0108294204450886,-0.0411773775426689,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0,0
X601939.CH.EQUITY,0.242856641537825,0,0,0,0,0,0,0,0,0.0409976240155532,0,0,0,0,-0.0109249519628998,0,0,0,0,0,0,0,0.0577085467940961,0,0,0,-0.163613761968179,0,0,0,0,0,0,0,0,0,0,0.0491567136746944,0.0804195442369327,0,0.515970246723755,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.11599192251355
X601288.CH.EQUITY,0,0,0,0,-0.182610484818602,0,0,0,0.00373927303427733,0,0.431525583070414,0,0,0.343753162566527,-0.100464222524252,0,0,0,0,0,-0.149472955374896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295022524895983,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.146975734930238,0,0.213112967042802,0,0,0.113426493836692,0,-0.00367802538626935,0.214577300399898,0,0,0,0.0738776791850301,0,0,0,0,0,0,0,0,0.0216351539914346,-0.168529490845416,0,0,0,0,0,0,0,0,0,0.129650366844158,0.0970997756087405,0,0,0,0,0,0,-0.0966349918926407,0,0,0.154727796979823,0,0
X601988.CH.EQUITY,0,0,0,-0.0340326307850584,0.380948218752359,0,0,0,0,0,0,0,0,0.0736713210690224,0.0162679845172291,0,0,0.0636332078355948,0,0,-0.145458005983112,0,0,0,0.251491744469168,0,0,0,0,0,0,-0.337929380817863,0,0,0,0,0,0,0,0,0,0,0,0,0.0091422151782894,0.0988598905950228,0,0,0,0.0235385459062642,0.0260336993013059
X600036.CH.EQUITY,0,0.268807386496286,-0.0797147996621459,0,0,0,0,0,0,0.384754517451808,0,0.0627178604948687,0,0,0.0715110030316619,0,0,0,0,0,0.287447994505389,0,0,0,0,0,0,0,0.14816508512368,0,0,0,0,-0.146880482342248,0,0,-0.157429926127899,0,-0.0212557277444577,0,0,0,0,0.280179124706416,0,-0.0617458117368801,0,0,0,0,0
X1299.HK.EQUITY,0,0.0948392073547826,0.00453520799984555,0,0.366162094747669,0,0,0,0,0,0,0,0,0,0,0,0,0.0501014231731709,0.0773258659307687,0,0,0,0,0,0,0,0.147493178055551,0.02911409239066,-0.104032342971175,0.0466032854719864,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17816057146735,-0.116997075405513,0,0,0.130976947202835,-0.0110528052373888,0,0
X601628.CH.EQUITY,0,0.0154047656447495,0.0275832133615534,0.0593631525700103,0,0,0,0,0,0,0,0,0,0,-0.0477133656313591,0,0.31416039573895,0,0,0,0,0,0,0,0.114680525127072,0,0,0,0,0,0,0,-0.0442429964829567,0,0.139624081880532,0.0980740760375021,0.0773706421249377,0,0,0,0,0.239802765850291,0,0.071060047139747,0.0800240027127943,0,0,0,0,0,-0.0891708610254628
X601328.CH.EQUITY,0,0,0.00457649757889407,0,0,0,0.644390454816195,0,0,0,0,0,0,0,0,0.102619526742309,0,0,0,0,0.150248907960252,0,0,0,0,0,0.13047573916572,0.194227916702285,0,0,0,0,0,0,0,0,0,-0.205061543878221,0,0,0,0,0,0.0672773109002318,0,-0.300974864402753,0,0,0,0.00267013335825753,-0.059687868691185
