,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.169806803260025,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.144788198164446,0,0,0,0,0,0,0,0.0557241288639738,0,0,0,0,0.221596435162616,0,0,-0.0367259855582728,0,0,0,0,0,0,0,0,0,0,0.130430546527017,0,-0.200549730887915,0.132153976310558,0,0.0028942420356429,-0.14396029003009
X601939.CH.EQUITY,0.120552974443261,0,0,0.277871601597248,0,0,0,0,0,0,0,0.00449801970102262,0,0.304073140264493,-0.062319567370507,0,0,-0.0679810144850945,0,0,0,0,-0.0620900278060166,0,0,0.0796497547513015,0,0,-0.121815428445705,0,0,0,0,0,0,0,0,0,0,0,0,0.120769683890843,0,0,0,0,0.150295729999331,0,0.166740513391186,0,0,0.129808890007857
X601318.CH.EQUITY,0,0,0,0,0.123418334080734,0.255997665079321,0,0,0,0,0,0,0,0,0,0,0.114293722288578,0,0,0,0,0,0.131233690414377,0,0,0,0,0.0109660719567594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267366523136172,0,0,0,0.122223807606793,0,0,0,0
X601288.CH.EQUITY,0,0.453681506089108,0,0,0.0331770904469558,0,0,0,0,0,0,0,0.0144172911540488,0.152149419081923,0,0,0,0,0,0,0,0.229237607325322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147433993576111,0,0,0,0,0,0,-0.0847612235414522,0,0,0,0,-0.0987645392655011,0,0,-0.00549346675143407,0
X601988.CH.EQUITY,0,0,0,0.432221851192871,0,0,0,0,0,0.211523640604971,0,0,0,0,0.0511312094697738,0.294405374650279,0,0,0.164709656017399,0,0,0,0,0,-0.0227199291434035,0,0,0,0,0,0,0,0,0,0,0,0,-0.472638182720197,0,0,0,0,0.201583534823193,0,0,0,0,0,0,0,0,0.39115409079124
X600036.CH.EQUITY,0,0.161377451718733,0,0,0,0,0,0.122151873577769,0,0,0,0,0.21086519515422,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.106518911447489,0,0,0,0,0,0,0,0,0.308867725612676,0.0477150003599391,-0.0369771346592346,0,0,0,0,0,0,0.0592878513822885,0,0,0,0,0,0,0,0,0,0.0205223925079186,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.176816739994215,0,0,0,0.0507472906355893,0,-8.67361737988404e-19,0,0,0.117589072740113,0,0.031849379097066,0,0,0,0,0,0.0868931618898164,0,0,0,0.144373857806219,0,0.0438499778827323,0,0,0,0,0,0,0,0,0,0.313534066211072,0.07105533917536,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0121046269045441,0
X601628.CH.EQUITY,0,0,0,0,0,0.370531793044763,0.0579493684749668,0,0,0,-0.115905071209984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787504055591586,-0.0233275134939955,0,0,0,0,0,0,0.0827027518295591,0,0,0,0,0,0,0,0.0672877449819033,0.142771643125601,-0.0040649339016537,0.0603037379002268,0,0,0,0,1.73472347597681e-18,0,0,0.0192434510431593
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600937964524509,0,-0.148037541423547,0.0317915620517836,0,0,0,0,0,-0.40688646047777,0.777670184788915,0.149323313511483,0,0.619339609393723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088944887438209,0,0,0,0
X601658.CH.Equity,0,0.098478870726168,0,0.165594544511873,0,0,0,0,0,0,-0.0535659436162909,0,0,0,0,0,0,0,0.0216162707875918,0.326014886129259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958099418274031,0.193500885715724,0,0,0,-0.0324942791911957,0,0,0,0,0.0281866417561581,0,0,0,0
X388.HK.EQUITY,0,0,0.188970688298973,0.0495943478476571,0,0,0,0,0,-0.0377195840158646,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.484605220203263,0,0,0.0361924629288099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094182383635687,0,0,0,0,0,0,0,-8.67361737988404e-19,0
X601328.CH.EQUITY,0.173786660159508,0.213815603423978,0,0,0,0,0,0,0,0,0.00202216480557479,0,0.0690182364978348,0,0,0,0,0,0,0,0,0.0521790542433622,-0.0575731218512968,0,0,0.0914325480519762,0,0,0,0,0.19213572267776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183478273326431,0,0,-0.0159160698351667
X601166.CH.EQUITY,0,0,0,0.0754248416489317,0,0.139515702541552,0,0,0,0.0211505901052916,0,0.0230742299924166,0,0.223869477970717,0.0963262783781454,0,0,0,0.200964836785703,0,0,0.040188423905401,0,0,0,0,0,0,0,0.179623486246675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15622761020639,0,0,0
X600000.CH.EQUITY,0,0,-3.46944695195361e-18,0.253618853138617,0.0562718523710119,0.143436960609575,0,0,0.0683811083850888,0,0,0.123380092130615,0.110815920734439,0,0,0,0,0,0,0,0,0.0146592647800546,0,0,0,0,0,0,0,0.145400416639779,0,0,0,-0.0093604669475106,0,0,0,0,0,0,0,0,0,0,0,0,0.0200325733981125,0.00920155112380733,0,0,-0.0178102491139147,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0362900700940168,0,0,0,0,0,0,0.260604866097048,0,0,0,0,0,0,0,0,0,0.0532367799037031,0.161386726428629,0,0.185170797479582,0,0,0,0,0.118655782487496,0,0,0,0,0,0,0,0.0283485811218368,0.0185230102238667,0,0,0,0,-0.0450732642696511
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324590715966616,0.0426893179268404,0,0,0,0,0,0,0,0,0,0.0263921540579555,0,0.00836880895549646,0,0,0.375525292211414,0.0588742084732214,0.105620746656724,0,0.00772312824621707,0,0,0.00434446838166316,0,0,0.0417385474427914,0,0,0.0298192602758542,0,0,0,0.0848073570053789,0
