,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.111068560101968,0,0.0506235728624586,0,0,0,-0.0758258831423258,0,0,0,0.48254549392832,0,0,0,-0.0723788187968137,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0567630939108516,0,0,0,0,0,0,0,0.0897198244270155,0,0,0,0,0,0.218751886095046,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.328696280550001,0,0,0.292481076924909,0,0.0892465980744608,0,-0.0475364563670284,0,0,0,0,0,0,0.136763987049225,0.0323140554736328,0,0,0,0,0,0,0,0.0719141917466073,0,0,0,0,0,0,0,-0.0111846554860307,0,0,0,0,-0.108556919479504,0,0,0.333888751766897,0,0,0,-6.93889390390723e-18,0,0,-0.0403648113614921,0,0,0.0117970515435476,0,0
X601288.CH.EQUITY,0.371842053065029,0,0.124058632786412,0,0,0.23534271369959,0,0,0.111764641743798,0,0,0,0,0,0,0,0.0645978033476734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110273923266156,0,0,0,0,0,0,0,0,0.177055964988635,0,0,0
X5.HK.EQUITY,0,0,0.0596302605475965,0.230669886759307,0,0.126709197494103,0,-0.406856332157615,0,0,0,0,0.109775016133765,0,0,0,0,-0.00120434163477784,0,0,0.413143837902555,0,0,0,0,0.499784208633145,0,0,0,0,0,0,0,0.100502752464557,0,0,0,0,0,0,0,0,0,0,-0.200284843493623,0,0.115308900267138,0,0,0,0,-0.0066584820483851
X601988.CH.EQUITY,0.230265235657571,0,0.220352272938362,0,0,0,0,0,0.100760552670539,0,0.0814435804351489,0.0861252010961677,0,-0.294421524283436,0,0,0,0,0,0,0,0,0.0377058848610236,0.237361042580814,0,0,0,0.117205937073816,0,0,-0.0367666420318812,0,0,0,0,0,0.00891452684405709,0,0,0,0,0,0,0.093427327013249,0,0,0,0,0,0,0,0.0462935930287607
X600036.CH.EQUITY,0,0,0,0,0.108606536830995,-0.0512720829717636,0,0.255987547046435,0,-0.0451058902756816,0.0108241419844421,0,0.346776431731349,0,0.244803824317394,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0767280662531681,0,0,0.0831228200969545,0,0,0,0.123688347509171,0,0.0386115497159919,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.209216254711726,0.266321117241378,0,0,0.156305746025436,0,0,0,0,0.0271286210306653,0,0,0,0,0,0,0,0.0710707640368365,0,0,-0.17906786084135,0,0,0,0,0,0,0.265385773144113,0,0,-0.32270154152984,0,0,0,0,0,-0.0840922317952003,0,0,0.0349688226678633,0,0,0,0,0,0,0,0,0,0,0,0.0523892873930483
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12765358398267,0,0,0,0,0,0,0,0.303163912290143,0,0,0,0,0,0,0.0128461675901529,-0.0124221562283573,0,0,0,0,0,0,0,0,0,-0.217353228182117,0,0,0,0.0443056534808812,0,0,0,0,0,0
