,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.108295614344968,0,0,0,0,-0.0258849099817112,0,0,0,0,0,0,0,0,0,0,-0.0665601899510068,0,-0.0371151872088534,0.609378611368667,-0.236570034345871,0,0,0,0,0.390651131284843,0,0,0,-0.00247662195066944,0,0,0,0,0,0,0,0,0,0.101779748387858,0,0,0,0,0,0,0.0646094141089517,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0563861149857786,0,0,0.0923573746378634,0,0,0.166516063767325,0,0,0.0885676807177691,0.285697968720046,0,0,0,0,0,0.00080204518558826,0,0,0,0,0.125204229179439,0,0,0,0.123546114266015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713838319303259
X601939.CH.EQUITY,0,0.0598967614694152,0,0,0.773158515164424,0,0,0,0,0.0299345852424269,0.0794916485223501,0,-0.0239114749716384,0,0,0.0759358225870404,0,1.73472347597681e-18,0,0,0,0.00301140485266802,0,0,0,0,0,0.0516134760520843,0,0,0,0,0,0,0.0495492760302379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.111832256722927,0,0,0,0,0,0,-0.0362369615667272,0.272694560436039,0,0.252758825692834,0,0,0,0,0,0,0.286129406758732,0,0,0,0,0,0.01002270384624,0,0,-0.124698998633521,0,0,0,0,0,0,0.167064287014002,0,0,0,0,0,0,0,0,0,0,0.125233965529475,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.99228503787756,0,0,0,0,-0.0276230138558808,0,0.0308730110605634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010142487606674,0.0104842551436095,0,-0.0485740976080454,0,0,0,0.0684596863142612,0,0,0,0,-0.132617358000501,-0.0504413407461859
X600036.CH.EQUITY,0,0,0,0,0.331727778884653,0,0,0,0.0752318015356129,0,0,0,0,0,0.00797428591637986,0.0586424063957567,0,0.113384900127394,0,0,0,0,0,0,0,0.151708026522272,0.127531081327363,0.0386820759977972,0,0,0,0,0,0,0,0,0.0095794982046036,0,0,0,0,0,0,0,0.0363238411707519,0,0,0,0,0.0450594738582082,0,0
X601988.CH.EQUITY,0,0,0,-0.0256386059230217,0,0.081432334200046,0,0,-0.0164818481512763,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004631304408707,0,0,0,0,0,0,0,-0.0458228806373329,0,0,0,0.0411712355768191,-0.0653624350871381,0,1.00259532071354,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.33146802763478,0,0,0,0,0,0,0,0,0,0,0,0,0.282935698021326,-0.0412235586991199,0,0,0,0,0.115088364705791,0,0.0801900746373368,0,0,0,0,0,0.0791911178218429,0.00180971707778454,0,0.000354803457190203,0,0,0.0509236749175009,0.0847008509681517,0,-0.00679006325315894,3.46944695195361e-18,0.210630323495381,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0488502198885068,0,0,0,0,0,0,0,0,0,0,0,0,0.0967968441388439,0,0.0089875211105075,0,-3.46944695195361e-18,0,0,0,0.332422092260545,0.0725159829113269,0,0,0,0,0,0,0,0,0,0.0113662571697011,0,0,0,0.185451831190359,0,0,0,-0.355280367558452,0,0,0.309428755204574,0
X388.HK.EQUITY,0,0,0,0.165428867577024,0,0,0,0,0,0,0,0,0,0,0,0,0.117042160897838,0,0,0,0.261810049542205,0,0.268665665133076,0,0.204517117486261,0,0,-0.0678004548863594,0,0,0,-0.000301895682531939,0,0,0,0,0.128701711037624,0,0,0,0,-0.122334240294677,0,-0.170290348729024,-0.0833921267917388,0,0,0,0,0,-0.031598180336912,0.318140670228816
X601658.CH.Equity,0,0.123135325844184,0.0774250988547705,0,0.246491860823329,0,0,0,0,-0.031290992668678,0,0,0,0,0,0.114722674484119,0,0.0409299918501524,0,0,0,0,0,0,0,0.0259370188892013,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262446743670631,0.170901745148223,0,0,0,0.0262151287461719,0,0.0129649997188841,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0.0626695711438615,0,0,0,0,-0.0470151358295412,0.0863602037688265,0,0,0.320635906968718,0,0,0.0453146507938398,0.000653025090420927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.17953587105134,0,0.0808854762406542,0,-0.0305915085274736,0.133619494220136,0,0,0,0.254063439195468,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0123857724804852,0,0.64542115553545,0,0,0.0468294996924425,0,0,0,-0.0344234031328687,0,0,0,0.0335410090644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143590930521145,0,0,0,0,0.018664179006127,0,0,0,0,0,0,-0.0296850371402725,0
X601166.CH.EQUITY,0,0,0.00841963714477871,0,0.0309531465976241,0.0946645875883193,0.110379977657504,0,0,0,0,0,0,0,0,0.00819170000957074,0,0.0071755717259393,0,0,0,0.0760131932538848,0.0169952026347077,0.216341953602935,0,0.0207337665779246,0,0,0,0,0,0,0,0,0,0,0,0.126965256819243,0,0,0,0,0,0,0,0,0,0,0.370121677871852,0,0,0
X000002.CH.EQUITY,0,0,0,-0.156887044858424,0.176821483352598,0,0,0,0.246560619296604,0,0,0,0.338457426248971,0.157220856725892,0,0,0,0,0,0,0.032262385674923,0,0.01582785501894,0,0,0,0,0,0,-0.176276848200504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375470731751962,0,0,0,0,0,0.0476392323905716
X000001.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.654684015272714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155194377021007,0,0,0,0,0,0,0.139387519401363,0,0,0.0957054337183789,-0.18042722388257,0,0,0,0.0161137402446573,0,0,0,0.0847518937254735,0,0.0858612212210146,0.00755329973435982,0,0,0,0,0,0,0,0,0,-0.068814405311435
X601328.CH.EQUITY,0.115976617902624,0,0,0,0.12684523097222,-1.73472347597681e-18,0,0,0,0,0,0.0567739957949714,0,0,0,0,0,0.0863421225268198,0,0,0,0.38970995635003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218621616308752,0,0,0,0,0,0.0790706857383207,0,0,0,0.00589771145735454,0,0,0
X600000.CH.EQUITY,0,0,0.140074794868851,0,0,0.38354524838279,0,0,0,-0.0688681400351307,0,0,0,0,0,0,0,0,0,0,0.0298106975361849,0,-0.018160686577501,0,0,0,0,0.104560960465497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645814897720444,0,0,0,0,0,0,0,0.202993112333924,0,0
X601601.CH.EQUITY,0,0.0866553784231425,0,0.33745671042505,0,0,0,0,0,0,0,0,0,0,0.130384289624021,0,0,0,0,0.249228777994235,-0.0226703339118235,0,0,8.67361737988404e-19,0.108019929883747,0,0.0540751253429937,0,0,0,0,0,0,0,0.120020930849544,0,0,0,0,0,0,0,0,0,0.0260635948810137,0,0,0,0,0,-0.0526134584930105,-0.0394486760158555
X601319.CH.EQUITY,0,0,0,0,0.0705344704093923,0,0,0,0,0,0,0,0,0,0.207306970559823,0.275153627389656,0,0,0.0418637521753109,0,0,0,-0.0032851552997846,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407576001948663,-0.0694795758765998,-0.0696635886565547,0,0.0881290474970829,4.33680868994202e-19,0.243619960251645,0,0,0,-0.078085287327812,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0526371306813362,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.127229266530346,0,0,0,0,0,0.0563506115592128,0,0.296756473605925,0,0,0,0,0,0,0.19030093662029,0,0,0.0530965283044682,0,0.046417473375164,0.239354912321451,0,0,0.208002245736751,-0.0861532088121692,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.029995156666726,0,0,0,0,0,0,0,0,0,0,0.139448538200444,0,0,0.106333619640999,0,0,0,0,0,0.0126717066313846,0,0,0.041101226925282,0.0868448962379273,0.0124568447241581,0,0,0.0208865222719439,0.127391666418247,0,0.0450521455019936,0,0,0,0,0,0,0,0,0,-0.0344195684377422,0,0,0.130217536331082,0,0,0,0,-0.131204844056481
X1109.HK.EQUITY,0,0,-0.0918240588760106,0.125202824614012,0,0,0,0.0177237592664281,0,0.0519135129583747,0,0,0,0,0,0,0,0,0,0,0.0675069982510763,0,0,0,0,0,0,0,0,0.277948498908972,0,0,0,0,0,0,0.15361090378292,0,0.110135429781833,0,0,0,0.253150650337998,0,0,0.032615100575747,0,0,0,-0.0563703788886623,0.327579713348636,0
X601998.CH.EQUITY,0.233024415593698,0,0,0,6.93889390390723e-18,0,-1.73472347597681e-18,0,0,-0.0761259197199113,0,0,0,0,0,0,0,0,0.0770431945404922,0,0.0255509577449433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162669190951169,0.0415655503643819,0,0,0,0.185658027642447,0,0.520426314197954,0,-0.0694633958233371,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.219973795194564,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400175914421808,0,0,0,0,0,0,1.73472347597681e-18,-0.0151911930453065,0,0.322010550098995,0.0244728478739759,0.0156007177166322,0.128303081824936,0,0,0,0,0,0.0120462804135057,0,0,0,0,0.0945952938323679,0.132024676302334,0,0,-0.0021839011931096,0
X600048.CH.EQUITY,0,0.0779325249400121,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,8.67361737988404e-19,0.704815223140766,0,0.0434006592765932,0,0,0,0,0,0,0,0,0,0.0754166805935303,0,0,0,0.0400237898599758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911883024223135,0,0,0,0,-0.141571240980337,0
X002142.CH.EQUITY,0,0,0,0,0,0.517058554650245,0,-0.270898412221089,0,0.172702611030263,0,0,0,0,0,0.104859112143227,0,0,0,0,0,0.0370650945255487,0,0,0,0.353597635331022,0,0,0,0,0,0,0,0,0.174490782706004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454775558927604,0
X2388.HK.EQUITY,0,0,0,0,0,0,1.38777878078145e-17,0,0.23906180125533,0,0.0832757631079928,0,-0.102156540566089,0.134255055953093,0,0,0,0.0395099539813431,0,0,0.122484737030329,0,-0.343514922561475,0,0,0,0,0,0,0,-0.154189592779998,0,0,0,0,0,0.279775139649983,0,0,0,0.237435633275506,0,0.136787013265941,0,0,0,0,0,0,0,0,-0.310382899343485
X11.HK.EQUITY,0,0,0,0,0,0,0,0.112475508056309,0.525702314966208,0,0,0.128755845764997,0,0,0.0842098952858861,0,0,0,0,-8.67361737988404e-19,0.0634045381490799,0.0190323596022837,0,-0.215646039951099,0,-8.67361737988404e-19,0,0.208675220704304,0,0.018820474095819,0,0,0,0,0,0,0,0,0,0.00144362826657996,0,0,0,0,0,-0.0421791918465375,0,0.0675097963602524,0,0,0,0
X688.HK.EQUITY,0.290689143534035,-0.0386971983717342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316077167808985,0,0,0,0,0,0,0,0,0,0.378045650289139,0,0,-0.0687175290782807,-0.134031777704901,0,0.141507772426537,0,0,0,0,0,0,0,0,0,0,-0.0192084688591275,0,0,1.73472347597681e-18,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.168709599744946,0,0,0,0,0,0,0,0,-0.0779580754312108,0,0,0,-0.0681417261543673,0.119836501015297,-0.182408936338976,0,0,0.065685277937242,0,0,0,0.467261714471856,0,0,0,0,-0.0325733368091622,0,0.547231053298853,0,0,0.159892315357099,0,0,0,0,0,0,0,0,0,-0.0219519376651508,0,0.234931602125271
X601818.CH.EQUITY,0,0.166756380645099,0.099366582677277,0,0.0943058342422272,0,0.0603427859448075,0,0,0,0,0,0,0,0,0,0,0.0495460080415965,0.0296469766921307,0.101242978530571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538266764662179,0,0.0836947584234273,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.22525298306188,0,0,0,0,0,0,0,0,0.0137104981090805,0,0,0,0.15035258297599,0,0,0,0.00696947816714327,0.0154099009809825,0,0,0,0,0,0.235516864257995,0,0.137855790496308,0,0.0694486273738729,0,0,0,0,0,0,0.142327718816076,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00315904787872005,0,0,0,0.123451781118116,0,-0.208013580082254,0,0,0,0,0,0.0588059682679438,0,0,0,0.100787706344279,0,0,0,0,-0.0852727663979786,0,0,0,0,0,0.328841963567353,0,0,0,0,0,0,0,0,0,0,0,0.155375068676646,0,-5.42101086242752e-20,-0.0131908485136996,0.0287576589447278
X601336.CH.EQUITY,0,0,0,0.235817995982323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537499799728821,0,0,0,-0.158233338008707,0,0.0704825970102872,0,0,0,0,0,0,0,0.0741058667789553,0,0,0,0.0302015489423519,0,0,0.0782574461915922,0.0290486857548512,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,2.16840434497101e-19
X600837.CH.EQUITY,0,0,6.93889390390723e-18,0,0.0203760972582941,0,0,0,0,0,0,0.293246969995911,0,0,0,0,0,0,0.0564404075431518,0,0.0387077649750379,0,0,0,0.0437761236220309,0,0,0,0,0,0,0,0.383083242222843,0,0.0134763280922469,0,0,0,-0.0322057070845972,0,0,0,0,0,0,0.0101144840116829,0,0.149605599326612,0,0,-0.0277677520215805,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.120662633818303,0,0,0,0,0,-0.155596858360961,0,0,0,0,0,0,0,0,0,0,0,0,0.0517144786648943,0.144674191591855,0.102698394189765,0.219726934119999,0.184368113364146,0.0980199867524706,0,0,0.0585468572381214,0,0,0,0.0342647077596942,0,0,0,0.114862388966109,0,0,0,0,0,0,0.0109192321389212,0,-0.189819831207128
X601211.CH.EQUITY,0,0,0,0,0,0,0.0223216561334455,0.0743718978165778,0,0,0,0,0,0,0,0,0,0,0,0.0957673219529649,-0.0166851612579016,0,0,0,0.0649243498124817,0,0,0,-0.11299604726724,0,0,0,0.263425001544611,0.121452696611184,0,0,0,0,0.0911244610534021,0,0.0651700712022811,0,0,0,0,0,0.0564081266116629,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.300274855541076,-3.46944695195361e-18,0,0,0.168573047531294,0.0298344149426047,0,0,0,-0.0878099655781585,0,0.097160267064476,0,0,0,0.0669057257595249,0,0,0,0,0,0,0.075788628617188,0,0,0,0,0,0,0.249566065042425,0,0,0,0,0,0,0.00801396631021501,0.0386651466371547,0,8.67361737988404e-19,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.438474467336295,0,0,0,-0.0630214848639224,0,0,0,0,0,0,0,0.0541789553660307,0,-1.73472347597681e-18,0,0.112741371282547,0,0,6.93889390390723e-18,0,0.209754593976894,0,0,0.347793157864966,0,0,0,0,0,-0.466559722162844,0,0,0,0,0.113496478897914,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0578756361601409,0,0,0,0,0.0989793573328119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66751562750012e-05,0.0319064737154501,0.0175788625153492,0,0.232424302079381,0,0.253020147377185,0,-6.7762635780344e-21,0,0,0,0,0,0,0.148364238576634,0.0463479732107351,0,0,0,0
X001979.CH.EQUITY,0,0,0,-0.0154562853414182,0,0,0,0,0,-0.0734482510330962,0,0,0,0,0,0,0.0606843805074244,0.697056607472015,0,0,0.0374077997041353,0,0,0,0,0,-0.0889914041090943,-0.0942281780310392,0.00598356479443459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020186024706434,0,0,0,0.156993716289987,0,-0.0182001814727233,0
X12.HK.EQUITY,0,0,0,0,0,0,0.129835890060553,0.0208586085454099,0.0052743590075351,0,0,0,0,0,0,0,0,0,0,0,0.499492609938939,0,0,0,-0.0539232523637014,0,0,0,0.155891492563019,0,0.148138939232999,0,0,0,0,0,0.225684435250162,0,0,0,0,0,0,0,0,-0.172591083475325,0,0,0,0,-0.0240338109504607,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0890401475337833,0,0,0.276706637110314,0,-0.0688442397449453,0,0,0,-0.0780882838392655,0,-0.130983331506542,0,0,0,0,0,0,0,0,0,0.156367222548951,-0.1314374023134,0,0,0,0,-0.0406309324598645,0,0,0.050637905023294,0,0,0,0,0,0,0,0,0,0.780104146381701,0,-0.0352077531727834
X601229.CH.EQUITY,0,0,0,0,0,0.264768124496833,0,0,0.240749718853854,-0.00703552240654535,0,0,0,0,0.20283212834394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154124894097013,-0.073619951867293
X823.HK.EQUITY,0,0.115965593051519,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0145014986477174,0,0,0,0,0,0,0.34382042713299,0,0,0,0,0.0696670485798436,0,0.084319701036999,0,0,0,0,0,0,0,0,0.158916809662475,0,0,0.095514358095562,0,0,0,0,0,0,0,0,0,0,0,-0.16461702157922
X000776.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399376232067458,0.0183341601512722,0.185961285029741,0,0,0,0,0,0,0,0,0,0,0.0108030753180826,0,0,0.295894617603232,0,2.77555756156289e-17,0,0,0.203676294111801,0,0,0,0,0,0,0,0,0,-0.0416155212467668,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0199829671972922,0,0.0667993308747783,0,0,0,0,0,0,0,0,0.122101471736782,0,0,0,0.27349332904149,0,-0.160489892054896,0,8.67361737988404e-19,0,0,0,0.169432264283493,0,0,0.0994594551158216,0,0,0,0,0.0673173498884235,-0.0335166863377135,0,0,0,0,0.368151763014709,0,0,0,0,0.0488456097593558
