,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.399713036750579,0.00713274667156152,0,0,0,0,0,0,0,0.227084513032143,0,-1.73472347597681e-18,0,0,0,0,0,0,0.12046164613932,0,0,-0.0061288915061607,0,0,0.0741240756534403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0085304070911511,0,0,0,0,0.00380089512226516,0,0.0553421385560316,0,-0.129917254879087
X601939.CH.EQUITY,0.481962911188594,0,0,0.247757490025487,0,0,0,0,0,0,0.020915634936676,0,0,0.0402552070756815,-0.165247284656177,0,0,0,0,0,0,0,0,0,0,0.181996320227971,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0144931916966738,0,0,0,0,0,0,0,0,0,0.0413122845305823,0,0.0694444524048671,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297084924332922,0.0952873048828312,0,0,0.17441529638086,0,0,0,0,0,0,0,0,0.189419882589014,0,0,0,0,0,0,0.0453144055712652,0,0,0,0,0,0,0,0,0,0,0,0,0.121986728654789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0
X601988.CH.EQUITY,0,0,0.0321514688021514,0.424505431620857,0,0,0,0,0,0.335270097032512,0,0,0,0,0.0194742395653797,0.318348151278882,0,0.0407357894489637,0,0,0,0,0,0,0,0,0.0772655392754182,0,0,0,0,0,0,0,0,0,0,-0.622695786812703,0,0,0,0,0,0,0,0,0,0,0.0898248666757013,0,0
X600036.CH.EQUITY,0,0.0272890885775031,0,0,0,0,0,0,0.0112367300826755,0,0,-0.0318601953245568,0.187658473385936,0,0,0,0,0.122765119209,0,0.182259714537553,0,0,0,0.0750403864536977,0,0,0,0,0,0,0,0.35135273529365,0,0,0,0,0,0,0,0,0,0.030743792671708,0,0.151294937671065,0,0,0,0,0,0,-0.00807136985416017
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,-0.0565577577954903,0,0,0,-0.165271604656805,0,-0.037778912665954,0,0,0.243255450246474,0,0,0.276924199555262,0,0.0952233986564663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019576987328043,0,0,0.20005982502199,0,0,0,0,0,0,0.176811912104756,0,0,-0.0479117229608309
X601658.CH.Equity,0,0,0,0,0.136050490629927,0,0,0,0,0,0,0,0,0,0,0,0,0.268252036817318,0,0,0,0.0280216187236207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323450400430085,0,0.164184287710686,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.334275954150654,0,0,0.300750524325144,0,0,0,0,0,0,0,0,0,0,0,0.115712719438045,0,0,0,0,0,0,0,0,0.0408494185421456,0,0,0,0,0.184476000218445,0.0107517459818419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920841443329417,0,0.0642633750179149
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0
X601166.CH.EQUITY,0,0,0,0.0602704981868971,0,0.303225352656328,0,0,0,0.0246991705964071,0,0,0,-1.73472347597681e-18,0,0,0,0.0300562281181097,0,0,0.0317203058447239,0,0,0,0,0,0,0,0,0.226130282160059,0.0569140091640344,0,0,0,0,0,0,0.00800465209632831,0,0,0.0392654422393006,0.0400271717121507,0,0,0,0,0,0.0849635353132663,0,0.143395531432183,0
X600000.CH.EQUITY,0.109292619069667,0,0,0.146148900283146,0,0,0.0183333699218128,0,0,0,0,0,0.287705790467538,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0652608981024214,0,0,0,0,0,0,0.129900064288267,0,0,0,0,0,0,0,0,0,0,0,0,0.0259891804253461,0,0.0115379411708531,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722198251950513,0,0,0,0,0,0,0,0,0,0,0.304559628410522,0.060763057088572,0,0.0225592290222697,0.372661571914659,0,0,0.00775372183526592,0,0.0471275016146214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.348177824554541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201519816751233,0,0,0,0,0,0,0,0.0485803977375541,0,0,-0.0615367567296267,0.0197109994135924,0,0,0.285008511434866,0,0,0.139831810737833,0,-0.0785241026188611,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.353760622438277,0,0,0,0,0,0,0,0,0,0,0,0.120124110795163,0,0,0,0,0,0,0,-0.00872231630897136,0,0,0,0,0,4.33680868994202e-19,0,0.0751723546631618,0.320398987014404,0,0,0,0,0.130475054430474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440824035882991
X688.HK.EQUITY,0,0.268140534167989,0,0,0,0,0,0.121418155220832,0,0,0,0,0,0.0924857088103638,0.0728953565427782,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.237659299599375,0,0,0,0,0,0,0,0.121739505711447,0.0537288559714592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0789310585195532,0,0.654354281742226,0,0,0,3.46944695195361e-18,-0.022446984308158,0,-0.0937809393049062,0,0,0,0,0,0,0.188684105800556,0,0,0,0,0,0,0,0,0,0.0295621743577914,0,0,0,0,-0.0120100798239125,0,0,0,0,0,0,0,0,0.0912042327830402,0,0,0,0,0,0,-0.016265937826305,0,-0.161993663782059,0
X600016.CH.EQUITY,0.0488568595887564,0,0,0.115425566789637,0.0464462727571755,0,0,0,0,0,0.327371138287928,0,0.0723646944166722,0,0,0,0.179728387641854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387704181113329,0,0,0,0,0,0,0,0,0,0,0.125846086325286,0,0,0,0,0.0758904857280404,0,0,0,0
X601319.CH.EQUITY,0,0,0.106539556977118,0,0,0,0,0,0,0.0137401894999003,0,0,0,0,0.00239766594712122,0,0,0,0,0,0,0,0,0,0,0,0.109355674035514,0.0815511640847478,0,0,0,0,0,0,0.347768522712386,0,0.0877792252089444,0.0269448226560883,0,0,0,0.175973019565865,0.0025697807241947,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.205082738451162,0,0,0,0,0.08433852705223,0,0,0,0,0,0,0,0,0,0,0,0.443475393734869,0,0,0,0,0,0,0,0,0,0,0,0.144465924348175,0,0,0.0744296156282679,0,0,0,0,0,0,0.0726460394219024,0,0.0237913464570999,0,0,8.67361737988404e-19
X11.HK.EQUITY,0,0,0,0,0,0.137870364974961,0.0664862318647657,0.354576723808971,0.0395693390766625,0,0,-0.00933596562972465,0,0,0,0,0,0,0,0.0709713583706585,0,0,0.388225057028161,0,0,-0.0333471833098625,0,0,0,0,0,0,0.0925714673295177,0,0,0,0,-0.169996049190883,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0162915772654209,-0.0804805415102354,0,0,0.01139468711288,0,0,0,0.487881583221996,0,0,0,0,0,0,0,0,0,0,0,0,0.0562315962164335,0,0,-0.012527958078347,0,0,0.291705823481224,0,0,0,0,0,0,0,0.0271351506044958,0,0.031181033265203,0,0,0,0.0783839494951575,0,-0.104492863277505
X601998.CH.EQUITY,0,0.266015647427289,0,0,0.083709775818052,0,0,0.0293331410142251,0,0,0.0535377857667175,0,0,0.172663791559209,0,0,0,0,0,0,0,0,0,0,0.0206988580174141,0,0,0,0,0.0973455185903398,0.0581125127590897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296092924183931,0.0964575368369039,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211809982439897,0,0,0,0.111854820166251,0,0,0.276745512107592,0,0,-0.0297745880447484,0,0,0.295587859500941,0,0,0,0,0.141794105403054,0,0,0,0,0.0424898272099861,0,0,0,0,0,0,0,0,-0.210593408334292,0,0.0570279294844241,0.0939922018138788,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.221351688719893,0,-0.006973634950291,0,0,-0.153488543534306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593779856226753,0,0,0,0,0.0937587455365016,0,0,0.00121542001279174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611624221927288,0,-0.103006845056923
