,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.102725607408537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404547212356585,0.375493571199641,0.00763552826664737,0,0,0,-0.0832396521224422,0,0,0.274779616061601,0,0,0,-0.289703148615527,0,0,0,0,0,0,0.0289109804732534,0,0,0,0,0,-0.288996942817792,0,0.0689380676318657
X601318.CH.EQUITY,0,0,0,0,0,0.210204862716517,0,0,0,-0.00911836672484308,0,0,0,0,0,0,0,0,0.0427624430898068,0,0,0,0,0,0,0,0,0.0578337018921393,0,0.0397916475824555,0,0,0,0,0,0,0,0.23356083390616,0,0,0,0,0,0,0,0,0.0929325777365678,0,0,0.343098786811713,0
X601939.CH.EQUITY,0,0.0567312830311632,0,0.809716864969637,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0311919865217232,0,0,0.015342013669438,0.119305892760827,3.46944695195361e-18,0.0219916533280798,0,0,0,0,0,0,0,0.0317260624310202,0,0,0,0,0.0276712862602007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167094172582524,0,0
X601288.CH.EQUITY,0,0,0.883174848548024,0,-0.115936495406409,0,0,0,0,0,0,0,0,0,0,0.0459252335154509,0.040725305774718,0,0.157913329734923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012001060708577,-0.108586687820994,0,0,0,0,0,0,0,0,-0.0355837150838877,0,0.0176390398972716
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.050429262934013,0,0.439736416906942,0,0,0,0,0,0,0,0,0,0.0795720336573536,-0.0478427686329844,0,0,0,0,0,0,0,-0.0192555523367599,0,0,0,0.339977111338253,-0.141074502930128,0,0.0904894015460595,0,0,0,0,0,0,0.158969849087996,0.173378775193687,0,0,0,0,0.0914539511395177
X600036.CH.EQUITY,0,0,0.38756970302016,0,0,0,0,0,0.00873220526815972,0,0,0,0,0,0,0,0.122234379569775,0,0,0.00563909383267591,0.0203087211347829,0,0,0,0,0,0.191206635642187,0,0,0,0,0.168400197954022,0,0,0,0,0,0,0,0,0,0,0,0.0250187576545952,0,-0.00890247187758202,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.0682096182407885,0.128619671692951,0,0,0,0,-0.0387970188368987,-0.0669339935065721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1102615376416,0,0,0,0,0,0,0,0,-0.0362376115904526,1.06249705880968,0.0224910717695885
X1299.HK.EQUITY,0,0,0,0,0.238576767135912,0,0,0,0,0.199870893465467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219006760224136,0.0574578551539284,0,0.411227502170675,0.192618512370625,0,0.115974326218893,0.167343077132635,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941913212947041,0.0784659706272778,0,0,0,0,0,-0.0377934198149604
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200098781565978,0,-0.259603581814759,0,0,0,0,0.0914587195822263,0,0.0711089006610617,0.39061260857426,0.177431302420733,0,0,0.0066786452324861,0,0,0,0,-0.207343362048051,0,0,0,0.0639295685928969,0,0,0,0.0349057902223586,0.0303498982625416,0,-0.1440229922974,0,0,0.195741165794204,0,0
X388.HK.EQUITY,0,0,0,0,0.259159629944042,0,0,0,0,0,0,0,0,0,0,0,0,-0.271073185205768,0,0,0,0,0,0,0.426254487192826,0,0,1.38777878078145e-17,0.093935403568654,0.0154563531005322,0.0925579616402114,0,0,0,0,0,0,0,0,0,0,0,-0.210460788637163,0,0.126112932676361,0.0536876261401558,0,0,-2.71050543121376e-20,0,0
X601658.CH.Equity,0,0,0,0.234510542955764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541125145858437,0.275273998393448,0,0,0,0,0,0,0,0,0,0,0,0.0362424953956553,0,0,0,0,0,0,0,0,0,0.164444245241223,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.00745657278842264,-0.0159868899491817,0.0840805956226122,0,0,0.240682396575805,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343218176526175,0,0.00509771200113093,0,0,0,0,0.0637800552854441,0.213161260812663,0,0,0,0,0,0,0.073331036462553,0.125253518680751,0,0,0.0627907471420616,0.278512953819243,0,0,0,0.0560501760256839
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.550882512058474,0,0,0,0,0,0,0,0,0,0,0,0,-0.109510136411956,0,0,0,0.275806350647842,0,0,0.0609802497520926,0,0.0553426282314218,0,0,0,0,0.0930333122249281,0,0.0288458966575828,0,0.024405960336426,0,0,0.00696218207566757,0,0.00811610760174491,-0.0383373164310658,0,0
X601166.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0.070135361160589,0.479256600435576,0,0,0,0.0534368416355882,0,0,0,0,0,0.0561515117600817,0,0,0,0,0.0737612965342109,0,0,0,0,0,0,0,0.00939727371783559,0,0,0.088714770452841,0,0,0.0158261347345959,0,0.0405879159001701,0.0290059661427471,0,0,0,0,0,0,-0.038458933383963,0,0,0,0.137080716110161,0
X601328.CH.EQUITY,0,0,0,0.0463240688230651,0,0.112902256865653,0.0204765913733898,0,0,0,0,0,0,0,0,0,0.0289212842361999,0,0,0,0,0.373599623692254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242402959183994,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.190106318402681,0,0,0,0,0,0,0,0.0868693037122853,0,0,0,0,0,0,0.0182355043609409,0,0,0,0,0,0,0,0,0,0.0595690823456521,0.0594435156275962,0.302650503192493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376435595409434,0.0794729001590091,0,0,0,0
X600000.CH.EQUITY,0,0,0.312301699250444,0,0,0.352613140328433,0,0,0,-0.00401240685800323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182473373615751,0,0,0,0,0,-0.0926291710633033,0,0.304376171143028,0,0,0,0.684453552719205,0,0,0.0969167012807521,0,0,0,0,0,-0.0912739777616691,0,0
X000001.CH.EQUITY,0,0.120236305152467,0,0,0,0.0253635151028336,0,0,0,-0.00869354808707226,0,0,0,0.0851334369875669,0,0,0.136370504782485,0,0,0.152790689720254,0.00527626115272094,0,0,0,0,0,0,0,0,-0.0150824358665878,0,0.178804914589211,0.117033928047469,0,0,0,0,0,0,0.0336740765012006,0,0,0.0508831611598464,0,0.0930918803320042,0,0.0255506168676156,0,0,0,0
X601319.CH.EQUITY,0,0.110579074558115,0,0.191099742543466,0,0,0,0,0,-0.00548276798712631,0,0,0,0,0,0.0661480220349437,0,0,0,0.202601055362411,0,0,0,0,-0.085912336683942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100442824173083,0,0.0340347057549563,0,0,0,0.248695263838839,0,0,-0.0963669772704913
X601601.CH.EQUITY,0,0.251052067671186,0,1.38777878078145e-17,0.0538541553982131,0.0256911705957131,0,0,0,0,0,0,0,0,0,0,0,0.376736299341908,0.055276312462727,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36182754367248,0,0,-0.137501565973196,0,0,0.0265945764454845,0,0
