,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.14890462867829,0,0,0,0,0,0,0.26168710496518,0.161509070052529,0,0,-0.216999339982417,0,0,0,0,0,0.2747084199485,0,0,0,0,0,0,0.247508941679565,0,0,0,0.109693571046743,0,0,0,0,0,0,0,0,0,0,0.134041971573702,0,0,-0.059246024154364,0,-0.0795890549626027,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.144901093516497,0,0,0,0.25067819190726,0,-0.0636090587628164,0.146697311941652,0,0,0,0,0,0.0821286165720663,0,0,0,0,0,0,0,0,0,0,0.122326027796636,0,0,0,0,0,0,-0.251936074242494,0.307788628871449,0,0.121745366526107,0.0377072504066566,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.499246481876754,0,0,0,0,0.168657349553381,0,0,0,0,0,0,0.0338121467013496,0,0.0125972978898283,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367555236033533,0,-0.155847579385808,0.083350363662871,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.448678812588766,0,0.165918495577407,0,0.158436636193461,0.0587565023147231,0,0.0457775096281416,0,0,0,0,0,0.0190889487101899,0,0,0,0,0,0,0,0,0,0,0,0,0.0643203332470558,0,0,0,0,0,0,0.0382072233406728,0,0,0,0.108198718002148,0.160444928847935,0,0,0.0190493802229588,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0639460856277055,0,0,0,0,0,0,-0.318667352415501,0,0.220489723691963,0,0,0.034166696468402,0,0,0,0.493118866165577,-0.0678577422776444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843993925137728,-0.0492542330216213,0,0,0,0.0326190990702355,0,0.183780013304179,0,0,0.153864685083374,-0.0717451533625472,0,0,0,0,-0.47969029409904
X601988.CH.EQUITY,0,0,0.143366346834583,0.291714318463197,0.0337097697181148,0,0,0.122201101061961,0,0.13466162229037,0.191126419700313,0,0,-0.366760879311754,0,0,0,0,0,0,0.00381085811744875,0,0,0.0817062427628503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093167723214975,0,0,0,0,0
X600036.CH.EQUITY,0,0.328484719904142,0,0,0,0,0,0,0.0115205469785867,0,0,0.0924728141345663,0.301526053131193,0,0.0104754501512731,0,0,0,0,0,0,0,0,0.232610958614395,0,0,0,0,0,0,0,0.0646822125495466,0,0,0,0,0,0,0,0,0.0413147080477742,0,0,0,0,0,0.000750594830723317,0,0,0
X601628.CH.EQUITY,0.140587562010993,0.256605263347751,0,0,0,0,0,0,0,0.00513589071871773,0,0,0,0,0,0,0,-0.133037006153026,0,0,0,0.0708265435156959,0,0,0,0,0,0,0,0,0,0,-0.11081829130508,0.136419915200003,0,0,0,0,0,0,0.0166100714601234,0,0,0,-0.00258522759314025,0.336385368561057,0,-0.0836505682459295,0.050978053501042,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0318262301712618,0.212595348211714,0,0,0.0608038256504995,0,-0.0380991790068981,-0.0856728364065705,0,0,0,0.34957581350556,0.231567338714777,0,0,0.108370204757855,0,0,0.0580732607206653,0,0,0.144250581636771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545076561777396,0,0,-0.100930754940419,0,0,0,0,0,0
X601166.CH.EQUITY,0.227253618364411,0,0,0,0,0.156512494730738,0.159926687463068,0.0376614693559988,0,0,0,0,0.0186966095438566,0,0.3833300369879,0,0,0,0,0,0,0,0,0,0,-0.142417080128658,0,0,0,0,0,0.356920544299637,0,0.212444523690494,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
X601328.CH.EQUITY,0,0.082242786140743,0,0,0.0928784821742952,0.0337830966085164,0,0,0,0.0126534609620787,0,0.0871950332203806,0,0,0,0,0,0,0,0.231494594429169,-0.14424439224565,0.0552660210674789,0.239123834013256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291889872512396,0,0.172604243325062,0,0,0,-0.00922219075930166,0,0,0,0
X600000.CH.EQUITY,0,0.0792807082529671,0,0,0,0,0.241556191992147,0,-0.00257248851352026,0,0.389171117713253,0,0.0600207214903192,0,0,0,0,0,0,0,0,0,0.0763731266239572,0,0,0,0,0.0920905772930149,-0.0244896513179151,0,0,0.0265751125992721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503369809801108,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.0820983732788174,0,0,0.0728870082887421,0,0,0,-0.0359672394373372,0,0,0,0.0493325075121769,0,0,0,0,0,0,0,0.0232365361294125,0,0,0,0,0,0.1593720708167,-0.133095804426873,0,0.0834840884768648,-0.3000217950267,0,0.0249105153436704,0.24294510515224,0,0,0,0,0,0,-0.0865824463274096,0.3888158906547,0.356112236085863,0,0
X000002.CH.EQUITY,-0.0557691606984597,-0.249659344436599,0,0,0,-0.0752495856281916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410257105253352,0,-0.0865530212219262,0,0,0,0,0,0,0,0.203223033134083,0,0.0793666201926747,-0.133448341971065,0.282959655476412,0,0,0,0,0,0.113856058261347,0,0,0,0,0,0,0,0.312506389281077,0,-0.107104674154829
X601601.CH.EQUITY,0,0,0,0,0,-0.119258738319418,0.0702905004999874,0.203434757269033,0,0.153587312153935,0,0,0,0,0,0,0.31211182141839,0,0,0,0.135748680410936,0,0.0967046890643614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152051372001576,0,0,0,0,0,0,0,0,0,0.0364300695718059,0.0685335273826738
X16.HK.EQUITY,0,0,0,0.110919987068323,0,0,0,0,0.0336154310501882,0,0,0,0,0,0,0,0.084657904960803,-1.38777878078145e-17,0,0,0,0,0,0.462832282491997,0,0,0.106540739890149,0,-1.73472347597681e-18,0.0387505581155332,0,-0.0376219444864127,0,0,0,0,0,0,0,0,0,0,0.163307665751531,0,0,0,0,0,0.266150691851743,0
X388.HK.EQUITY,0,-0.0266556871526838,0,0,0,0,0,0,0.268447724574352,0,0,0,0,0,0,0,0,0,0,0,-0.0472985087336134,0,0,0,0,0,0,0,0,0,0.0848782744097348,0,0,-0.0732781192667924,0,0,0,-0.354803984668787,0,0,0,0.0384175509861165,0.475911962956238,0.140185865264426,0,-0.0648301581943053,0,0,0,0
X11.HK.EQUITY,0.287857694351739,0,-0.00901148994025126,0,0.0856982982932535,0,0,0,0.221322163359981,0,0,0,0,0,0,0,0,0,-0.0333058210721742,0,0,0,0,0.43968662286285,0,0,0,-0.223981218106846,0,0,0,0,0.0940037696461284,0,0,0.0631126779721689,0,0,-0.0371637931118292,0,0,0,0,0,0,-0.0463690740731205,0,-0.0212731114214511,-0.136858997998821,0.0717303116974831
