,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0163125986783231,0.469534740610291,0,0,0,0,0,0,0,0,0,0,0,0,0.0321643385016775,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125322612418753,0,0,0,0,0,0,0,0.213358720799444,0,0,0,0,0,0.027969836959594,0,0,0,0.0457409767422547,0.0331874024677631,0.227295590274796,0.0368375685388825
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.12416902124546,0,0,0,0,0.0126773036583273,0,0,0,0,0.313917799842603,0,0.255863533547885,0.0349425830075302,0,0,0,0,0.0391387795604419,0.201427201882094,0,0,0,0,0,0,0,0.0217219256677944,0,0,0,0,0,0,0,0,0,0.0214163363416939,0,0.0430806908158473,0,0,0
X601939.CH.EQUITY,0,0,0,0.287203636058924,-0.0385940005919346,0,0,0,0,-0.0108478479578501,0.0395965260536491,0,0,0,0,0,0,0,0,0,0,-0.269734862871935,0,0.712180008524402,0,0.0528288816590692,-0.141275611480734,0.0668673840206384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139171874610533,0,0,0,-0.036086742304482,0,0,0,-0.0893600855103491
X601288.CH.EQUITY,0.218443946988748,0,0.0200661284714816,0,0,0.038080464534839,-0.057900358737893,0.288940452701452,0,0,0,0,0,0,0,0.115803266581457,0,0.00614576342351278,0,0,0,0,0,0.0346499043886331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170145240225597,0,0,0.110469232077849,0,-0.0919159628968066
X600036.CH.EQUITY,0,0.194775124800608,0,0,0,0.0391112659296089,0.118825660931984,0.0840669962380442,0,0,0,0,0,0.199180904969729,0.0508294210774067,0,0,0,0,0,0,0,0.0696681702192899,0,0,0,0,0,0.322844385787616,0.0447794626283787,0,0.0110412887079775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0764296717323956,0,0,-6.93889390390723e-18,0.00887819341821245,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.147728536213387,0,0,0,0.126205127729725,0,0,0,0,-0.0395626609127072,0,-0.117102508750237,0,0,0,0.165026878628587,0,0.0752716892780524,0,0,0.568568822057092,0,0,-0.0475135120514358,0,0.0835602180324444,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.0770739080562847,-0.0250581704590248,0,0.0300979119931514,0,0,0,0.139629218644731,0,0,0,-0.0899051955338396,-0.0642934375433764,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.118251342494603,0,0,-0.00897198820141327,0,0,0,0,0,0,0,0,0,0,0,0.299827357959132,0.139862539717279,0.138841192430455,0,0.0449779653900516,0,0,0,0.0855211812106775,0.235797560346863,0,0
X601988.CH.EQUITY,0.0309648169412141,0.0192799076389405,0.0459337225010169,0.171872574938283,0.356603736552099,0,0,0,0,0,0,0,0,0,0,0.188660367099191,0,0,0,0,0,0,-0.00809296309582792,0,0,0,0,0.0757851567738772,0,0.0160651224119819,0,0,-0.121393188990151,0,0,0.27036832887554,0,0,0,-0.0836133560535461,0,0,0,0,0,0,0,0,0,0,0.0452768797282371
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0283564462333062,0,0,0,0,0,0.0437190939449256,0,0,0,0,0,0,0,0,0,0,0.141871111556867,0,0.0124643027183697,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.000394055212434396,0.474210568539704,0,0,0.260798601760968,0,0.194206116246562,0,8.67361737988404e-19,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260672249038492,0,0.0760452158810175,0,0,0,-0.0106330204073306,-0.0703849588699615,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.431989303210321,0,0,0,0,0.27736951030024,0,-0.031366820828167,0,0,0,0,0,0,0,0,0,0.32343669275529,0,0,0,0.0216612366968553,0.0924970193024734,0,0,0,0,0,0,0
X601658.CH.Equity,0.0408066535542311,0,0,0,0,0,0,0.131461534758222,0,0,0,0,0,0.163434448982832,0.0971091930600205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261558497862094,0,0,0,0.0878399577253547,0,0,0,0,0,0,0,-0.0165117072824139,0,-0.0358199336340067,0,0.13513038821148,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0260939128098475,0,0,0,0,0,0,0,0.073160603598105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161689879596818,0,0.365686623005704,0,0.010358300930093,0,0,0,0,0.068193917099193,0,0,0,0,0,0,0,0,0.0992093542432076,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584118227739514,0,0,-0.0589102872729883,0.0797183144444855,0.0307682070481591,0,0,0,0,0,0,0,0,0,0,0,0,0.0122221786967514,0,0.0658838362618152,0,0,0,0,0.184398366395223,0,0,0,0.10523659881285,0,0,-0.169183734696635,0,0
X000001.CH.EQUITY,0,0.0688805966152354,0,0.0277173476495551,0.566061919134171,0,0,0,0,0,0,0,0,0,0,0.0589593161682283,0,0,0,0,0,0,0.0458704601059737,0,0,0,0.0404802020570503,-0.285145601370227,0.138157559082812,0,0.0377044029684656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748771745266187,0
X000002.CH.EQUITY,0,-0.0838392798872565,0,0,0.148842689093462,-0.281015245867664,0,0,0.193733469603624,0,0,0,0,0,0,-0.0339057348552974,0,0,0,0,0,0.0509156713874935,0.0482617113328596,0,0,0,-0.00749742570846748,0.302214926064179,-0.0559329257311248,-0.343643275988384,0,0.0662199532009673,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.143207873265014,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.166547722290281,0,0.0642669688048424,0,0,0,0.0869658877113946,0,0,0,0,0,0,0,0,0,0,0.218330386650242,0,0,0,0,0,0,0.0884917458552794,0,0,0,0,0,0.181319106422901,0,0,0,0,0.0878797925199892,0,0,0,0,0,0,0,0,0,0,0,0,0.0876209937740592,0
