,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137592577429043,0,0,0,0,0,0,0,0,0,0,-0.0977075698815163,0.434719349703243,0,0.688279013552468,0,0.0393159407985834,0,-0.127709625933152,0,0,-0.0822722651242362,0,0.103756597388499,0,0,0,0,-0.135505423574925,0,-0.339560193048123,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.113159715463555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307966576571845,0,0,0,0,0,0,0,0,0,0.114201108257151,0,0,0,0,0,0,0.472241469097796,0,0,0,0,0,0,0,0,0,0.0916500297893055,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.790701310158305,0.0123173229181695,0.0241909336372493,0.0234164698995708,0,0,0,0,0,0,0,0,0,0,0,0.0460981338423219,0,0,0,0,0,0,0,0,0,0,0,0,0.0948115555970458,0.02797110460589,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0374409499118341,0,0,0.0323838766626658,0,0,0
X601288.CH.EQUITY,0,0,0.883355133138852,0,0,0,-0.0950215520455863,0,0,0,0,0,0,0.0118037525828266,0.0345832303652588,0,0,0.153017404743818,0,0,0,0,0,0,0,-0.0469709908341967,0.0170292911540358,0,0,0,0,0,0,0,0,0,0,-0.153496185297377,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0771404826086559,0,0,0,0,0,0,0,0,0,0,0,1.2441539736223,0,0,0,0,0,0,-0.227792807719974,0,0,0,0,0,0,0.0572448264677879,0,-0.1137796428564,0,0,0,-0.111933572867342,0,0,-0.198801492804753,0,0,0,0,0,0.00333051076174552,0,0.00390964991186099,0,0,0,0,0,0,0.010472790438461
X600036.CH.EQUITY,0,0,0.390758310361367,0,0,0,0,0,0.0100329060974919,-4.33680868994202e-19,0,0,0,0,0,0.129344770513039,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.192230636884258,0,0.00950907212913519,0,0,0,0.163829700902343,0,0,0,0,0,0,0,0,0,0,0.0208461985056609,0,0,0,0.00613908435027675,0,0.00530210105370162,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.117609186695398,0.747594690595458,0,0,0,0,0.0916493336746702,0,0,0,0,0,0.104354682721257,0,0,0,0,0,0,0,-0.0503956567414171,0,0,0,0,0.0645260349477827,0.179077124560922,0,0,-0.120146739947246,0,0,0,0,0.0774050453762723,0,0,0.10634087176786,0,0,0.0218186527395894
X1299.HK.EQUITY,0.0419906653966214,0,0,0,0,0,0,0,0.185894210193594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26666223832598,0,0.0961688860286029,0.156305417677198,0,0.00345711675917103,0,0.315903107737934,0,0,0.0961859135393067,0,0,0,0,0,0,0,0,0,-0.0394815768296635,0,0.430277466804522,0,0,0,0.0827884574542709,-0.114021676823682
X5.HK.EQUITY,0,0,0,0,0,0,-0.0648947960608411,0,0,0.0743210801265109,0,0,0,0,0.315920608314941,0,0,0,0,0,0,0,0,0,0.601355783109297,0,-6.93889390390723e-18,0,0,0.223815360686358,0,0.0341254772904366,0,0,0,0,0,0,-0.369028392114735,0,0,0.104197579659138,0,0.109414648344855,-0.0837059426362616,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.217127575947813,0,0,0,0,0,0,0,0,0,0,0,-0.215610209939585,0,0,0,0,0,0,0.356937684319768,0,0.0663859476284965,0,0.123721048755867,0.0238076424951032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166551351522089,0.0422970098398213,0,0.0595287778158008,0,-0.266680342123984,0
