,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.359263342367024,0,0.308147912207492,0,0,0,0,0,0.0475306486586003,0,0,0,0,0.0512334684733641,0,0,0,0,0,-0.0444762030356478,0,0,0,0,0,0,0.0432673345430225,0,0,0,0,0,0,0,0,0,0,0,0,0.0897270058898006,0,0,0,0,0,0.0585015778567269,0,0,0,0
X601318.CH.EQUITY,0.0723367111371601,0,0,0,0,0,0,0,0.190474843654281,0,0,0,0,0,0,0,0.233486696314175,0,0,0,0,0,0,-6.93889390390723e-18,0.0451062640580856,0,0,0,0,0,-0.0890160903829122,0.101481721493112,0,0.0485068336070931,0.143629465623684,-8.67361737988404e-19,0.16470580514539,0,0,0,0.0526541469165431,0,0,0,0,0,0,0,0.096910896141109,0,0
X601939.CH.EQUITY,0,0,0,0.332382628481701,0,0.0707210593334178,0,0,0,0,0,0,0.438381303843388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0569196061227765,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.353912255191637,0,0.00622081358508713,0,0,0.497580056165751,0.00351975427561742,0,0,0,0,0.0105205004237362,0,0,0.0407595154576241,0,0,0,0,0,0,-0.0321735392447213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164918458700991,0,0,0,0,0.095507836568747,0,0,0.00716789157203728,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0943385584014225,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.145889177212968,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0921521606096201,0.229800757939702,0,0,0.253193216131023,0,0,0.0914048347263146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506921147037788,0
X601988.CH.EQUITY,0.411028491041832,0,0.0593369550857291,-1.38777878078145e-17,0,0,0,0,0.0419137020044608,0,0,0.00824426039102229,0,0,0,0,0,0.082012855107811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16267652471478,0,0,0,0.0267085035852268,0,0,0,0,0,0,0,0,0,0,0.207376875596749,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.335508984579164,-0.0199011755303489,0,0,0,0,3.46944695195361e-18,0,0,0.469884946178928,0,0,0,0,0,0,0,0,0,0,0.0528182395275155,0,0,0,0.0767187599824066,0,0,0,0,0,0.0186617300800965,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0707259510506043,0,0,0.407916070548903,0,0,0.150848664408375,0,0,0.0780955009288636,0,0,0,0,0,0,-0.0287521195099537,0.399842027594667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.114739837644364,0,0,0,0,0.122776544691661,0,0,0,0,0,0.148874488142254,-1.38777878078145e-17,0,0,0,0,-0.0360869839642014,0,0,0.0723479257273634,0,0,0,0,0,0,0,0.220479041039242,0,0,0,0,0,0,0,0.00717668206935358,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.161626828302509,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0216680351297164,0,0,0,-0.523511295061109,0.227162039754785,0,0.185889215157726,-0.273452745925528,0,0,0,0,0,0,0,0,1.05641694910361,0,0,0,0,0,0,0.189476935081463,0,0,0,-0.118157707906145,0,0.0394668511494319,0,0,0,-1.1441259591288,0.0181295579147612,0,0,0.915500216801976,0,-0.207656014841296,0,0,-0.00300954732801654,0
