,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.535380020233437,0,0.0440861646014909,0.0310867051388131,0.000357652930511635,0.0344102521781053,0,0,0,0,0,0,0.0370141070758079,0,0,0,0.0248785516299328,0.0740112351069015,0,0,0,0,0,0.114219645035271,0,0,0,0,0,0,0.0143280584825194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.344020980434264,0,0,0.145967288689351,0,0.187156771816085,0,0,0,0.0490938280586381,0.0961081893206467,0,0,0,0,0,0,0,0,0,0,0.00105881263990928,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.060047363338882,0,0,0.0109712060859476,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0
X601288.CH.EQUITY,0.439735394223446,0,0,0,0,0,0,0,0,0.175817197889107,0,0,0,0,0,0,0,0.127437197287236,0,0,0,0,0,0,0.0570382707833476,0.0417895594628415,0,0.0867141845848074,0,0,0.123787886508028,0,0,0,0,0,0,0,-0.0464751985734237,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.347279000418556,0,0,0,0,0,0,0,0,0,0.0300855767663296,0.532757586143339,-0.324012432988337,0,0,0,0,0,0,0,0.165388030824844,0,0,0,-0.0880651866782956,0,0,0,0,0,0,0,0.139700167080002,0,0,0,0,0,-0.0606383155510275,0,-0.524554534897731,0,0,0,-0.272693547936667
X601988.CH.EQUITY,0,0.281528799372895,0,0,0.0763427520557687,0,0,0,0.201872872551231,0,0,0,0,0,0,0,0,0.143110339337883,0,0,0,0,0,0.324616304615043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998384372086288,0,0.045127880398888,0,0,0,0,0,0,0,-0.00831739363066721
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0364927997917307,0,0,0.0671835429207528,0,-0.056878123414259,0,0.235357116389514,0,0,0,0.023493809731066,0,0,0,0,0,0.413845560618608,0,0.073478984916649,0,0,0,0.138442929277713,0,-0.00291893275846478,0,0,0,0,0,-0.00293961406548782,0,0,0,0,0.047581389913478,0.0460826064792712,0,0,0,-0.0439426800805504,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101785556682372,0,-0.0647337118111438,0,0,0.250185283743538,0,0,0,0.0841236694370557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329582278349564,0,0
X601628.CH.EQUITY,0,0,0,0,0.0247323045671153,0,0,0,0,0,0.195773793011936,0,0,0,0,0.00480434358572513,0.00167474875599377,0,0,0,0,0,0,0,0,0,0.0425541308128022,0,0,0,0,0,0,0,0.225657502895467,0,0,0,0,0,0.171969440896226,0,0.157827364157018,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.13789570708438,0,0,0,0,0,0,0,0,0,0,0,0.127329980472747,0,0,0,8.67361737988404e-19,0.0354883647482081,0.11549941471908,0.0162535512829158,0,0,0,0,0.0741053766332128,0,0,0,0,0.10589252398661,0.00129583127077717,0,0,0,-0.0209011114724844,0.0165950966316492,0,0.164344720158522,0.236743741714067,0,0,0,0,0,0,0,0,0
