date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND,CEL,SNX,AAVE,UNI,CETH,FIL,CDAI,CUSDC,SOL,ZIL,COMP,HBTC,KSM,WAVES,EGLD,AVAX,SUSHI,UMA,RENBTC,STX,LRC,NEAR,LUNA,NANO,RSR,ALINK,GRT,ESD,ALGO,TUSD,REN,NEXO,BCHA,QTUM,RUNE,HBAR,HUSD,NXM,CHSB,ZEN,AMPL,BTT,AETH,EWT,KNC,XVG,QNT,UST,SC,SNT,LSK,BAND,IOST,BAL
2014-12-08,4917302822,NA,NA,414446386,NA,NA,126144609,NA,NA,NA,NA,8293317,NA,NA,2268106,NA,NA,NA,NA,NA,11318308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21383440,NA,NA,NA,NA,NA,NA,175474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-09,4786893958,NA,NA,465326516,NA,NA,121694255,NA,NA,NA,NA,7976076,NA,NA,1970969,NA,NA,NA,NA,NA,11134009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20298047,NA,NA,NA,NA,NA,NA,160677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-10,4708572401,NA,NA,491245241,NA,NA,121102871,NA,NA,NA,NA,8634766,NA,NA,1971227,NA,NA,NA,NA,NA,11041961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20173308,NA,NA,NA,NA,NA,NA,158145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-11,4766084199,NA,NA,505654484,NA,NA,120544768,NA,NA,NA,NA,9169178,NA,NA,2015891,NA,NA,NA,NA,NA,11323402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19907714,NA,NA,NA,NA,NA,NA,163501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-12,4795055945,NA,NA,505654484,NA,NA,120843805,NA,NA,NA,NA,8956903,NA,NA,1900777,NA,NA,NA,NA,NA,11232843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19946540,NA,NA,NA,NA,NA,NA,161038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-13,4726102586,NA,NA,524745341,NA,NA,120581407,NA,NA,NA,NA,9056269,NA,NA,1901931,NA,NA,NA,NA,NA,11046076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19547455,NA,NA,NA,NA,NA,NA,153354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-14,4785245608,NA,NA,528898884,NA,NA,120836016,NA,NA,NA,NA,8782883,NA,NA,1940100,NA,NA,NA,NA,NA,11065110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18946408,NA,NA,NA,NA,NA,NA,150433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-15,4700905209,NA,NA,563322337,NA,NA,119903750,NA,NA,NA,NA,9134763,NA,NA,1937019,NA,NA,NA,NA,NA,10526951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18223586,NA,NA,NA,NA,NA,NA,128777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-16,4453202603,NA,NA,665141270,NA,NA,104860202,NA,NA,NA,NA,11533420,NA,NA,1709168,NA,NA,NA,NA,NA,9783562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16768672,NA,NA,NA,NA,NA,NA,130564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-17,4355021350,NA,NA,804913396,NA,NA,102333101,NA,NA,NA,NA,14565883,NA,NA,1711505,NA,NA,NA,NA,NA,9604501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17367624,NA,NA,NA,NA,NA,NA,125593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-18,4241890806,NA,NA,862822123,NA,NA,97722925,NA,NA,NA,NA,21820041,NA,NA,1600535,NA,NA,NA,NA,NA,8960555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17104005,NA,NA,NA,NA,NA,NA,124160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-19,4330801581,NA,NA,720712279,NA,NA,100016039,NA,NA,NA,NA,21770184,NA,NA,1685116,NA,NA,NA,NA,NA,9397325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18802650,NA,NA,NA,NA,NA,NA,126892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-20,4496945577,NA,NA,747548181,NA,NA,101992463,NA,NA,NA,NA,20647588,NA,NA,1792361,NA,NA,NA,NA,NA,9848742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19942184,NA,NA,NA,NA,NA,NA,123549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-21,4373820008,NA,NA,771989123,NA,NA,99517958,NA,NA,NA,NA,20856075,NA,NA,1823475,NA,NA,NA,NA,NA,9490155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18753467,NA,NA,NA,NA,NA,NA,112759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-22,4525705359,NA,NA,791861558,NA,NA,100835431,NA,NA,NA,NA,20983545,NA,NA,1834842,NA,NA,NA,NA,NA,9483390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18952033,NA,NA,NA,NA,NA,NA,107039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-23,4563595537,NA,NA,739685186,NA,NA,100779127,NA,NA,NA,NA,20677681,NA,NA,2035000,NA,NA,NA,NA,NA,9565116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18938314,NA,NA,NA,NA,NA,NA,121339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-24,4400637769,NA,NA,724341746,NA,NA,95844513,NA,NA,NA,NA,18124864,NA,NA,2278741,NA,NA,NA,NA,NA,9577443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18450025,NA,NA,NA,NA,NA,NA,111104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-25,4353789283,NA,NA,747758073,NA,NA,94574162,NA,NA,NA,NA,20610641,NA,NA,2431838,NA,NA,NA,NA,NA,8980049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17927700,NA,NA,NA,NA,NA,NA,104254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-26,4476703675,NA,NA,783993127,NA,NA,97539415,NA,NA,NA,NA,22081302,NA,NA,2334597,NA,NA,NA,NA,NA,10104008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18487756,NA,NA,NA,NA,NA,NA,121627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-27,4313267197,NA,NA,745759987,NA,NA,95352459,NA,NA,NA,NA,21379576,NA,NA,2762745,NA,NA,NA,NA,NA,9700418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17836797,NA,NA,NA,NA,NA,NA,117113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-28,4333389568,NA,NA,736156783,NA,NA,95993669,NA,NA,NA,NA,20620134,NA,NA,3061323,NA,NA,NA,NA,NA,9727879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17877579,NA,NA,NA,NA,NA,NA,117643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-29,4272268163,NA,NA,750639034,NA,NA,94717141,NA,NA,NA,NA,19983361,NA,NA,2656824,NA,NA,NA,NA,NA,9545027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17636256,NA,NA,NA,NA,NA,NA,116865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-30,4247060095,NA,NA,749681811,NA,NA,95114104,NA,NA,NA,NA,19501529,NA,NA,2672366,NA,NA,NA,NA,NA,9454316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17360266,NA,NA,NA,NA,NA,NA,121543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-31,4377510595,NA,NA,757042202,NA,NA,95710426,NA,NA,NA,NA,19619939,NA,NA,2382827,NA,NA,NA,NA,NA,9853515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18139021,NA,NA,NA,NA,NA,NA,124029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-01,4297535768,NA,NA,755558352,NA,NA,95086868,NA,NA,NA,NA,19541316,NA,NA,2561247,NA,NA,NA,NA,NA,9714893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17778457,NA,NA,NA,NA,NA,NA,128102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-02,4309551126,NA,NA,753340322,NA,NA,94048724,NA,NA,NA,NA,19501686,NA,NA,2525172,NA,NA,NA,NA,NA,9707610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18075690,NA,NA,NA,NA,NA,NA,128335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
