,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0.106261430536495,0,0.129215506675177,0.0591789698987682,0,0,0,0,0.189988155760887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044658579608368,0,0,0,0,0.164217270953707,0,0.00406430195274947,0,0.00829672789380532,0,0,0,0,0,0,0.0659461690436174,0.0526033358400947,0,0,0
X002142.CH.EQUITY,0.388561322106455,0,0,0.0733327379054736,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304212279196012,0,0,0,0,0,0,0.279892255301677,0.0163043823938138,0,0,0,0,0,0,0.0387881275391729,0,0.0941834240945603,0,0,0,0,0,0,0,0,0.157566871283957,0,0,0,0,0,0.00912200950942693,0
X600000.CH.EQUITY,0.0627744002634873,0,0,0,0.0654542452850882,0.203365664374904,0.0291207293201122,0,0,0,0.160240955986544,0,0,0,0,0,0,0,0,0,0.150324889073865,0,0,0,0,0,0,0,0,0,0,0.131255099032852,0,0,0.0636141114465243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.321166644133678,0,0,0,0,0,0,0.374738621266734,0,0,0,0,0.0288214506233831,0.101531818339721,0,0,0,0,0,0,0.0830027101387329,0,0,0,0,0,0.0431103102809115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0891714166766151,0,0,0.309306438612015,0,0.0437509814929582,0.00742574717232873,0.270932183494186,0,0,0,0.0456524520532352,0.0255991132731074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231940211240729,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.381785236780806,0,0.244327076159676,0,0,0,0.0153706283726368,0,0,0,0,0,0.110866609180242,0,0,0,0,-0.0138464734656857,0,0,0,-0.037908967096949,0,0,0,4.33680868994202e-19,0,0,0.0714832879157548,0.132002031252424,0,0,0,0,0,0.0480692798217244,-0.0578253343117579,0,0,0,0,0.0936587626917476,-0.0206238399823314,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.075569154735494,0,0,0.282075622382395,0.14124206765702,0,0,0,0,0,0,0,0.145536584814316,0,0,0,0,0,0,0,-0.0154803474402967,0,0,0,0,0,0,0,0.0707219527433322,0,0,0,0.120255019425548,0.0124301435493022,0,0,0,0,-0.00470120931439262,0,0,0,0.0163717391647484,0,0,0,0,0,-0.00759943988049113
X601169.CH.EQUITY,0,0,0,0,0,0.153106322414521,0,0,0,0,0,0,0,0,0.272871813143444,0,0,0,0,0,0.327859831046131,0,0.00977213349400391,0,0,0,0,0,0.0534060198823658,0,0,0.0139171892679992,0,0.02965579953021,0,0,0,0,0,0,0,0,0,0,0,0.0118930816157279,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.268632084285358,0,0,0,0,0,0,0,0.0550135606277979,0.167839461174004,0,0,0,0,0,0,0,0,0,0,0,0.385910144306846,-0.0652863200184814,0,0,0,0,0,0,0,0,0,0,0,0.153714114570113,0,0,0,0,0,0,0.0165267994530103,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0940258100530378,0.461831312399548,0,0,0.0303983276285187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045480752910156,0,0,0.183483464371932,0,0,0,0,0,0,0.1309893803571,0,0.034949850920356,0,0,0,0.0086227561700189,0,0,0,0
X601328.CH.EQUITY,0.0282879538939269,0,0.11362224236256,0,0,0.0365193701537956,0,0.21132754329215,0.155178397451081,0,0,0,0.0620732290752887,0,0,0.187040090906618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849187846453694,0,0,0,0,0.0101689345670656,0,0,0.0868515868961069,0,0,0,0,0,0,-0.00530982646230724,0,0.0227385862326991,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0.050353362870882,0,0,0,0.075455106020888,0,0,0,0.52122811455697,0.0922267319228902,0,0.0257293304437965,0,0.0311446484598761,0,0,0,0,0,0,0,0,0,0.0628952417777955,0,0,0,0.0402510526374561,0,0,0,0,0,0.00726108590112882,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.046558617870561,0,0,0.0671691218247099,0,0,0,0,0.200870463603231,0,0,0.124636291687056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137932816280209,0,0,0,0,0.102250103978885,0,0,0.0479906048420181,0.0837770813251264,0,0.0867039672636658,0,0,0,0,0,0.191702902243218,0,0,0,0.0282019170318895
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.0547952055687579,0,0.0357134193377514,0.141373093006537,0.493261025662023,0.159095190909651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505825920055053,0,0,0,0,0,0.0131431774163362,0.0113419602389715,0,0
X601988.CH.EQUITY,0,0,0,0.207620064706222,0.31531123147789,0,0,1.73472347597681e-18,0.111545440954927,0.215799534444892,0,0,0,0,0,0,0,0,0,0,0,0,0.0763837347118549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145331176460846,0
X601998.CH.EQUITY,0,0,0,0.237867344293161,0.0583428970691184,0,0,0.0395903803952536,0,0,0.276212905570516,0,0,0.1915504358423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254011322425151,0,0,0,0,0,0,0,-0.0231053773273796,0,0,0,-3.46944695195361e-18,0
X11.HK.EQUITY,0,-0.0346350958831047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185614559591762,0,0,0,0,0,0,0.130604091036557,0,0,0,0,0.304982811090135,0,0,0,0.22520038488693,0,0,0,0.0615373606372392,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0398115193692553,0,0,0,0,0,0.0481325880528306,0,0.134693319608374,0,0.139829281534479,0,0,0,0,0,0,0,0.0804332458696741,0,0,0,-0.0694830718441399,0,0.0270078180676615,0.0195319240712735,0,0,0,0,0,0,0,0.0200163964505453,0,0,0,0.123765585589647,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636121343395142,0,0,0.508018901070979,0,0,0,0,-0.0981572175189683,0,0,-0.0837643170415806,0,0,-0.509428506311374,0,0,0,-0.110253399613511,0,0,0,0,0,0.0790757993197163,0,0,0.281091444110118,0,-0.0868343421653493,0,0,0,0.229509204936885,-0.00320334097546985,0.116562291082102
