,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.190122664779476,0,1.73472347597681e-18,0,0.0643286508197229,0.244720825845303,1.38777878078145e-17,0,0,0,0,0,0.00901398007125746,0.0214230092585226,0.194708071998387,0,0,0,0,0,0,0.0820897370699899,0,0,0.0175767300831027,0,0,0,0.0979426437135654,0.0327433053853595,0.102437134263795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.200920430792649,0,0,0,0,0.493658349018672,0,0,0,0,0,0,0,0,0,-0.107944833950622,0.149681937129522,0,0,0,-0.0110801565964096,-0.218744403596212,0,0,0,-0.0479591164065121,0,0,0,0,0.23337376681891,0,0.337089780974518,0.0383655449913547,0,0,0,-0.236943677308265,0,0,0,0,0.0284188397604631,0,0,0,0,0,0,0,-0.103794270398057
X600000.CH.EQUITY,0.171292940978448,0,0,0.178993752484398,0,0,0.00796750178561593,0.0967351068755862,0,0,0.347089078331409,0,0,0,0,0,0,0,0,0,0,0.0755118638322202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03008905380661,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0283247292028783,0,0.372540237109463,0,0,0,0,0,0,0,0,0,0.014992545530082,0.0720820726712077,0.0676137936892113,0.166398881308178,0,0,0,0,0,0,0,0,0,0.10874916550083,0,0.0461500061310435,0,0,0,0,0,0,0,0,0,0,0,0.058515445305341,0,0,0,0,0.0225968454703161,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0384370835706891,0,0.484892605852682,0,0,0.00159360962486631,0,0.12961966377135,0,0,0,0,0,0,0,0,0,0,0,0.270433544642076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0768900715951807,0,0
X600036.CH.EQUITY,0.145948796235521,0,0,0,0,0,0.302254011879475,0,0,0,0,0,0.111698637558869,0,0,0,0.0105550445473184,0,0,0,0.0674774561971443,0,0.0658893784223391,0,0,0,0.0740950089063743,0,0,0,0,0,0,0,0,0.138265334063388,0,3.46944695195361e-18,0,0,0,0,0.120579095677514,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.436438185993937,0,0,0.144611530997885,0,0,0,0.417784844792751,0.0351967218228902,0,0.062284975879851,0,0,0,0,0.104701084541005,0,0,0,0,0,0,0,0,0,0,0.0221572582665132,0,0,0,0,-0.216378157888221,0,0,0.0739429199160343,0.000245812953178091,0,0,0,0,0,0,0,0,0,-0.0466347573919297
X601169.CH.EQUITY,0.132490525114096,0,0.200792963871957,0.127201493944578,0,0,0,0,0,0,0.00761081336406958,0.101769882548315,0,0,0,0,0,0,0,0.0995666573452149,0,0.0439061963027672,0.015141521131004,0,0.0630097343527371,0,0,0.142998374821409,0,0,0,0,0.0924085825432647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0179708703231208,0.0595434084947725,0,0,0,0.1446521088457,0,0,0,0.158893809856263,0,0,0.0597640331814101,0,0,0.103586323229795,0,0,0,-0.110591084135205,0,0,0,0,0,0,0.106064403709933,0,0,0,0,0,0,0,0,0,0,0,0.229368566601457,0,0,0,0,0,0.175745612078694,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.00605253086092507,0.010118954647839,0,0.0194840245035417,0,0,0.352852763591531,0,0,0.4991117048212,0,0,0,0,0,0.00900058296396055,0,0,-0.0328422310751001,0,0,0,0,0,0.0388007120217652,0,0,0,0,0,0,0.0900811574099944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
