,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.132843951877975,0,0,8.67361737988404e-19,0,0,0,-0.0139222352237293,0,0,0,0,0,0,0,0,0,0,-0.0514197766092877,0.00184799469670426,0,0.38628133303438,-0.225058777917501,0.500009316750335,0,0,0.206500910973781,-0.0822915782206405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570777832409951,0
X601318.CH.EQUITY,0,0,0,0,0,0.208955511038676,0,0,0,-0.0759038539239465,0,0,-4.33680868994202e-19,0.126902575572566,0,0,0,0.0385357920122168,0,0,0.0176959669682996,0,0,0,0,0,0,0,0,0,0.155551750953782,0,0,0,0,0.253735912050704,0,0.104257615341329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207295619180678,0
X601939.CH.EQUITY,0,0.0477446074565206,0,0.795751477059844,0,0,0,0,0,0.0469488326043548,0.0303036768343225,0,-0.0276141951084832,0.0207888175418608,0,0,0,0.0833873962742849,0,0,0,0,0.00108273406289983,0,0,0,0.0218902804269101,0,0,0,0.0221551935141814,0,0,0,0,0,0,0.0799697885106937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.97427692083919,0,-0.0182650875203806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678182844252691,0,0,0,0,0,0,0,0,0.0189138622303018,0,0,0,-0.0411214997732305,0.01223639847585,-0.0598142293231395,0,0,0,0,0,0,0,0,-0.096438145871279,-0.0372427227341687,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.274797441037134,0,0.0854603644757801,0,0,0,0,0,0,0,0.429758695655708,0,0,0,0,-2.77555756156289e-17,0,-0.0557780891152337,0,0,0,0,0,0,0,0,0.101626462823559,0,0.00944261817303204,0,0,0,0,0,0,0,0.113064427808562,0,0.205634165498448,0,0,0,0.0376908713083765,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626347702159436,-0.0157041179596063,0,0,0,-0.0379114339705318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716037928363527,0,0,0.0439438228528556,0,0,0,0,0,0,0,-0.02170936664984,0,0,0,0,0,0,-0.0108890879109833,0,0,0,0,-0.134248502173641,0,0,0.961979083504023,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.120075156083063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26858385988047,0,-0.0832828270624197,0,0,0,0,0,0.0253129057184212,0,0,0.144365661487874,0.359008291014575,0,0.020659341336676,0,0,0.0566981011449833,0,0,0,0.0528232750712854,0,0,0,0,0,0.00709987751947193,0,0,0,-0.0982171410149579
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206227870920549,0,0,0,0,0.254499961823391,0.46848692337776,0,-0.0756345019712421,0,0,0,0,0,0,0,-0.148970330744975,0.0957077513337211,0,0,0,0,0,0.0538891271772954,0,0,-0.180274860620859,0.0148350126983182,0,0.186378681634345,0,0.0553239739675128
X388.HK.EQUITY,0,0,0,0,0.253815857892634,0,0,0.0628418792248373,0.113941514370417,0,0,0,0,0,0,0.0364525328197908,0,-0.215389691818782,0,0,0,0.328530401802281,0,0,0.199890380538835,0,0,0,0.029127107480222,0,0.0438889608900182,0,0,0.034650522772649,0,0,0,0,0,0,0,0,0.106693769646305,0,0,0,0,0,-0.267544785213345,0,0,0.136101243959225,0
X601658.CH.Equity,0,0.152406373254745,0.0803185255212606,0.176220168933416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617906763393098,-0.0132266078082669,0,0,0,0,0,0,0,0.160788935154367,0,0,0,0,0,0,0,0,-0.141569878862738,0,0,0,0.715973007265491,-0.0575350166348745,0,-0.226968708194948,0,0,0,0,0,0,0
