,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137605334524199,0,0,0,0,0,0,0,0,0,0,-0.0977185823285146,0.434742469357069,0,0.688277635941463,0,0.0393176627116524,0,-0.127706239155516,0,0,-0.0822674418593549,0,0.103749341592814,0,0,0,0,-0.135510472958205,0,-0.339564295209304,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.113159715463555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307966576571845,0,0,0,0,0,0,0,0,0,0.114201108257151,0,0,0,0,0,0,0.472241469097796,0,0,0,0,0,0,0,0,0,0.0916500297893055,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.790704037172562,0.0123172623465016,0.0241868700047904,0.0234098922335454,0,0,0,0,0,0,0,0,0,0,0,0.0460999757450955,0,0,0,0,0,0,0,0,0,0,0,0,0.0948126623226503,0.0279734328649042,0,0,0,0,0,0,0,0,0,0,0,0.0374437226660914,0,0,0.0323843987501398,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.920378005113501,0,0,0,-0.0678074703135308,0,0,0,0,0,0,0,0,0,0,0.116119522488952,0,0,0,0,0,0,0,-0.014802837982137,0.0589159541369673,0,0,0,0,0,0,0,0,0,0,-0.10399411711002,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0483964707128725,0,0
X601988.CH.EQUITY,0.077102907197988,0,0,0,0,0,0,0,0,0,0,0,1.2441663047469,0,0,0,0,0,0,-0.227776782991101,0,0,0,0,0,0,0.0572620140192782,0,-0.113784443619689,0,0,0,-0.111958005072456,0,0,-0.198810159691906,0,0,0,0,0,0.00333427878735213,0,0.00393395437812533,0,0,0,0,0,0,0,0.0104664916585053,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.915294656638593,0,0,0,0,0,0,0,0,0,0,0.101120563996224,0,0,0,0,0,0,0,-0.113478276478467,0,0,0,0,0,0.0798176239815427,0,0,-0.0832855788040544,0,-0.0584782699744272,0,0,0,0.0165209104440945,0,0.0366589618938946,0,0,0.059146105207309,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.267743792920903,0,0,0,0,0,0,0,0,0,0,0,0.0638434393811058,0,0,-0.217836178442372,0,0,0,0,0.048885006207857,0,0.258086105773933,0,0,0.140488875902079,0,0,0,0,0,0,0,0,0,0,0,0.499908993404991,0,0.0194691040993017,0,0.0341099118485171,0,-0.0702711086028992,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.115992732508277,0,0,0,0,0,0,0,0.195032992045176,0,0,0,0,0,0,0.203965325397234,0,0,0.204411613563986,0,0.184715219116075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173425962259195,0,6.93889390390723e-18,0,0,0,0,0,0,0.123874854683412,0,0.259081067128226
X388.HK.EQUITY,0,0,0,0,0,0,0.242523296604917,0.0250243295983645,0,0,0,0,0,0,0,0,0,0,-0.256086200017491,0,0,0,0,0,0,0.410472525504756,0,0.0189066444423511,0,0.0605743830021911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224253047035664,0.0120350688456149,0,0.0776264593343303,0,-0.230038096359456,-0.0588149499270287,0,0
X601658.CH.Equity,0,0,0.0870917987127407,0.130409254834123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312589705126782,0,0.0154690516175811,0,0,0,0,0,0,0,0,0,0,0.0124988003660742,0,0,0,0,0,0,0,0,0,0,0,0.201317465419898,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.159298397037908,0,0,0.0140693227265037,0,0,0,0.0296388339682867,0,0,0.0764799692538998,0,0,0,0,0,0,0,0,0,0,0,0.107897296790188,0,0,0,0,0.661627353191223,0,0,0,0,0,-0.0298934608196745,0,0,0,0.0128859209338985,0.0118466185998912,-0.0210914143198526,0.00472045272645279,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.54945307453491,0,0,0,0,0.00140335864335712,0.0737475787140986,0,0,0,0.0513665746825229,0.0885727758193935,0,0,0.015805352466888,0,0,0,0.0412501851915619,0.0351464557714383,0,0.0980060549409392,0,0,0,0,0,0.061176110869271,0.0296327911212316,0,0,0,0,0,0,0,0,0,0,0,-0.0299574434111048,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.21281546986626,0.0105648502479352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327557309361656,0,0,0,0.00467961982194426,0,0,0,0,0,0,0,0,0,0,0.0259388357320545,0,0,0,0,0,0.248327238379655,0,0,0.0473518104358456,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.106683156604963,0.0938930431451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135252081444457,0,0,0,0.046160457330469,0,0,-0.0296591729465815,0,0,0.0318122581364028,0,0.0407971820559372,0.0398405143267079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165204052863948,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.140543225423462,0.20109646626819,0.00688878199732006,0.145346113193179,0,0,0,-0.0266859078979661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857077771518698,0,0,-0.0548199895733475,0,0,0,0,0,0,0,0,0.697007614849778,0,0.264527138241891,0,0,0,0,0,0,0,0,0,0.094420450289913,0,0,0
X601066.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.321392665625283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256125037830075,0,0,0,0,0,0.0471144003808801,0,0,0,-0.012846459265587,0.287681467056819,0.0367989588301579,0,0.052795438936413,0,0,0.0459175616559434,0,0,0,0.0195936338568577,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.241745409187307,0,0,0,0,0,-0.0515928728527325,0,0,0,0.0293576077713086,0.112916333304027,0.0279846720697672,0,0,0,0.0724573974199519,0,0,0,0,-0.00401385535736775,0,0,0,0,0,0,0,-0.0356212778641804,0.0337231900065677,0,0,0,0,0,0,0.279661360049206,0,0,0,0,0,0,0,0.148464469588232,0,-0.0871210087484357,-0.0410215937337535,0
X000001.CH.EQUITY,0,0.10315236232689,0,0,0.0869719078933722,0.110017321917517,0,0,0.0600285940951532,0,0,0,0,0,0,0.131393578630357,0,0,0,0.118271609031276,0.024366527233608,0,0,0,0,0,0,0,0,0,0,0,0.139689919569225,0,0,0,0.0698208105852098,0.0312813684670023,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536844491894362,0
X601601.CH.EQUITY,0,0.779021467408489,0,0.00463508564429736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.101399636419214,0,0,0.149080602321429,0,0,0,0,0,0,0,0,0,0,0,0.0332071192590505,0,0,0,0,0.10739276693765,0,0,-0.0894121804571489,0,0,0,0,0,0,0.0532367538499543,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0998680890316928,0.240788645291643,0,0,0,0,0,0,0,0.0466993513206495,0,0,0,0,0.0743352701911713,0,0,0.208766324113665,0,0.117279535617937,0,0,0,0.0612589370612821,0,0,0,0,0.0369502008675665,0,0,0,0,0,0,0.0207405084472895,0,-0.0764107247391699,0.113306259859665,0,0,0,0,-8.67361737988404e-19,0,-0.0824148465898423
X688.HK.EQUITY,0.160900975490568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120236856470153,0,0,0,0,0,0,0,0,0,0,0.0647346947986074,-0.0216581435559767,0,0.28585314689115,0.171560382960727,0,0,0,0,0,0,0,0,0,0,0,0.00258371690758574,0,0,-0.00303437140628235,0,0,0.07804475981594,0,0.142979763666552,0,-0.375981873862058,-0.0136741943174202
X600016.CH.EQUITY,0,0,0,0.00288108002746102,0,0,0,0,0,0,0,0,0.192984392833052,0.12842840727896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779635539863357,0,0.272382517023796,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304220897225176,-0.00322930158850444,0.302741962211886,0,0,0,0.0877304355186868
