,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.182765901274425,0,0,0,0,0.498894314242183,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.156544436853234,0,0,0.501580550790308,0,0,0,0,0,0,0,-0.0163441920454156,0.0912381683153866,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.553281404416254,0.0205444323069584,0,0,0,0,0.32782901886855,0,0,0,0,0,0,0,0,0,0,0.10757971365564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615902299012336,0,0.143054051341634,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.207417233667253,0,0.0339517432166623,0,0.670026330534174,0,0,0,0,0,0,0,0,-0.0897579522435158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121679964819993,0,0,0,0,0,0,0,0,0,0,0,0,0.0251050107464523,0,0,0,-0.161784123403992
X5.HK.EQUITY,0,0,0,0,0,0.145679705448783,0.398078115787653,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0838418079432825,0,0,0,0,0,0.0609574593753772,0,0,0,0.00624407582996218,0.0631055703153086,-0.192242829343177,0,0,0,0,0,0,0,0,0.0575387217708514,0,0,0,0.255923244919094,0,0,0,0,0,-0.160271980714432,0,0.0874999291754248,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.323475820546806,0,0,0,0.0487442578255308,0,0,0,0,0,0.0721962700350876,0,0.100269798968858,0,0,-0.0642029722789423,-0.0679701507984766,0,0,0,0.198407473142211,0,0,0,0,0,-0.22650899581164,0,0.0702878243243323,0,0,0,0,0,0,0.0461085098905215,0,0,0,0,0,0,0,0,0,0.0856416490345947,-0.0609810764471561,0
X1299.HK.EQUITY,0,0,0,0,0.228015267376092,0,0,0,0,0,0,0,0,0,0,0,0.192813826193159,0,0,0,0,0,0,0,0,0.0353421467426956,0,0.0349493469591072,-0.116851005475308,0.0876848181211382,0.0539396485064528,0,8.67361737988404e-19,0,0,0,0.535520253245754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.456920834218518,0,0.236863277605595,0.120137356775044,0,0,0.0158653536969252,0,0,0,0,0,0,0,0,0,0,0,0.109316245875602,0.0198674195284297,0,0,0,0,0,0,0.0926171674862725,0,0,0,0.209633232668904,0,-0.119617724877936,0.298079312517918,0,0,0,0,0,0,0,0,0.0855593276367591
X601628.CH.EQUITY,0,0.100386107444881,0,0.0102233904093537,-0.0939877884034898,0,0,0,0,0,0,0.0340692312941906,0,0,0,0,0,0.192758554329285,0,0,0,0,0,0,0,0,0,0.0240162197884653,0,0,0,0,0,0,0,0.433139136099434,0,0,0,0,0,0.201701064363568,0.0843850977090161,0,0.0731873915954583,0,-0.0238653150662209,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.214904263935653,0,-0.0206620708698995,0,0,0.428062647108205,0,0,0,0,0,0.457625841168175,0,0,0,0,0,0,0.0588504745737091,0.0812692123765283,0,0,0,0,0,0,0,0,0,0,-0.133889625115518,3.46944695195361e-18,0,0,-0.00826404222149809,-0.149450475149506,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798398950392801,-0.130514113522822
