,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.392093927514117,0.0107887764683191,0,0,0,0,0,0,0,0.185062130188201,0,0,0,0,0,0,0,0,0.120707608799551,0,0,0,0,0,0.100273305546346,0,0,0,0.00285491024774192,0.00342689959169789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595096314553338,0,0,-0.12063147969283,0
X601939.CH.EQUITY,0.415468391950116,0,0,0.124772619782589,0,0,0,0,0,0,0,0,0,0.0436073393024047,-0.160319175220024,0,0,0,0,0,0,0,0,0,0,0.312970176489503,0,0,0,0,-0.0154202456144159,0,0,0,0,0,0,-0.0184512008930956,0,0,0,0,0,0,0,0,0,0.180848762624153,0,0.0696489945965949,-0.0693649269559044,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297095895863412,0.0952871077198565,0,0,0.174391264401441,0,0,0,0,0,0,0,0,0.189430225186251,0,0,0,0,0,0,0.0453019203359577,0,0,0,0,0,0,0,0,0,0,0,0,0.12199308377479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0965172231749776,0.456413162054955,0,0,0,0,0,0.318600628337138,0,0,0,0,0,0.159010309463767,0,0.0844297972359179,0,0,0,0,0.0966939016113432,0,0,0,0.0926678844846265,0,0,0,0,0,0,0,0,0,0,-0.62895004130304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218412461880098
X600036.CH.EQUITY,0,0.0272803223157405,0,0,0,0,0,0,0.0112664594247998,0,0,-0.031864750235977,0.187606528868721,0,0,0,0,0.122850264670877,0,0.182157385005122,0,0,0,0.0750418653636791,0,0,0,0,0,0,0,0.351402690250971,0,0,0,0,0,0,0,0,0,0.0307533081409786,0,0.151296629474977,0,0,0,0,0,0,0,-0.00810071746285167,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.117158025012154,0,0,0,0,0.0188491235803579,0,0,0.352193301562291,0,0,0,0.0480769130999036,0,0,0,0,0.0206928615177368,0,0,0,0.0416475731608858,0,0,0.0641026730994731,0,0,0,0,0.233976272295568,0,0,0,0,0,0,0,0,0,0.146142148961514,0,-0.0297152090803393
X601658.CH.Equity,0,0,0,0,0.136053879993479,0,0,0,0,0,0,0,0,0,0,0,0,0.268250636167296,0,0,0,0.028010949293676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323450280260025,0,0.164189562421944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
