,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.109262550867822,0,0.0683153373711366,0,0,0,-0.10023810628069,0,0,0,0.482617891123215,0,0,0,-0.0732519559506185,0,0,0,0,0,0,0,0,0,0,0,0,0.0606238942455145,0,0,0,0,0,0.0202405772794975,0,0.0776430461049954,0,0,0,0,0,0.228732558194146,0,0,0,0,0,0,0,0,0,-0.0302422404274557
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0,0
X601939.CH.EQUITY,0.328703452332516,0,0,0.292478377390602,0,0.0892535346854915,0,-0.0475375957464881,0,0,0,0,0,0,0.136761960194538,0.0323197902870927,0,0,0,0,0,0,0,0.0719048066516406,0,0,0,0,0,0,0,-0.0111847810852262,0,0,0,0,-0.108560433826813,0,0,0.333889034022561,0,0,0,-6.93889390390723e-18,0,0,-0.040367697059264,0,0,0.0117962707185815,0,0,0
X601288.CH.EQUITY,0.475099343909155,0,0.0907130777867864,0,0,0.183011100927897,0,0,0.0303624815774933,0,0,0,0,0,0,0,0.0353003885079763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177553002677431,0,0,0,0,0,0,0,0,0.144347623487705,0,0,0,0.0522784854512627
X5.HK.EQUITY,0,0,0.0608744166087251,0.233636061491292,0,0.127526406622713,0,-0.398760447945181,0,0,0,0,0.107390058947548,0,0,0,0,0,0,0,0.413055391628009,0,0,0,0,0.490705006668516,0,0,0,0,0,0,0,0.100027558432445,0,0,0,0,0,0,0,0,0,0,-0.189736130862197,0,0.119106061359635,0,-0.00516832040917556,-0.000619670959961939,0,0,-0.00670377119089807
X601988.CH.EQUITY,0.190259142674298,0,0.216670143417167,0,0,0,0,0,0.150372723050812,0,0.0704121835078607,0.187725518399687,0,-0.292368645403838,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.180337210657863,0,0,0,0.0926821519332486,0,0,-0.0460767518324729,0,0,0,8.67361737988404e-19,0,0.0456372819244849,0,0,0,0,0,0,0.0506942309058454,0.0377549416877574,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.108606046324396,-0.0512690426666422,0,0.255985449430301,0,-0.0451049497754242,0.0108236480373274,0,0.346768924082097,0,0.244806724304897,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0767285203941495,0,0,0.0831228337112077,0,0,8.67361737988404e-19,0.123691453984769,0,0.0386069313460212,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.202804399000177,0.327786617261268,0,0,0.126085676998071,0,0,0,0,0.0258590248219252,0,0,0,0,0,0,0,0.110410820970133,0,0,-0.042797928956255,0,0,0,0,0,0,0.0759036361010799,0,0.0106256282887266,-0.172642963745662,0,0,0,0,-0.025226247361313,-0.058545321421768,0,0,0,0,0,0,0,-0.129161640141329,0,0,0,0,0,0,0,0.153515283580815
X601658.CH.Equity,0,0,0,-0.00346781242929385,0,0,-0.28006844458547,0,0,0,0,0,0,0,0,-0.0924184873757219,0,0,0,0,0,0,0,0.50707019605061,0,0,0,0.225809997732003,0,0,0.212029621463173,0,0,0,0.0344585113465845,-0.440349062608883,0,0.281450500289141,0,0,0,-0.0632358074717684,0,0,0,0,0,0,0,0,0,0,-0.507968852847761
