,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.245665888832962,0.0535043048440146,0,0,0.238577120419632,0,0,0,0,0,0,0.251952584998937,0,0,0.0753920349918328,0,0,0,0,1.0842021724855e-19,0.0281287099136944,0,0,0,0.136490069546692,0,0,0,3.46944695195361e-18,0,0.0953859675096239,0,0,-0.142357249743594,0,0,0,0,0.0940852481833215,0,0,0,0,0,0,0,0,0,0,0.0155522367607476
X002142.CH.EQUITY,0.190079887616827,0,0,0,0,0.424018253485933,0,0,0,0,0,0,0,0,0,-0.119528805396553,0,0,-0.0276911321454601,0,-0.127465369571468,0,0,0,0,-0.131533687879523,0,0,0,0,0.395561274773558,0,0.384670454225951,0,0.0134271347183972,0,0,-0.0982447836373277,0,-0.253133139338596,0,0,0,0,0,0,0,0,0,0,-0.0871035134943195
X600000.CH.EQUITY,0.172526777772321,0,0,0.0123492166228381,0,0.0688416210276445,0,0.329907904370616,0,0,0.268201648329173,0,0,0,0,0,0,0,0,0,0.0460922276533215,0.0310282157662449,0,0,0,0.131691450942048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.250672566113006,0,0.0232608557938135,0,0,0.0315891396783275,0,0,0,0,0.147885818480687,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749221953803317,0,0,0,0,0.228927201637838,0,0,0,0,0,0,0.100604526019994,0.129112584005374,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0285283145364129,0,0.153189629132688,0.0343021183369659,0.468570566620517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268117191174855,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462465338723034,0,0,0,0
X600036.CH.EQUITY,0.469884946178928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186617300800965,0,0.0528182395275155,0,0,0,0,0,0,0,-0.0199011755303489,0.335508984579164,0,0,3.46944695195361e-18,3.46944695195361e-18,0,0,0.0767187599824066,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.141696836677737,0,0,0.132528530781235,0,0.330938615485758,0,0,0,0,0,0,0.244727217172711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148930628821095,0.131517015226427,0,0,0
X601169.CH.EQUITY,0.0211450350098312,0,0.245533756572878,0.0642675478279265,0,0,0.0401996098400327,0,0,0,0.0554182655006099,0.212380965019115,0,0,0,0,0,0,0,0,0,0,0.0347302251628919,0,0.135176164047143,0,0,0,0,0,0,0,0.192794516384856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.421652702233463,0,0,0.20208202416468,0,0,0.124750435056691,0,0,0,-0.114608906463892,0,0,0,0,0,0,0.029886217383033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240351928153364,0,0,0,0,0
X601288.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.297472075304749,0,0.161422456816051,0.409090581719723,0,0,0,0,0,0,0.00389080159880813,0,0,0,0,0,0,0,0.0419983063722917,0,0,0,0,0,0,0.050935603335342,0,0,0,0,0,0,0,0.0191449013009216,0,0,0,0,0,-0.0502726504206362
