,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.114200344415584,0,0,0,0,0,0,6.93889390390723e-18,0,0.200656779073148,0,0,0,0,0.400404386864105,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.11855729609898,0,0,0.473461992560863,0,0,0,0,-0.0156027897876777,0,0,-0.0387179241464274,-0.0929691366534081,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0
X601939.CH.EQUITY,0,0,0,0.553274194653766,0.0205434838169292,0,0,0,0,0.32783207337092,0,0,0,0,0,0,0,0,0,0,0.107579962792309,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,8.67361737988404e-19,0,0,0,-0.00615937179864178,0,0.143057338888843,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.207420746544862,0,0.0339692319513712,0,0.670027605735889,0,0,0,0,0,0,0,0,-0.0897571430274842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121639349000989,0,0,0,0,0,0,0,0,0,0,0,0,0.0251300428099596,0,0,-0.161779909841802
X5.HK.EQUITY,0,0,0,0,0,0.145679436206639,0.398078497213096,0,0,0,0,0,0,0,0,0.0838397018283527,0,0,0,0,0,0.0609660797733887,0,0,0,0.00624748124313393,0.0631039992237802,-0.192241610744005,0,0,0,0,0,0,0,0,0.0575359609989813,0,0,0,0.255913029190813,0,0,0,0,0,-0.160271978311593,0,0.0874986854448624,0,0
X601988.CH.EQUITY,0,0,0,0,0.377027126603377,0,0,0,0.0773936364767917,0,0,0,0,0,0.0894797328597936,0,0.0358721864621803,0,0,-0.0763502374404239,-0.0669708643245499,0,0,0,0.253055750934925,0,0,0,0,0,-0.243653305043163,0,0,0,0,0,0,0,0,0.0602747682971477,0,0,0,0,0,0,0,0,-0.0369394393715258,-0.14989902841994,0
X1299.HK.EQUITY,0,0,0,0,0.228013626603682,0,0,0,0,0,0,0,0,0,0,0,0.19281981130903,0,0,0,0,0,0,0,0,0.0353362271116604,0,0.0349412992730292,-0.116857464003838,0.0876935971204727,0.0539245184945856,0,-8.67361737988404e-19,0,0,0,0.535540752716382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.456920834218518,0,0.236863277605595,0.120137356775044,0,0,0.0158653536969252,0,0,0,0,0,0,0,0,0,0,0,0.109316245875602,0.0198674195284297,0,0,0,0,0,0,0.0926171674862725,0,0,0,0.209633232668904,0,-0.119617724877936,0.298079312517918,0,0,0,0,0,0,0,0.0855593276367591
X601628.CH.EQUITY,0,0.100388442324142,0,0.0102232795706733,-0.0939868156543422,0,0,0,0,0,0,0.0340659750684686,0,0,0,0,0,0.192755232651816,0,0,0,0,0,0,0,0,0,0.0240130943617897,0,0,0,0,0,0,0,0.433140677737028,0,0,0,0,0,0.201701614730708,0.0843861900095541,0,0.0731888529306604,0,-0.0238624267669119,0,0,0,0
X601328.CH.EQUITY,0,0,0.214906422728006,0,-0.0206611830893023,0,0,0.428062937965629,0,0,0,0,0,0.457625636842375,0,0,0,0,0,0,0.0588502983034291,0.0812705639037847,0,0,0,0,0,0,0,0,0,0,-0.133889001867948,3.46944695195361e-18,0,0,-0.00826139271670569,-0.149450418056625,0,0,0,0,0,0,0,0,0,0,0,-0.00798130345671073,-0.130515883718075
