,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.278806061133663,0.0247984642363443,0.047225091228706,0,-0.0190422841002877,0.263504299308289,0,0,0.00226748085906123,0.0807754527047396,0,0,0,0,0,0,0,0,0,0,0,-0.0427264728317456,0.183774686013353,0,0,0,0.0536791414215677,0,0,0.0273979799528244,0,0,0,0.029703117714399,0,0.113597587489484,0,0,0,0,0,0,0,0,0,0,-0.0239053529538765,0,0,0
X601318.CH.EQUITY,0,0,0.282422362048905,0,0,0,0,0,0.0749547078010839,0,6.93889390390723e-18,0,0.0096276794190072,0,0.194042108398654,0,0,0,0,0,0,0.0728314229816426,0,0,0,0,0,0.129413840360863,0,0,0,0,0,0,0,0,0,0,0,0,0.0620860126598944,0,0,0,0.0710003673068539,0,0,0,0,0,-0.0250981582938999,-0.08280715540068
X601939.CH.EQUITY,0.397175476980433,0.000389733110392507,0,-4.33680868994202e-19,0,0,0,0.340020648710117,0.218535627843793,0,0,0,0,0,0,0,0.066684613731686,0,0,-0.00075235345491507,0,0,0,0,0,0,0,0.343846526016788,0,-0.0411739805206254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561455486699581,0
X601288.CH.EQUITY,0,0,0.135883967535453,0,0,0,0,0.512987486304638,0,-0.0524295116802151,0,0.0142119559880278,0,0,0,0,0,0,0,0,0,0,0.142466148447073,0,0.00880190673453106,0,0,0.145438373741061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176398509203556,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.170163366269318,0,0,0,0,0,0,0.074765397030899,0,0,0,0,0.0440914724698697,0,0,0,0,0,0,0.033986614075789,0.496786149073754,0,0.158928205694253,0,0,0,0,0,0,0,0.034962906202723,0,0,0,-0.0904729822439586,0,0,0,0,0,0,0,0,0,0,0,-0.101272497569873
X1299.HK.EQUITY,0,0,0,-0.0863315982729112,0,0,0,0,0,0.185264879896939,0,-0.0530020517127073,0,0,0,0,0,0,0,0,0.0597818831119327,0,0.147893819949271,0,0,0,0,0,0,0,0,0,0,0,0,0.0995455601092762,0,0.147509316511981,0,-6.93889390390723e-18,0.134810179189878,0.108968791801506,0.0520676943430182,0,0,0,0,0,0.209373088212204,0,0,0
X601628.CH.EQUITY,0.077829872669234,0,0,0,-0.0032484346909704,4.33680868994202e-19,0,0,0,0,0,0,-0.0025812219691231,0,0,-0.178806878506015,0,0,0,0.26278472357071,0,0,0,0,0,0,-0.110477652050622,0,0,0,0,0,0,0,0,0,0.610793751382115,0.0519127783119865,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594153300633099,0
X601988.CH.EQUITY,0,0,0.0748719572043102,0.441746875102069,0,0,0,0,-0.091662870768784,0,0,0,0,0,0,0,0.280073483133771,0,0,0,0,0,0,0,0.0835130729379003,0,0.0452622360010401,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00191095551228956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.221007940080695,0.134201976452624,0,0,0,0,0,0,-0.0635968827841841,0,0,0,0,0,0,0,0,0,-0.0594882822530815,0,0,0.430083276732951,0.159490855257263,0,-0.0396903767388579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282386859647701,0,0,0.113697833942346,0,0,0,0,0.208215024953811,0,0,0,0
X388.HK.EQUITY,0,0,-6.93889390390723e-18,0,-0.29003315954903,0.262591489174084,-0.0306680069629681,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.272551109392365,0.314793717871511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841098479532597,0,0,0.114044642502189,0,0,0,0,0,0,0.0428325040378,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.180125462955296,0,0,0,0,-0.0168560218313853,0,0.0952553796753596,0.430595391242693,0,-0.0445869402164898,0,0,0,0,-0.127199323104869,-0.116194268898332,0,-0.0669108610101652,0,0,0,0,0.207519993498429,-4.33680868994202e-19,0,0,0.0706794118184287,0,0,0,0.114867620671514,0.0597498907973579,0,0,0,0,0,0,0,0,0,0,0.0128429728627672,0,0,0,-0.00473674032142051
X601658.CH.Equity,0,0,0,0.375313296895794,-0.250750632723349,0,0.0266533937802166,0.141539585751973,0,0,0.195259937404858,0,0.017745573015785,0,0,0,0.270146169019716,0,0,0.149201063122553,0,0,0,0,0,0,0,0.168229944707551,-0.309746773329982,0,0.0448686861093706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278969070221696
X000001.CH.EQUITY,0,0,0,0,0.283259946312414,0,0,0,0,0,0.402496843506628,0.0390482915540251,0,0,0.175980769463846,0,0,0,0,0.0325834859237983,0,0,0,0,0,0,0.149122313418021,0,0,-0.0105082227624992,-0.0942044888639533,0,0,0,0,-0.212180472935175,0,-0.0728861263012046,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.12067676815518
X600030.CH.EQUITY,0,0.0744411423344086,0,0,0,0,0,0,0,0.00815149708079072,0,0,0,0,0,-0.0369813230311013,0,0,0.145492173215286,0.197767714012238,0,0,0,0,0,0,0,0,0.034258572360355,0,0,0,0.143074311873474,0,0,0,0.0529898227060283,0,0,0,0,0,0,0.214608673406171,0.136038283006533,0,0.0577926470328527,0,0,0.0791676793508281,0,0
X601601.CH.EQUITY,0,0.465388550475831,0,0,0,0,0,0.135089040757344,0,0,0,0,0.231560435887978,0,0,0,0,0,0,0,0,0.184415788436287,0,0,0,0,0,0,0.00439113105649518,0,0,0,0,0,0,0,0,0,-0.0907352273103862,0.0547995422239901,0,0,0.0120135099621654,0,0,0,0,0,0.0404694916271493,0,0,0.0421913070645753
X000002.CH.EQUITY,0,-0.0479569604693197,0,0,0.019191192306881,0,-0.0771405211591066,0,0,-0.166660385197699,0,0.0646931486562794,0,0,0,0,0,0,0,0.0723220868803444,0,0,0,-0.0406326997058057,0.246538535985153,0,0,0,-0.167815931033565,0,0.136422462782352,0.446103524517934,0,0,0,0,0,0.00240978853817914,0,0,0,0,0,0.20330627032992,0,0,0,0.0839857215893407,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,-0.0180880310624997,0,0.0216016785209162,0.0258061822483755,0,0,0,0.159230143999421,0,0,0,0,0,0.371910819077569,0,0,0,0,0,0,0.0042620920612312,0.0769224747700441,0,0,0.0022707849753695,0,0,0,0,0.094225408942991,0,0,0,0.169947310328419,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470694619863051,0
X600000.CH.EQUITY,0,0,0,0,0.102679010908833,0,0,0,0,0,0,0.00378842247941973,0,0,0,0,0.462616086493927,0,0,0,0,0,0,0,0.073942686293818,0,0,0,0,0.027912465775452,0,0.0301803873916761,0,0,0,0,0,0,0.0604629593023027,0,0,0,0,0,0,0,0.0160995739537603,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0739605544261079,0,-0.00710965748717375,0,0.022539749007146,0,0,0,0,0.0537674028319905,-0.0565985803369998,0.525445706408774,-0.146885835520882,0,0,0,0,0,0,0,-0.129167995131881,-3.46944695195361e-18,0.144770461367344,0,0,0,0,0,0,-0.117607760374272,0,0,0,0,0,0,0.142597994982314,0,0,0,0,0.111744101714948,0,0,0.0660685414387273,0,0,0,-0.161223246937233,0
X300059.CH.EQUITY,0,0,0,0,-0.0333529556771,0,0,0,0,0.0598102891362823,0,0.0578356365483419,0,0,0.0750380171584865,0,0,0,0.237175086403952,0,0,0,-0.0665856726763922,0,0,0,0,0,0,0.00484931626589551,-0.0561152127611332,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.407562753880145,0,0.221294717064647,0,0,0.00522544516729961,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161939817411646,0,0,0,0,0,0.00258467778403288,0,0.0298090425569297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358776742618658,0,0.112934559195471,0.503156004779489,-0.010632488303643,0,-0.428113079104769,0,-0.114493625896803,0.0202669021349743,0.0484625076095475,0,0
X601319.CH.EQUITY,0,0.0688334211286042,0.209037345316084,0,0,0.0138871539443986,0,0,0,1.73472347597681e-18,0,0,0,0.266170594287787,0,0,0,0.0851560369158307,0,0,0,0,0,0,0.00943781672995623,0,0,0,0,0,0,0,0,0.00666592747334938,0,0,0.130094977415212,0,0,0,0,0,0,0.0126148466271945,0,0.012521393210222,0,0,0,0,0,0
X11.HK.EQUITY,0,0,-0.155295417569771,0,0,0.0405038823912907,0.0994317718516028,0,0.63704838891602,0,-0.0254974444611357,0,0,0,0,-0.0421032340352786,0,0,0,0,0.00112568999357447,0,0,0.133547095925613,0,0,0,0,-0.0213122240808273,0.0298866494691683,0,0,0,0,0,0.140978875488223,0,0.179595191133843,0,0,0,0,0,0,0,0,0,0,0,0,0.0352822434781783,0
X2388.HK.EQUITY,0,0,0,0,0.146232182382245,0,0,0,0.0236711068623212,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.112939296288491,0,0.492006617572098,0,0,0.13325601566676,0,0,-0.149032045306578,0.124966167396113,0,0,0,0,0,0,0,0,0,0.0106381877522839,0,0,0,0,-0.219163810583443,0,0.0192870265029019,0,0,0.168558215115694,0,0
X601998.CH.EQUITY,0.037152382666009,0,0,0.0176620041403499,0,0.12180869921201,0,0.349735445490136,0,0,-0.0583759692564994,0,0,0,0,0.201820591950058,0,0.0912244814574594,0.173690722114003,0,0,0,0.0335776122386429,0,0,0,0,0.205598892120129,0,0,0,0,0,0.0154468269989081,0,0,0,0,0,-0.182519892810887,0,0,0.112002828968431,0,0,0,0,0.078576731578138,0,-0.0885547872842464,0,0
X600016.CH.EQUITY,0,0,0.214203846814388,0,0.0527386829297726,0,0,0,0,0,0,-0.193311197901088,0,0,0,0,0.310574618837131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490645386650477,0,0,0,0,0,0,0,0,0.129699474753708,0,0,0,0,0,-0.0406956467227591,0,0.0590717176834884,-0.0731777029948418,-0.237782538401348
X002142.CH.EQUITY,0,0,0,0,0.128794538387303,0,0,0,0,0,0,0,0.0472245851242059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172691856551444,0,0,0,0,0,0,0,0.213887100536686,0,0,-0.0542346634777527,0,0,0,0,0,0,0.0676412477249013,0,0,0,0.0542585238621856,0
X601818.CH.EQUITY,-0.0266050628822667,0.322814369657581,0,0,0,0,0,0,0,0,0.233372715352802,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738552633336989,0.207034957656298,0,0.163688340474594,0,0,0,0.215535986742483,0,0,0,0,0,0,0,0,0,0.0545246866055631,0,0,0,0,-0.0059402801612691,0,0,0.0547349276315987,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0641509361480427,0.158443478530495,0,0.107791786409759,0,0,0,-0.114299189529067,0,0,0,-0.00445979460836989,0,0,0.0700656534536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25329225362521,0,0,0,0,0.0897434555977178,0.134536432845395,0,0,0,0,0,0.0729542710912602,0,0.111497920255873,0,0,0.0406648208915212,0,0
X1109.HK.EQUITY,0,-0.159224627774154,0,0,0.00228410080475287,-1.73472347597681e-18,0.0216280426726143,0,0,0,0,0,0.188763191832439,0,0,0,0,0,0,0,0,0,-0.00578920581222236,0.100945681304804,0,0,0.0542828477586452,0,0,0,0,0,0,0,0,0.260742599314849,0,0,0,0,0,-0.0357477387435047,0.177018445984436,0,0,0,0,0,0,0.147593948577045,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0469658715414292,3.46944695195361e-18,0,0,0,0,0.1307250276479,0,0,0,-0.0402568128607352,-0.0668173489560632,0,0,-0.0513357680889532,0,0,0,0,0,0.223219821338962,0,0.199579590543838,0,0,-0.0411659361363833,0.154936800927261,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0650709198996322,0,0,0,-0.111077046225984
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00341376202263739,0.184845131053107,0,0,0,0.311012269286169,0,0.280091057426424,-0.185160274529891,0,-0.03620639409505,0.00947244696971039,0,0,0,0,0,-0.139686632481067,0,0,0,0,0,0,0,0.0886154300750515,0.209247378019916,0.101737318879501,0,0,0,0,0,0,0,0,0,0,0,0.384895076319907,-0.029586580550497,0
X601688.CH.EQUITY,0,0,0,0,-0.0129386237442336,-0.0697157892771369,0.0717575354802194,0,0,0,0,-0.129068103978898,0,0.293285594385184,0,0,0,0,0,0,0.0202486155166671,0,0,0,0,0.272747130603122,0,0,0,0.0168471102864221,0,0,0,0.46675034875147,0,0,0.0875531695424209,0,0,0,0,0,0,0,0,0,0,-0.0105820317179933,0,0,-0.0511142977093556,0
X601211.CH.EQUITY,0,0.010964991077614,0,0,0,0,0,0,0,0,0,0,0,0.0391226369035585,0,0,0.194897849881879,0,0,0,0,0.0241394881772961,0,0,0,0,0,0.0592174693498664,0.0345176590226212,0,0,0,0.322888716073285,0,0,0,0,0,0.0544369600759961,0,0.0640191876782815,0,0,0,0.0444639547806627,0.131551111254005,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,-0.0641725076378977,0.0123574554388022,0.0923876059062519,0,0,0,0,0,0,0,0,0,0,0.0498175892594082,0,0,0,0,0,0,0,0,0,0,0,0,-0.127896697476262,0,0,0.157699598067252,0.242958701865139,0,0,0.00569199318749395,0.109042305385588,0,0,0,0.0365659441286496,0,1.32820973176503e-05,0.169672593974612,0,0.147742104556855,0,0,0,0,0
X688.HK.EQUITY,0.318146642455696,0,0.130348619392836,0,0,0,0,0,0,-0.0982672212252686,0.0196225048270087,0,0,-0.232936463582031,0,0,0,0,-0.0411378370542931,0,0,0,0,0.189957772066212,0,0,0,0,0,0.274886443372153,0.484375098815093,0,0,0,0,0,0,0,0,0,-0.18810604080068,-0.0752333478452094,0,0,0,0,-0.202148853553156,0,-0.0567507272330024,0,0,0.0283997535476749
X601336.CH.EQUITY,0,0,0,0,0,0.0764125012135547,0.470940286479962,0,0,0,0.0755242555659657,-0.15168487272911,0,0.15548664064627,0.201182816658,-0.145052954495613,0,0,0,0,0,0.0197270342697239,0,0,0,0,0,0,0,0,0,0.235663197772739,0,0,0,0,0,0,0,0,0,0,0,0.0166991259290608,0,0,0,0,0,0.0254821341579271,0.053838433701293,0
X267.HK.EQUITY,0.203412793992381,0,0,0,0,0.0939970475428523,0.304987477453478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48890701073498,0,0,0,0,0.149549085706826,0,0,0.220060198777904,0,0,0,0,0.00331320476264176,0,0,0,0,0.22090255810848,0,-0.188956086573444,0,0,0.277428083540927,0,0,0,0,0,0,0
