,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.0178385572374869,0,0.00611455706126517,0,-8.67361737988404e-19,0,0,0,0,0,0.466483533388069,0,0,0,-0.0967674871386998,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.050404786822734,0,0,0,0,0,0.0621768583133326,0,0,0.0893576961068479,0,0,0,0,0.209526533152688,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.11197748266489,0,0,0.290653261493252,0,0.22558607887114,0,-0.0426592181042521,0,0,0.0460678993136217,0,0,0,0.113572147714004,0,0,0,0,0,0,0,0.0803732158107041,0,0,-0.0060715392187899,0,0,0,0,0,0,0,0,0,0,0,-0.116471173864975,0,0.384085897651291,0,-0.0510724249075263,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.26525565479903,0,0.2278940327804,0,0.129893380231667,0.283199080571684,0,0,0,-0.163843022322844,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0857099019943142,0,0,0,-0.177063981947636,0,0,-0.0205568518942231,0,0,0,0,0,0,0,0,0,0,0,0,0.15405111934563,0,0,0,0,0,0,0,0,0,0,0,-0.00157929084978212
X5.HK.EQUITY,0,0,0.037974032895997,0.207092229381261,0,0.145189412046212,0,-0.359515397706616,0,0,0,0,0.0653228686178721,0,0,0,0,0,0,0,0,0.388107684622862,0,0,0,0.453102872321681,0,0,0,0,0,0,0.0710307114607039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18629464393161,-0.0894890690852673,0,0,0
X601988.CH.EQUITY,0.223593271879666,0.084944475424175,0.327269853179762,0,0,0,0,0,0.116273855244669,0,0,0.145492809636607,0,-0.225207179703555,0,0,0,-0.110880720294173,0,0,0,0,0,0.143271290113766,0.0805984694039898,0,0,0.13324310978417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323461592690219,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718787811007698,0,0,-0.022546536479621,0,0.0286278741633221,0,0,0,0.312752815149533,0,0.126972829924898,0,0,0,0,0,0.151993458651962,0,0,0,0,0,0,0,0,0,0.0419376105241207,0,0,0,0,0.101678302352457,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0719097900276292,0.307344637962673,0,0,0,0,0,0,0,0.0460821063594008,0,0,0,0,0,0,0,0.0807139882063251,0,0,0,-0.0546120266978688,0,0,0,0,0,0.00232955938388925,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.187078624618912,0,0,0,0,0.216736951887425,0,0,0,0,0.159762616808691,0,0,0.0118363418060906,0.119191232305993
X601658.CH.Equity,0,0,0,0,0,0,-0.271720348919154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571815788833035,0,0,0.254199376857401,0,0,0,0,0,0,0.0823691545876856,-0.346439366054093,0.237586324873174,0,0,0,0,0,0,0,0,0,0,-0.0286057998507488,0,-0.180130390630771,0,-0.512365096192514
X601166.CH.EQUITY,0,0,0.201580150668036,0,0,0,0.43097486543744,0,0,0,0,0,0,0,0.0780389493567041,1.0842021724855e-19,0,0,0,0.0662075876785536,-0.044873381182027,0,0,0,0,0,0,0,0.00454135968051451,0,0,0,0,0,0,0,0,0,0,0,0,0.0800483880611192,0,0,0,0.15082570739403,0,0,0,0,0,0.0535512752644387
X601328.CH.EQUITY,0,0,0,0,0,0.03668579095195,0,0,0,0,0,0,0.571202070714997,0,0,0,0,0,0,0,0,0,0.216843360605331,0,4.33680868994202e-19,0,0,0,0.0200959347042365,0,0,0,0,0.0260742360367746,0,0,0,0,0,0.114035084662856,0,0,0,0,0.0108629313972436,0,0,0,0,0,0,0.00864723441683989
X600000.CH.EQUITY,0,0.0473705800876124,0,0,0,0,0.291153424260411,-0.0425084094127303,0.0230583565002235,0,0,0.303513056795909,0,0,0.126165191278839,0,0,0,0,0,0,0,0,-0.115609468212344,0,0,0,0,0.000686727218077821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134786448438152,0.0701960888939948,0.058759165666297,0,0,0,0,0.0323162371302728
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463010227124074,0,0,0,0,0,0,0,0,0,0,0,0,0.498701320794119,0,0,0,0,0.0893834944225738,0,0,0,0,0.0189573081585637,0.035982434919675,0.0648280844410952,0,0.00102190768107132,0,0,0,0,0.115169020960071,0,-0.115983731304985
