,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,-2.77555756156289e-17,0,0,0,-0.137610583870522,0,0,0,0,0,0,0,0,0,0,-0.0977265107438207,0.434750765517641,0,0.688275535619238,0,0.0393147120465037,0,-0.127705135824427,0,0,-0.0822656643696109,0,0.103750068692574,0,0,0,0,-0.135511218756698,0,-0.33956537628964,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.113159715463555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307966576571845,0,0,0,0,0,0,0,0,0,0.114201108257151,0,0,0,0,0,0,0.472241469097796,0,0,0,0,0,0,0,0,0,0.0916500297893055,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.790703979730233,0.0123171481315805,0.0241893706657824,0.0234065276766463,0,0,0,0,0,0,0,0,0,0,0,0.0460986559550663,0,0,0,0,0,0,0,0,0,0,0,0,0.0948123333080334,0.0279743715224262,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0374457587646539,0,0,0.0323859971246986,0,0,0,0
X601288.CH.EQUITY,0,0,0.877934336319821,0,0,0,-0.0948349221777535,0,0,0,0,0,0,0.0113763632646803,0.038036650794233,0,0,0.154842115618459,0,0,0,0,0,0,0,-0.0610860533933605,0.0154752354597384,0,0,0,0.00568866150434099,0.0106241385281954,0,0,0,0,0,-0.151908378585493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0771050593485912,0,0,0,0,0,0,0,0,0,0,0,1.24416100362564,0,0,0,0,0,0,-0.227776693007521,0,0,0,0,0,0,0.0572635482870151,0,-0.113793451425939,0,0,0,-0.111950008946215,0,0,-0.198807303971005,0,0,0,0,0,0.00333428564628903,0,0.00393393427002448,0,0,0,0,0,0,0.0104671987075266,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.117609186695398,0.747594690595458,0,0,0,0,0.0916493336746702,0,0,0,0,0,0.104354682721257,0,0,0,0,0,0,0,-0.0503956567414171,0,0,0,0,0.0645260349477827,0.179077124560922,0,0,-0.120146739947246,0,0,0,0,0.0774050453762723,0,0,0.10634087176786,0,0,0.0218186527395894,0
X1299.HK.EQUITY,0.0419901009620183,0,0,0,0,0,0,0,0.185896075039519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266662103071545,0,0.0961714962181137,0.156302481249439,0,0.00345690967485194,0,0.315903137078344,0,0,0.0961852269799079,0,0,0,0,0,0,0,0,0,-0.039480677803681,0,0.430277727697433,0,0,0,0.0827863576080439,-0.11402172576816,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.299112633231845,0,0,0,0,0,0,0,0.291660933427559,0,0,0,0,0,0,0,0,0,0.472008507884927,0.0994106449125357,0.0518474198020787,0,0.131133696529385,0.0656912480715027,0,0.0451687936026909,0,0,0,0,0,0,0,0,0,0.0960316740509471,0.021254451037229,0.0555807439559588,0,0,0,0,0,0,0,0.186510591947874
X388.HK.EQUITY,0,0,0,0,0,0,0.2171211262367,0,0,0,0,0,0,0,0,0,0,0,-0.21560521380605,0,0,0,0,0,0,0.356934619496234,0,0.0663868319262766,0,0.12372090347157,0.0238101447153735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16655484190486,0.0422936936122486,0,0.0595294056496898,0,-0.266677686259959,-6.93889390390723e-18,0
X601658.CH.Equity,0,0,0.0870919158158076,0.130406649651441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312587189824674,3.46944695195361e-18,0.0154807015132753,0,0,0,0,0,0,0,0,0,0,0.0124929171356638,0,0,0,0,0,0,0,0,0,0,0,0.201315094367387,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.159298397037908,0,0,0.0140693227265037,0,0,0,0.0296388339682867,0,0,0.0764799692538998,0,0,0,0,0,0,0,0,0,0,0,0.107897296790188,0,0,0,0,0.661627353191223,0,0,0,0,0,-0.0298934608196745,0,0,0,0.0128859209338985,0.0118466185998912,-0.0210914143198526,0.00472045272645279,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.549449818243207,0,0,0,0,0.00139818344314949,0.0737500118609895,0,0,0,0.0513822716259049,0.0885793513289604,0,0,0.0157766601423694,0,0,0,0.0412498875417137,0.0351584829099935,0,0.0980094965788943,0,0,0,0,0,0.0611661646691865,0.0296393248843627,0,0,0,0,0,0,0,0,0,0,0,-0.029957817625388,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0.212824576203078,0.0105625367975462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327551287754087,0,0,0,0.00467957843055512,0,0,0,0,0,0,0,0,0,0,0.0259384594753834,0,0,0,0,0,0.248323266729697,0,0,0.0473562409667377,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.106660758737012,0.0939171337621683,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.135244472009503,0,0,0,0.0461573445649868,0,0,-0.0296598386679874,0,0,0.031810595238203,0,0.0408011888337934,0.0398414602361404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165209653869568,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.140540159153019,0.201099618593604,0.00688857939870284,0.145345513531896,0,0,0,-0.0266858974178698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857047750382827,0,0,-0.0548216885109844,0,0,0,0,0,0,0,0,0.697008030439406,0,0.264527022543505,0,0,0,0,0,0,0,0,0,0.0944199656214046,0,0
X601066.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.321392665625283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256125037830075,0,0,0,0,0,0.0471144003808801,0,0,0,-0.012846459265587,0.287681467056819,0.0367989588301579,0,0.052795438936413,0,0,0.0459175616559434,0,0,0,0.0195936338568577,0,0,0
X601319.CH.EQUITY,0,0,0,0.197201443007209,0,0,0,0,-0.0167689860024235,-0.00520397047336318,0,0,0,0,0.0995768450614042,0,0,0,0,0.0995539391244483,0,0,0,0.109088205190678,0,0,0,0,0,0,0,0,0,0.121292210860656,0,0,0,0,0,0,0.250616782623927,0,0,0,0,0,0,0,0.0469512930096032,0,-0.026087322922276,-0.142654684439556
X000001.CH.EQUITY,0,0.103145364817429,0,0,0.0869722516307799,0.110018693955054,0,0,0.0600264825915677,0,0,0,0,0,0,0.131391408793034,0,0,0,0.11827411194841,0.0243687154996729,0,0,0,0,0,0,0,0,0,0,0,0.139689162305913,0,0,0,0.069828833355979,0.0312826978420007,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536836439578431,0
X601601.CH.EQUITY,0,0.790115672323913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978558551948885,0,0,0.151802348640143,0,0,0,0,0,0,0,0,0,0,0,0.026974202988246,0,0,0,0,0.111398219903967,0,0,-0.0900019757725117,0,0,0,0,0,0.0579854524939871,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0692985323672847,0.301490676209683,0,0,0,0,0,0,0,0.0494795441083519,0,0,0,0,0.0904373905293743,0,0,0.157310460414704,0,0.124928628717454,0,0,0,0.0709210584315787,0,0,0,0,0.0692844365458522,0,0,0,0,0,0,0.00233433218340656,0,-0.0689523058265974,0.132439831379424,0,-0.049429302589148,0,0,0,-0.0726596259294895
X688.HK.EQUITY,0.160903471949825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120242213906036,0,0,0,0,0,0,0,0,0,0,0.0647359717108733,-0.0216617056992503,0,0.285844880000607,0.171560744472038,0,0,0,0,0,0,0,0,0,0,0,0.00259680247309059,0,0,-0.00303642045294812,0,0,0.0780338599411045,0,0.14296457439109,-0.375994918456243,-0.0136728502978276
