,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.132844982389236,4.33680868994202e-19,0,0,0,0,0,-0.0139242688834664,0,0,0,0,0,0,0,0,0,0,-0.0514219002839701,0.00185237270977538,0,0.3862802067555,-0.225052943163094,0.500006035801599,0,0,0.206499369247582,-0.0822911335659798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057073446856028,0
X601318.CH.EQUITY,0,0,0,0,0,0.208955511038676,0,0,0,-0.0759038539239465,0,0,-4.33680868994202e-19,0.126902575572566,0,0,0,0.0385357920122168,0,0,0.0176959669682996,0,0,0,0,0,0,0,0,0,0.155551750953782,0,0,0,0,0.253735912050704,0,0.104257615341329,0,0,0,0,0,0,0,0,0,0,0,0,0.0207295619180678,0
X601939.CH.EQUITY,0,0.0477456544828234,0,0.79575284746085,0,0,0,0,0,0.0469493534615061,0.0302994491246267,0,-0.0276130408070586,0.0207908930896929,0,0,0,0.0833873498912372,0,0,0,0,0.00108268185746801,0,0,0,0.0218893632361336,0,0,0,0.0221552447760784,0,0,0,0,0,0,0.0799690488699702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.938076074436307,0,-0.0936182361316754,0,0,0,0,0,0,0,0,0,0.0324719256418674,0,0,0,0.0265702045935475,0,0,-0.0157370956610812,0,0,0,0,0.0791561295101849,0,0,0,0,0,0,0,0,0.0756192706223219,0,0,0,-0.0447893222654713,0,-0.0792847497197882,0,0,0,0,0,0,0,0,0,-0.0158694146925401
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.274797441037134,0,0.0854603644757801,0,0,0,0,0,0,0,0.429758695655708,0,0,0,0,-2.77555756156289e-17,0,-0.0557780891152337,0,0,0,0,0,0,0,0,0.101626462823559,0,0.00944261817303204,0,0,0,0,0,0,0,0.113064427808562,0,0.205634165498448,0,0,0.0376908713083765,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626412589066284,-0.0157035857499894,0,0,0,-0.0379166814104806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716177042944632,0,0,0.0439421005398095,0,0,0,0,0,0,0,-0.0217082304271852,0,0,0,0,0,0,-0.0108830274899128,0,0,1.73472347597681e-18,0,-0.134263226954368,0,0,0.961968051842913,0,0
X1299.HK.EQUITY,0,0,0,0,0.120079658129709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268581864415646,0,-0.0832839091595817,0,0,0,0,0,0.0253155344759667,0,0,0.144364484739007,0.359006192855137,0,0.0206589842592165,0,0,0.0567033996256368,0,0,0,0.0528182657890648,0,0,0,0,0,0.00710035379482024,0,0,-0.0982220463030965
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176448324338832,0,0,0,0,0,0,0,0.196303280885251,0.520413976487854,0,0,0,0,0,0,0,0,0,-0.146530763650484,0.0813267750627529,0,0,0,0,0,0.124466716383418,0,0,-0.1552551693429,0.032737566289574,0,0,8.67361737988404e-19
X388.HK.EQUITY,0,0,0,0,0.253810733985839,0,0,0.0628382876526541,0.113935358423739,0,0,0,0,0,0,0.0364522394569955,0,-0.215375694099224,0,0,0,0.328537373687521,0,0,0.199889548437945,0,0,0,0.0291247178152644,0,0.043879818043475,0,0,0.0346533762547331,0,0,0,0,0,0,0,0,0.106696909770376,0,0,0,0,0,-0.267544216131409,0,0.136107805024782,0
