,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.313510721759292,0.209235432799547,0,0.110918983815738,0,-0.142440896895493,0,0,0.074838536870816,0,0.0420657981739364,0,0,-0.0597716607324572,0,0.0480065241590819,0,0,0,0.133980569657914,0,0,0,0,0.0520692605493866,0,-0.138134474836724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296759617785044,0,-0.0439312454719003,0,0.0703256064027227,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.192188609513086,0,0,0,0.28838611967492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677386186128083,0,0,0,0,0,0,-0.248908135803082,0.276883208256957,0,0.179452239719245,0,0,0,0,0,0.0595782863669592,0,0,0
X601939.CH.EQUITY,0.3592701308776,-0.0122930526027507,0,0.0971976510730346,0,0,0,0,0,0,0,0,0.195590535160076,-0.14675900920717,0,0,0,0,0,0.0362686611056342,0.107151910112904,0.179031587995631,0,0.149493696639388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250419869185957,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0530204110769966
X601288.CH.EQUITY,0.464505461461686,0.0388845263729192,0.165995423840494,0,0.0431749651340865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165813789354179,-0.0384622587358034,0,0,0.173048166765197,0.0879643178952939,0,0,0.0653703499697796,0.0776918830953182,0,0,0,0,0,0,0,0.0123609708130121
X5.HK.EQUITY,0,-0.282706644957189,0,0.0809093519214048,0,0,0,0,-0.280959898672204,0,0.25544265911205,0,0,0,0,0,0,0.0941989127513063,0,0.0428076417706042,0,0,0,0.522158794289494,0,-0.00114011344366495,0,-0.0392160707306316,0,0,0,0,0,0,0,0,0,0,0,0,0.0791999810038174,0,0,0,0,0,0,0,0,-0.320583787191464,0
X601988.CH.EQUITY,0.0917513955456666,0,0.0753286833596185,0.254317479193163,0,0,0,0.130684192301446,0,0.105235750646963,0.26430662316822,0,0,0,-0.360239556757468,0,0,0,0,0,0,0,0,0.0576651186169708,0,0,0,0.0160189046297853,0,0,0,-0.00840332838640358,0,0,0,0,0,0,0,0,0.0258122914927407,0,0,0,0.0700903288973914,0.00203321201578614,0,0,0,0,0
X600036.CH.EQUITY,-0.0205238809029919,0.330468322260305,0,0,0,0,0,-0.0258090600761942,0,0,0,0,0.186785396694063,0,0,0,0,0,0.0918607131235648,0,1.73472347597681e-18,0,0,0.271810163250622,0,0,0,-0.0100501221994602,0,-0.0239198769436259,0,0.262969386093624,0,0,0,0,0.0162090630590817,0,0,0,0.0690630206654197,0,0,0,0,0,0,0,0,-0.0123835594975892,0
X601628.CH.EQUITY,0,0,0,0.227500092967688,0,0,0,0,0,0,0,0,0,0.352076493148205,0,0,0,0,0,0.0834646233356284,0,0,0,0,0,0,0,0,0,-0.0450725921974479,0,0,0,0.0204902131692571,0,0,0,0,0,0,0.0534926327860075,0,0,0,0,0,0,0,0,0,0.170801102693756
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341896239817543,0,0,0,0,0,0.169947198768996,0,0.13738433077707,0,0.166283783062329,0,0,0,0,0.0206716242898605,0.385155246368332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530147384194954,0,0,0,0,0
X601166.CH.EQUITY,0.0484571705179693,0,0.00538117697963277,0,0,0.103446890987698,0,0,0,0,0,0,0,0,0,0.211343782193416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460555561338745,0,0.233856691907826,0,0,0,0,0,0.136783157716309,0,0,0,0,0,0,-0.0669322962762474,0,0,0,0.0466686465651386
X601328.CH.EQUITY,0,0,0.00957753027492244,0,0.0417405788904042,0.138742788676589,0,0,0,0,0,0.21455068902343,0,0.0955232602603094,0,0,0,0,0,0.200390484496673,-0.172439879483284,0.154337611067702,0.0544366608836753,0,0,0,0,0,0,0,0,0.00995337008948403,0,0,0,0,0,0,0,0,0,0.20416843170111,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0742891117497089,0,0,0,0.0168212513275944,0.274530821680655,0,0,0,0.246359143279719,0,0.153617681546386,0,0,-0.106237121108483,0,0,-0.0906328275271353,0,0,0.0937856583891299,0,0,0,0,0.0940316385502776,0,0,0.0295546094866656,0,0,0,0,0,0,0,0,0,0,0,0.117342210628981,0,0,0,0.0300091824265518,0,0.0503550722672758,0,0,0
X000001.CH.EQUITY,0,0,0.0323550923439759,0,0,0,0,0,0,0,0,0,0,0,-0.0035605016676069,0,0,0,0,0,0,0,0,0,0,0.12765752961726,0,0,0,0,0,0.151043860367966,-0.287363275944101,0,0.269134787501734,-0.00384423181624178,0,0,0.0433352062695656,0,-0.095824476026122,0,0,0,0,0,0,0.334014573496475,0,0,0
