,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.11723323075644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727837743317192,0,0.425827981275713,0.370065397403616,0.0625163872711093,-0.248584626756981,0,0,0.165465611758092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533111935216385,0,0,0,0,0,0,0,-0.0207160491377746
X601318.CH.EQUITY,0,0,0,0,0,0.27001197798308,0,0,0,-0.0850793903188808,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.191659000242713,0.0390786716724826,0.00955572302593036,0,0,0,0.227806312891966,0,0.158683298466785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.839231364909897,0,0,0,0,0,0.0163918760979176,0,0,-0.0558560724540585,0,0,0,0.038373253243044,0.129404697042691,0,0,0,0.00265867735434594,0,0,0,0,0.0312099913455751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716303885339124,0,0,0.00658018414271085,0,0
X601288.CH.EQUITY,0,0,0.904713377377193,0,-0.103138410568929,0,0,0,0,0,0,0,0,0,0,0.0223214397751321,0,0,0.181876262286883,0,0.0679839457264637,0,0,0,-0.0647664470500175,0,0.0191322424250222,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225239351916176,-0.0823933668589915,0,0,0,0,0,0,0,0,0,0,-0.0163803691033009
X601628.CH.EQUITY,0.0186329291655471,0,0,3.46944695195361e-18,0,0,0,0,0,0.252906975756998,0,0.247397486291493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105959098597016,0,0,0,0,0,0,0,0,0,0,0.55250215522137,0,0,0,0,0,0,0,0,0.284961309616353,0,0,0,0.0169079728119369,-0.0307497368722083
X600036.CH.EQUITY,0,0,0,0.329067718865375,0,0,0,0,0.0692185331420764,0,0,0,0,0,0,0,0.145464256137746,0.141519973657468,0,0,0,0,0,0,0,0,0,0,0.115834068236261,0.147581477894659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471849115859544,0,0,0,0.00404224639970162,0,0,0.00907591050525348
X601988.CH.EQUITY,0,0,0,0.00454221182353824,-0.138074937321872,0.076422007701736,0,0.0506385428759383,0,0,0,-0.020200990553313,0,0,0,0,0,0,0,0,-0.0422802074933032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108058304605176,0,0,0,0,0,0,0,0,1.05176099857162,0.0019075850318243,0
X1299.HK.EQUITY,0,0,0,0,0.140579114748422,0,0,0,0,0,0,0,0.0441018223348017,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.123755690420663,0.129842118700245,0,0,0.0687290475788837,0,0,0.178674134060589,0.332909864480301,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.14547953380648,0,0,0,0.0663972320506371,0,0,0,0,-0.00560152835463387
X5.HK.EQUITY,0,0,0,0,-0.00868455205454199,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311306285699372,0,0,0,0,0,0,0,0.180730992222033,0.523948597902627,0,0,0,0,0,0,0,0,0,0,0.0495125053961636,0,-0.100909381461826,0,0,0.0501947036997177,0.133730033347085,0,-0.133824307540225,0,0.0436801923591519,0,0,0
X388.HK.EQUITY,0,0,0,0,0.266870943718284,0,0,0,0.122264948985565,0,0,0,0,0,0.0161230972168558,0,0,-0.428252237283921,0,0,0,0,0,0,0.537772207913932,0.222991749255528,0,0,0,0,0.122417162520143,0.0174690835819434,0,0,0,0,0,0,0,0,0,-0.0235163177989153,0,0,0,0.0746075458324909,0,0,-0.0875083637706836,0,-1.38777878078145e-17,0
