,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.134570982616251,0,0,0,0,0,0,-0.00466576244703338,0,0,0,0,0,0,0,0,0,0,-0.0303110515336566,0.0176096728188733,0,0.365082318291084,-0.176017715450877,0.452117945325478,0,0,0.24951039827342,-0.101700268450024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230619275468519,0
X601318.CH.EQUITY,0,0,0,0.00469831827418654,0,0.299207847404588,0,0,0,-0.0684156578472699,0,0,0,0.101919431465307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341412959896076,0.0612501893422928,0,0,0,0,0.272711857510713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664386448284288,0
X601939.CH.EQUITY,0,0.0477447793957583,0,0.795752285438988,0,0,0,0,0,0.046947225636636,0.0303018472073039,0,-0.0276129440956696,0.0207881140563012,0,0,0,0.0833911395983116,0,0,0,0,0.00108361310360458,0,0,0,0.0218892879905757,0,0,0,0.0221528418701961,0,0,0,0,0,0,0.0799694188783035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.911498022748528,0,-0.048111403310459,0,0,0,0,0,0,0,0,0,0,0.0179621894414186,0,0,0.13703950594942,0,0,0,0,0,0,0,0.0299374141238711,0.00497793802875308,0,0,0,0,0,0,0,0.0114596043123755,0,0,0,-0.0886635797025862,0,-0.107374110893271,0,0,0,0.0259829889817464,0,0,0,0,-0.0365311168643282,0,0
X601628.CH.EQUITY,0.0121755323367387,0,0,-3.46944695195361e-18,0,0,0,0,0,0.252642578792564,0,0.169289263771502,0,0,0,0,0,0,0,0.0619633981140368,0,0,0,0,-2.77555756156289e-17,0,-0.0666920952761814,0,0,0,0,0,0,0,0,0,0,0.506936950551918,0,0,0,0,0,0,0,0.0109444315621168,0,0.293397133758546,0,0,0,0.0517115631915824,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.06862126233684,-0.0230848983428933,0,0,0,-0.0291627438630959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547490836205769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102241966446358,0,0,-1.73472347597681e-18,0.00136285006824545,-0.117027705533045,0,0,0.996635429305521,0,0.0209411094717974,0
X1299.HK.EQUITY,0,0,0,0,0.103876144125292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297225153645144,0,0,0,0,0,0,0,0,0,0,0.128775145849221,0.306674340706104,0,0,0,0,0,0,0,0,0.0343970103023906,0.0572438983210976,0,0,0,0.0510609048560739,0,0,0,0.105849470542365,-0.0307598038991409
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661262338197858,0,0,0,0,0.250142654530635,0.453853993324432,0,0,0,0,0,0,0,-0.012832165619232,0,-0.171702189322846,0.113656912185697,0,0,0,0,0,0.0123009117728161,0,0,-0.167884474098925,0,0,0.2110737135804,-0.0354362848812634,0.0440569077831506
X388.HK.EQUITY,0,0,0,0,0.162701669194136,0,0,0.216243340893511,0,0,0,0,0.0242145566874251,0,0.0346989924242178,0,0,0,0,0,0,0.297083094178809,0,0,0.132100439910915,0,-0.08262806981022,0,0,0,0,0,0,0.0845787645917781,0,0,0,0,0,0,0,-0.0233046499031015,0,0,0,0,0,0,-0.182800047031066,0,-0.0428086717650519,0.303145341116544,0
