,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.11217383572974,0,0.0427215098941998,0,0,0,-0.0853295226946879,0,0,0,0.504088276798491,0,0,0,-0.0611748476376484,0,0,0,0,0,0,0,0,0,0,0,0,0.0404687223358283,0,0,0,-6.93889390390723e-18,0,0,0,0.0836628958375627,0,0,0,0,0,0.219019570500944,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0,0
X601939.CH.EQUITY,0.328702137035771,0,0,0.292474001543075,0,0.0892488478913756,0,-0.0475374512226881,0,0,0,0,0,0,0.13676528532817,0.0323105026936626,0,0,0,0,0,0,0,0.0719146219267601,0,0,0,0,0,0,0,-0.0111810577607671,0,0,0,0,-0.108557398135624,0,0,0.333890234656622,0,0,0,0,0,0,-0.0403659530733258,0,0,0.0117996000188684,0,0,0
X601288.CH.EQUITY,0.475141641414827,0,0.0906886202750207,0,0,0.182999097052352,0,0,0.0303511188439678,0,0,0,0,0,0,0,0.0352824672258466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177551256139888,0,0,0,0,0,0,0,0,0.144378402671289,0,0,0,0.0522768880419946
X5.HK.EQUITY,0,0,0.060873750915054,0.233632507127386,0,0.127532199408808,0,-0.398756850140378,0,0,0,0,0.107387661937116,0,0,0,0,0,0,0,0.413061456432605,0,0,0,0,0.490696493528663,0,0,0,0,0,0,0,0.10002573315073,0,0,0,0,0,0,0,0,0,0,-0.189727455839159,0,0.119106617575634,0,-0.00516883221925322,-0.000614558371925541,0,0,-0.0067020035203179
X601988.CH.EQUITY,0.2302697014835,0,0.220356209755337,0,0,0,0,0,0.100776788878742,0,0.0813924721924816,0.0861554076637327,0,-0.294426307992244,0,0,0,0,0,0,0,0,0.0377010068392441,0.237361225604543,0,0,0,0.117248364060443,0,0,-0.0367449673930237,0,0,0,8.67361737988404e-19,0,0.00892585404251748,0,0,0,0,0,0,0.0934191329543332,0,0,0,0,0,0,0,0.0462973551909049,0
X600036.CH.EQUITY,0,0,0,0,0.108609745568448,-0.0512797092581586,0,0.255988216984428,0,-0.0451074621584961,0.0108245496665006,0,0.346784949010299,0,0.244801220031619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767246703752776,0,0,0.0831213657004179,0,0,0,0.123687650894223,0,0.0386159804912509,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.111580115002323,0.340726408503819,0,0,0.251789997143848,0,0,0,0,0.0630115818093178,0,0,0,0,0,0,0,0.0834223162585774,0.0806435883366112,0,-0.117509008286357,0,0,0,0,0,0,0.0615719229504804,0,0,-0.123128021298044,0,0,0,0,0,-0.0754669488689715,0,0,0,0,0,0.00482469214009801,0,-0.0572691695912315,0,0,0,0,0,0,0.0934766566679893,0.148426633890769
X601658.CH.Equity,0,0,0,-0.00346942308779864,0,0,-0.280063561751848,0,0,0,0,0,0,0,0,-0.0924246618921623,0,0,0,0,0,0,0,0.507074634031529,0,0,0,0.225809974078397,0,0,0.212027922288758,0,0,0,0.0344571486432014,-0.44035431606342,0,0.281444462328741,0,0,0,-0.0632239097569146,0,0,0,0,0,0,0,0,0,0,-0.507972813348427
