,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806709992904247,0,0,0,0.17316112253249,0,0,0,0,0.50782271297366,0,0,0,0,0,0,0,-0.0122445817495561,0,0,0,0,-0.158761413617268,0,0,0.514874736950324,0,0,0,0,0,0,0,0,0.0830870559463156,0.025483325569842,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.511153380661959,0.0219405307087104,0,0,0,0,0.339315515265216,0,0,0,0,0,0,0,0,0,0,0.117604012777933,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.160540894731278,0,0,0,0,0,0,0,0,0,0,0.00962288550841702,0
X601288.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0,-0.207424694382341,0,0.0339688725503926,0,0.670032753295714,0,0,0,0,0,0,0,0,-0.0897641742751281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12165102515917,0,0,0,0,0,0,0,0,0,0,0,0,0.0251186816128442,0,0,0,-0.161776537013122
X5.HK.EQUITY,0,0,0,0,0,0.145679370390267,0.398078335370454,0,0,0,0,0,0,6.93889390390723e-18,0,0.0838360294175442,0,0,0,0,0,0.0609705868555505,0,0,0,0.0062492019741499,0.0631026209157492,-0.192241347478432,0,0,0,0,0,0,0,0,0.0575353407331586,0,0,0,0.25590983055607,0,0,0,0,0,-0.160269691736959,0,0.0874989184887683,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.312183073433739,0,0,0,0.023523430289725,0,0,0,0,0,0.0834368315177835,0,0.123077594026633,0,0,-0.0656394504004049,-0.0554762867977249,0,0,0,0.203271958705477,0,0,0,0,0,-0.23710495122652,0,0.0472231066912168,0,0,0,0,0,0,0.0462835053821138,0,0,0,0,0,0,0,0,0,0.145970487387933,0,0
X1299.HK.EQUITY,0,0,0,0,0.229421489545951,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.192822221608021,0,0,0,0,0,0,0,0,0.03895119432346,0,0.0439159638619119,-0.111389465168021,0.0930339572784098,0.0422108788913745,0,0,0,0,0,0.517673007254083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138945973040679,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.40448464202274,0,0.0191007661130435,0.0475634084629013,0,0,0,0,0,0,0.0811977055317146,0,0,0,0,0,0,0,0.00819505483495433,0.0464560697566739,0,0,0,0,0,0,0.0365042296887673,0,0,0,0.218541810613483,0,-0.0572843348322545,0.311569682777587,0,0,0,0,0,0,0,-0.0597424358364975,0
X601628.CH.EQUITY,0,0,0,0.0144900849224166,-0.0878566308597578,0.0074811600167657,0,0,0,0,0,0.0864443858325827,0,0,0,0,0,0.297091139075438,0,0,0,0,0,0,0,0,0.0107751823633543,0,0,0,-0.0249858882748447,0,0,0,0,0.320827789657735,0,0,0,0,0,0.26948512045495,0.116191643187957,0,0.0575242614854261,0,-0.0101305200871226,0,0,0,-0.101877038443081,0
X601328.CH.EQUITY,0,0,0.190000543189681,0,-0.0101131358652373,0,0,0.460192036866107,0,0,0,0,0,0.41740780337589,0,0,0,0,0,0,0.047797513488587,0.107337924832813,0,0.00351077196347444,0,0,0,0,0,0,0,0,-0.146489631743655,3.46944695195361e-18,0,0,0,-0.136531029990828,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138560912122104
