,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.11723335945152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727817320551324,0,0.42582764104775,0.370062824952338,0.0625169399889241,-0.248584136150668,0,0,0.165463314135233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533085651986627,0,0,0,0,0,0,0,0,-0.020717168485444
X601318.CH.EQUITY,0,0,0,0,0,0.240940899384986,0,0,0,-0.0853774312152305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.19885155895409,0.0271443267688932,0.0136433560603364,0,0,0,0.218770306321371,0,0.182017756321004,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.83923257469671,0,0,0,0,0,0.0163971615129122,0,0,-0.0558580337631372,0,0,0,0.0383693540746882,0.129401623887821,0,0,0,0.00265687377867522,0,0,0,0,0.0312110467989957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716308300611063,0,0,0.00658192828550459,0,0,0
X601288.CH.EQUITY,0,0,0.908505059012103,0,-0.0890213403991921,0,0,0,0,0,0,0,0,0,0,0.0313274387842726,0,0,0.121913146670673,0,0,0,0,0,0,0,0.0451672035313531,0.0298703089571779,0,0,0,0,0,0,0,0.0185040675271788,0,0,0,-0.0254517581991727,-0.078015680589241,0,0,0,0,0.0066466895929402,0,0,0,0,-0.0534995297143581,0,0
X601628.CH.EQUITY,0.0156140969145118,0,0,3.46944695195361e-18,0,0,0,0,0,0.2954830451019,0,0.235114835765874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850794022712378,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.521666186437505,0,0,0,0,0,0,0,0,0.205770659364855,0,0,0,0,0.127177774440592,0
X600036.CH.EQUITY,0,0,0,0.329067718865375,0,0,0,0,0.0692185331420764,0,0,0,0,0,0,0,0.145464256137746,0.141519973657468,0,0,0,0,0,0,0,0,0,0,0.115834068236261,0.147581477894659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471849115859544,0,0,0,0.00404224639970162,0,0,0,0.00907591050525348
X601988.CH.EQUITY,0,0,0,0.0028484155038137,-0.136633919737199,0.0795883758805913,0,0.0507695873012254,0,0,0,-0.0218362431848304,0,0,0,-0.000940217262671911,0,0,0,0,-0.0422837926527164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108784651076798,0,0,0,0,0,0,0,0,1.05214433949938,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0776595975666874,0,0,0,0.0977532470696111,0,0,0,0,0,0,0,0,0,-0.00312720766356699,0,0,0,0,0,0.106613493860475,0,0,0.00977499264410401,0,0,0.245196815271015,0.302749400327195,0,0,0,0,0,0,0,0,0,0,0,0,-0.112378175699448,0,0.182168749253235,0,0.101930051510581,0,0.00498192488506384,0.135845768366138,-0.0267582109526433
X5.HK.EQUITY,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168572490873648,0,0,0,0,0,0.0238264166951668,-0.00854130885122919,0.228083866094097,0.481733028971403,0,0,0,0,0,0,0,0,0,-0.0921799723015201,0.070193796949179,0,0,0,0,0,0.0522789643532564,0,-0.177292611767889,0,0.0517051199090167,0,0.129421890325216,0,0.0161993275919185
X388.HK.EQUITY,1.73472347597681e-18,0,0,0,0.329033238098718,0,0,0,0.0871379696359357,0,0,0,0,0,0,0,0,-0.242985292680707,0,0,0,0,0,0,0.47685831754383,0.220526717384843,0,0,0,0,0.016196381594514,0,0,0,0,0,0,0,0,0,0,-0.161026044127639,0,0,0,0.113664726405536,0,0,-0.0754342028239562,0,0,0.0744669076994387,0
X601658.CH.Equity,0,3.46944695195361e-18,0.241713264413843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291250942702243,0,-0.0750741854240941,0,0,0,-0.105547728293887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342079942095692,0,0,0,0.522292152278191,0,0,-0.0988293233436167,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0454410202792671,0,0,-0.11326432620488,0,0.0883170994074238,0,0,0.238754039911631,0,0,0.0659587793977237,0,0,0,0,0,0,0,0,-0.0418515330705379,0.0760862566479233,0,0,0,0,0,0,0,0.0701615153225215,0,0.216229055543539,0,0,0,0.179445839027432,0,0.052700878961867,0,0.0862898478483607,0,0,0.0659816502149211,0,0.0590122510075143,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0922659708186751,0,0,0.0492856015844376,0,0,0,0.7708100552854,0,0,0,0.0102390131384056,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0244294771759712,0,0,0,0,0,0,0,0,0.095419608729261,0,0,0.0884809920547986,0,0,0,0.019240201389095,0,0,0,0,0,0
