,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.52122625268267,0,0.0754531858075651,0.0311457744436198,0.0922300041442955,0.0503509666956624,0,0,0,0,0,0,0,0.0257264981690674,0,0.0402528402533851,0,0.0628976674666193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726008465339552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493262565330274,0,0,0.0357313664323684,0,0,0,0,0,0.141363351634751,0,0,0,0,0,0,0,0,0,0.0131347410275618,0,0,0,0.0113394537633706,0,0,0.159082279946811,0.0505772585925476,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0548118394319794,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.311542380356675,0.0906505534039037,0,0,0,0.108237172404969,0,0,0,0.0742754941413108,0,0,0,0,0,0,0.176672080381064,0,0,0,0,0,0,0,0,0,0,0,0.0911189390468473,0.00991972602498229,0.0819196943981688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071168663071875
X5.HK.EQUITY,0,0,0,0,0,0.636125341195295,0,0,0,0,0,0,0,0,0,0,-0.11024561684443,0.508012290847029,-0.509429955341144,0,0,0,-0.0981767385792317,0.229512033615607,0,-2.77555756156289e-17,0,0,0,0.281105662132556,0,0,0,0.0790790907400693,0,-0.00320790394535138,-0.0837561440666017,0,0,0,0,0,0,0,0,-0.0868276663996741,0,0,0,0.116559915879638,0,0
X601988.CH.EQUITY,0,0,0,0.215789635950138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315319481593535,0.0763720152913377,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0145290862430172,0,0,0,0.111566994635179,0,0.207630869170431,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.188681434392958,0,0,0,0,0,0,0,0,0.0103083216747397,0.211508194821385,-0.0705064718244289,0,0,0,-0.0405420878573805,0.0913521015468872,0,0.0368086764522723,0,0,0,0.377808580821093,0,0.0919137972216204,0,0,0.104119250966119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434657434405015,0,0,0,0,-0.0428354774804012,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0138008798738631,0,0,0,0,0,0,0,0.0621025669873819,-0.0315484566397116,0,0,0,0,0.257388618169679,0,0.0845261978895257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301772679936276,0,0,0,0.0600926626792943,0
X601628.CH.EQUITY,0,0,0,0,0.0815176535809232,-1.38777878078145e-17,0,0,0,1.73472347597681e-18,0,0.00892411329844147,0.245986504339252,0.0262449302180373,0,0,0,0,0,-0.0636303814012767,0,0,0,0,0,0,0.162851118832155,0,0,0,0,0.227573678254645,0,0,0,0,0,0,-0.0414182807710932,0,0,0.214691721000283,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.08492022186047,0,0,0,0.0365193227147739,0.0101674042513523,0,0,0,0,0.113619018762942,0,0,0,0,0,0,0.0227382850829163,0.187041715047976,0,0,0,0.0282874636091673,0,0.0620744543697855,0,0,0,0.0868515071245495,0,0,0,0,0,0,-0.00530819907674602,0,0.155174356467749,0.211332077351467,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.145534503013676,0.0707198729078497,0,0,3.46944695195361e-18,0.141234993654341,0.0124290760876036,0.120274335017025,0,0,0,0,0,0,0,0,0,0,0,0,0.28206841336166,0,0,0,0,1.73472347597681e-18,0,-0.00470036998244488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755721873364343,0.0163686526370986,0,0,-0.0154848521046889,-0.00760341819084905,0,0
