,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.127215862547752,0,0,0,0.119517657769551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441269770220716,0,0,0.0759290701463919,0,0,0,-0.0794118035917745,0.239119354785146,0,0,0,0,0,0,0,0,0,0,0.126019440024891,-0.184394695135752,0,0.139406491919024,0,0,-0.149285085869675,0
X601939.CH.EQUITY,0.183638816752618,0,0,0.328599684314632,0,0,0,0,0,0,0,0.0241006361699346,0,0.232099557380038,0,0,0,-0.120677630575009,0,0,0,0.0597582285747052,0,0,0,0.229189344199937,0,0,0,0,-0.0960127336686099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.00552732281115216,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.632073601355237,0,0,0.160282907691336,0,0,0,0,0,0.0134848348841027,0,0,0.0166163928648837,0,0,0,0,0,0,0,0.122971497984726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113442301373648,0,0,0,-8.67361737988404e-19,0,-0.0428090460916983,0,0,0
X601988.CH.EQUITY,0,0,0,0.39079541528837,0,0,0,0,0,0.248175008777717,0,0,0,0,0,0.320006509845341,0,0,0,0,0.158136794296634,0,0,0,0,0,0,0.0514756779574611,0,0,0,0,0,0,0,0,0,0,-0.486415895733477,0,0,0,0,0.173551450827587,0,0,0,0,0,0,0,0.274471570112631,0
X600036.CH.EQUITY,0,0.205921126599743,0,0,0,0,0,0,0.154211756901036,0,0,0,0.13753480425458,0,0,0,0,0,0,0,0,0,0.0855089354175955,0,0,0,0,0,0,0,0,-0.0124497288897223,0.00384600931672943,0,0.306075440972177,0,0,0,0,0,0.058272602862263,0,0,0,0,0,0.0189303484473326,0,0.0658823746051014,-0.0209571161734892,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.382755462596577,0,0,0,0,-0.0771970076111053,0,0,0,0,0,0,0,0,0,0,0,0,0.216600948825848,0.0485656163854906,0,0,0,0,0,0,0,0.0195695978605852,0,0,0,0,0,0,0,0,0.0167846133667553,0,0,0,0,0,0,0,0,0.189971752624769,0.0920437282048392,0
X601658.CH.Equity,0,0.0718978194508851,0,0.100881423900131,0.039601865041748,0,0,0,0,0,-0.0322286817535593,0,0,0,0,0,0,0,0,0.267331717246168,0.188583057811121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289450544060312,0,0.0959403493582704,0,-0.134103847958002,0,0,-0.0791309470418102,0,0,0,0,0,0,0,0,0
