,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.0433784661735381,0.299174643513087,0,0.18923705182735,0,0,-0.064245051464194,0,0,0,0,0,0,0,0,0,0,-0.0248858386696009,0,0,0,0,0,0,0,0,0,-0.0011576325103626,-0.0087528079879158,-3.46944695195361e-18,0,0.101360859260703,0,0,0,0.0388613012556086,0,0,0,0,0,0,0,0,0.24479131973459,0,0,-0.0634524945475349,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.133337295062924,0,0,0.0581398179165725,0,0.0908822080599971,0,0,0,0,0.180830075043714,0.226294755959761,0,0,0,0,0,0,0,0,0,0,0,0.0809264560038993,0.031419395315675,0,0,0,0,0.0598552228791723,0,0,0,0,0,0.00199990292387351,0,0,0,0,0,0,0,0.0775855441016182,0
X601939.CH.EQUITY,0,0,0,0,0.183164405364097,0,0.189018359399668,0,0,0,0,0.18429686021287,0,0,0.0519605884719463,0,0,0,0,0,0.0530394585937882,0,0.552335039244609,0,-0.21042836368122,-0.0779188490725011,0,0,0,0,0.13478848177309,0,0,0,0,0,0,-0.0561178072825606,0,-0.0420753329533731,0,0,0,0,0,0,0,0,0,0,0,0,0.0370384710208666
X601628.CH.EQUITY,0.137995696426796,0,0,0,0,0.087105288255045,0,0,0,0,0,0,0,0,0,0,0,0.161954405345031,0,0,0,0.00191321034387281,0,0,0.155448420361446,-0.0997273978344636,0,0,0.131817833564629,0,0,0,0.138395182636633,0,0.380959811330065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734890911653417,-0.1608096659103
X601288.CH.EQUITY,0.226325167236566,0,0.0995125295892394,0,0,0,0.180132595333421,-0.0680577608117667,0,0,-0.0454793455848229,0,0,0,-0.0288578850291427,0.224407472631667,0,0.112026200251265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700909705823133,0,0,0,0,0,0,0.164714861928376,0,0,0,0,0,0,0.0414791519874946,0,0
X600036.CH.EQUITY,0,0.18761845425621,0,0.0692694947135122,0,0,0.100615915299479,0,0,0,0,0,0,0.213152773071414,0,0,0,0,0,0,0,0,0,0.321767557094277,0,0,0.025789468553248,0,0,0,0.0844160626224313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189899342619962,0
X601988.CH.EQUITY,0,0,0,0,0,0.323753506780477,0,0,0,0,0,0,0,0,0,0.476692258486816,0,0,0,0,0.0069483503023322,0,0,0,0,0,0,0,0,0,0.0210632852727176,0.13730817243329,0,0,-0.0843474365923944,0,0,0.0323910747566925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.326733361004539,0,0,0,0,0,0,0.0811590307729133,0,0,0,-0.0131689323471722,0,0,0,0,0,0.0536765752185727,0.101329559548797,0,0,0,0,0,0,0,0,0,0.0576806652578062,0,0,0.131053565706428,0.108419586596104,0,0,-0.0538980017773501,0,0,0,0,6.93889390390723e-18,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00510947442041925,0,0,0.0755904060041122,8.67361737988404e-19,0,0,0,0.573441520986034,0,0.0171186593652994,0.0973086321981062,0,0,0,0,0,0,0,0,0.026093467188933,0,0,0.193090857277994,-0.062116714561365,0.162436545175177,0,0,0,0.115696098461532,0,0,0.133767388723336,0,0,0
X388.HK.EQUITY,0,0,0,-0.0654869724913123,0,0,0,0,0,0,0,0.0797596660748082,0,0.00820479111544614,0,0,0,0,0,0,0,0,0,-0.0103515442583367,0.326595633182096,0,0,0.0561346130959239,0,0,0.291792315442347,0,0,0,0.374990001047761,0,0,0,0,0,0.113551051705991,0,0,0,-0.375055242387303,0,0.128370524750151,0,0,0,0.246167465242475,0,-0.0987115376355006
