,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.124187284052586,0,0,0,0,-0.0229340891936441,0,0,0,0,0,0,0,0,0,0,-0.0679746208278034,0,-0.0524547583239287,0.563516828561745,-0.215125995234528,0,0,0,0,0.399723007699944,0,0,0,-0.0787825705047529,0,0,0,0,0,0,0,0,0,0.0942768118482702,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0563861149857786,0,0,0.0923573746378634,0,0,0.166516063767325,0,0,0.0885676807177691,0.285697968720046,0,0,0,0,0,0.00080204518558826,0,0,0,0,0.125204229179439,0,0,0,0.123546114266015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713838319303259,0
X601939.CH.EQUITY,0,0,0,0,0.771028599664928,0,0,0,0,0,0.101299197888555,0,0,0,0,0.110353999676241,0,0,0,0,0,0,0,0,0.0101768829939165,0,0,0.0661390204860421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057549139926379
X601628.CH.EQUITY,0,0.111832256722927,0,0,0,0,0,0,-0.0362369615667272,0.272694560436039,0,0.252758825692834,0,0,0,0,0,0,0.286129406758732,0,0,0,0,0,0.01002270384624,0,0,-0.124698998633521,0,0,0,0,0,0,0.167064287014002,0,0,0,0,0,0,0,0,0,0,0.125233965529475,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.871788427513846,-0.0201947101122974,0,0,0,-0.0385182648545091,0,0,0,0,0,0,0,0,0.0175846018401606,0,0,0.0451771038653662,0,0,0,0.200153622447118,0,0,0.064354583601716,0,0,0,-0.0163780345855962,0,0,0,0,0,0,0,-0.101155637263689,0,0,-0.146426390624682,0,0,0,0.0510697444075451,0,0,0,0,0,-0.00177194772665713
X600036.CH.EQUITY,0,0,0,0,0.331727778884653,0,0,0,0.0752318015356129,0,0,0,0,0,0.00797428591637986,0.0586424063957567,0,0.113384900127394,0,0,0,0,0,0,0,0.151708026522272,0.127531081327363,0.0386820759977972,0,0,0,0,0,0,0,0,0.0095794982046036,0,0,0,0,0,0,0,0.0363238411707519,0,0,0,0,0.0450594738582082,0,0
X601988.CH.EQUITY,0,0,0,0,0.0252066064364481,0.0140055799895178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257346587460351,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409263430242895,0,0,0,0.0313244091907294,-0.0850302514333902,0,1.01253664288498,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0994301117011223,0.246640659611173,0,0,0,0,0,0,0,0,0,0,0,0,0.279810699300974,-0.0197530269529334,0,0,0,0,0.0572952992987235,0,0,0,0,0,0,0,0.0865918757827795,0.0289419570285716,0,0,0,0,0.0854087973025401,0.0607174265779094,0,0,0,0.194498502058783,0,0,0,-0.0764628399028719
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278728111112053,0,0.0649813328746343,0.329125103922353,0.241956981984595,0.0163347515146827,0,0,0,0,0,0,0,0,0.0109483754513351,0,-0.0544111802743102,0,0.389371737681821,0.181991492804512,0,0,-0.278487405024814,0,0.00724570682411875,0,0.0594171660824373
X388.HK.EQUITY,0,0,0,0.189480388380305,0,0,0,0,0,0,0,0,0,0,0,0,0.015763131627569,0,0,0,0.256326066294018,0,0.267078606043626,0,0.12808525286667,0,0,-0.0565389093123425,8.67361737988404e-19,0,0,-0.010941868042796,0,0,0,0,0.0890231871800551,0,0,0,0,-0.0237513291530575,0,-0.158416672913442,0,0,0,0,0,-6.93889390390723e-18,0.311549279046956,0
