,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0479848013440622,0,0.294677751825966,0,0.188329974315569,0,0,-0.0475897205438523,0,0,0,0,0,0,0.0201547490263914,0,0,0,0,0.0679009239921937,0,0,0,0,0,0,0,0,-0.00833466938651463,-0.0282776473863121,0.0786128194341111,0,0,0,0,0,0.068456435448479,0,0,0,0,0,0,0,-1.73472347597681e-18,0.230015698012486,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.133337295062924,0,0,0.0581398179165725,0,0.0908822080599971,0,0,0,0,0.180830075043714,0.226294755959761,0,0,0,0,0,0,0,0,0,0,0,0.0809264560038993,0.031419395315675,0,0,0,0,0.0598552228791723,0,0,0,0,0,0.00199990292387351,0,0,0,0,0,0,0.0775855441016182,0
X601939.CH.EQUITY,0,0,0,0,0.183165612291987,0,0.189014722136679,0,0,0,0,0.184299943849397,0,0,0.0519599034641974,0,0,0,0,0,0.0530389556409794,0,0.552333226847511,0,-0.2104287656024,-0.0779168218447191,0,0,0,0,0.134785900223477,0,0,0,0,0,0,-0.0561203243213449,0,-0.0420745303178106,0,0,0,0,0,0,0,0,0,0,0,0.0370372737415578
X601628.CH.EQUITY,0.137995696426796,0,0,0,0,0.087105288255045,0,0,0,0,0,0,0,0,0,0,0,0.161954405345031,0,0,0,0.00191321034387281,0,0,0.155448420361446,-0.0997273978344636,0,0,0.131817833564629,0,0,0,0.138395182636633,0,0.380959811330065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734890911653417,-0.1608096659103
X601288.CH.EQUITY,0.234020639105658,0,0.0728864460034588,0,0,0,0.0954890703021238,-0.0432054035238107,0,0,-0.0370393299935125,0,0,0,-0.0519482658830348,0.218496890931395,0,0.0608591759702559,0,0,0,0,0.133638239475579,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109136385352384,0,0,0,0,0.013838658394485,0,0.188479701334459,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.18761845425621,0,0.0692694947135122,0,0,0.100615915299479,0,0,0,0,0,0,0.213152773071414,0,0,0,0,0,0,0,0,0,0.321767557094277,0,0,0.025789468553248,0,0,0,0.0844160626224313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189899342619962,0
X601988.CH.EQUITY,0,0,0,0,0,0.323739376508792,0,0,0,0,0,0,0,0,0,0.476701348444917,0,0,0,0,0.00693488517973731,0,0,0,0,0,0,0,0,0,0.0210626553173325,0.13730268817781,0,0,-0.0843671094314723,0,0,0.0324129333326441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.326739732195101,0,0,0,0,0,0,0.0811585335384193,0,0,0,-0.0131737929976667,0,0,0,0,0,0.0536878404191362,0.101322400533342,0,0,0,0,0,0,0,0,0,0.0576680001804477,0,0,0.131056499136929,0.108416982132504,0,0,-0.053896287510869,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512546890914566,0,0,0.0755899266708323,8.67361737988404e-19,0,0,0,0.573446392138141,0,0.0171195786192125,0.0973298045292417,0,0,0,0,0,0,0,0,0.0260778001769737,0,0,0.19310269993203,-0.0620965436674167,0.162404913694901,0,0,0,0.115710769181603,0,0,0.133742783172266,0,0
X388.HK.EQUITY,0,0,0,-0.171399400264457,0,0,0,0.0458785453534362,0,0,0,0,0,0.0747379696142248,0,0,-0.116890251770408,0,0,0,0,0,0,-3.46944695195361e-18,0.497611622727231,0.156710304443821,0.0159869065852238,0.0504884127521621,0,0,0.281869874364608,0,0,0,0.478344121042927,0,0,0,0.0089658240000733,0,0.094983765687687,0,0,0,-0.344423633245097,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.036825793358485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568408850155234,0,0,0,0,0,0.00261357196880345,0.0854762291126879,0,0.0159542317278064,0,0,0.315442874798664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256504031069709,0.179428936388055,0,0,0,0,0,0
X601658.CH.Equity,0.172744188257045,0.235382594947611,0,0,0,0,0,0.0506958350515092,0,0,0,0,0,0.167273889769814,0,0.164142505165056,0,0,0,0,0,0,0.0122488768213391,0,0,0,0.0667629812917757,0,0,0,0,0,0,0,0.0155018692654474,0,0,0,0,0.035367785286326,0,0,-0.117200456042959,0,0.132494546413201,0,0,0,0,0.065775663927188,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586730953755228,0,0,0.189605707680496,-0.0519115054891279,0,0,0,0.125523606652548,0,0,-0.059430564228297,0,0,0,-0.0146172272925241,0,0,0,0.008319597207836,0.0353925682193488,-0.0275113324730199,0.0805161700377323,0.0974045920841249,0.0531639196035191,-0.0311502894695802,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.520564518837598,3.9309103407658e-05,0,0,0,0,0,0,0,0,0.0416008136922363,0,0,0,0,0,0,0,0.268005158947389,0,0.0791693920273405,0.0225750042768,0.0530009998860494,0,0,0,-0.243015662071601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262145456029479,0
