,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0178377162500387,0,0.00610992532215384,0,-8.67361737988404e-19,0,0,0,0,0,0.466491277350915,0,0,0,-0.0967760836998229,0,0,0,0,0,0,0,0,0,0,0,0,0.0504063788293096,0,0,0,0,0,0.0621824537637156,0,0,0.0893441578192213,0,0,0,0,0.209537890181,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111985870765767,0,0,0.290650860876295,0,0.225590047457976,0,-0.0426599512134266,0,0,0.046074777190622,0,0,0,0.113570563145251,0,0,0,0,0,0,0,0.0803626278986265,0,0,-0.00606658130107554,0,0,0,0,0,0,0,0,0,0,0,-0.116475616092743,0,0.384084036416697,0,-0.0510775998473567,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265222322514327,0,0.227944874245004,0,0.129893226686685,0.283205522879928,0,0,0,-0.1638415421276,0,0,0,0,0,0,0,0,0,0.0857079979161707,0,0,0,-0.177088217327048,0,0,-0.0205581554662665,0,0,0,0,0,0,0,0,0,0,0,0,0.154027742049268,0,0,0,0,0,0,0,0,0,0,0,-0.00157342917312944
X5.HK.EQUITY,0,0,0.0379747989327168,0.207094302851978,0,0.145186820356949,0,-0.359513674201858,0,0,0,0,0.0653257633281317,0,0,0,-3.46944695195361e-18,0,0,0,0,0.388108433096627,0,0,0,0.453101977232229,0,0,0,0,0,0,0.0710300109143279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186294080474445,-0.0894888747850018,0,0,0
X601988.CH.EQUITY,0.22360636551722,0.0849459392794049,0.327269963705619,0,0,0,0,0,0.116267146599045,0,0,0.14548795304054,0,-0.225201740446125,0,0,0,-0.110885235381001,0,0,0,0,0,0.143274788071569,0.0805865502700425,0,0,0.133254139297462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323501031727003,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718785019404211,0,0,-0.0225483999755425,0,0.0286351553104919,0,0,0,0.312753309517796,0,0.12697920704447,0,0,0,0,0,0.151993866013606,0,0,0,0,0,0,0,0,0,0.0419392444110973,0,0,0,0,0.101668739566927,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0524544269525624,0.36707006650335,0,0,0.188522018691287,0,0,0,0,0.0775853823760991,0,-0.186653499446561,0,0,0,0.0420466277651299,0,0.0601616411848432,0,0,0,-0.122307052460045,0,0,0,0,0,0.105648135002855,0,0,-0.00508248901488553,0.0409527171183297,0,0,0,0,0,-0.122292325556569,0,0,0,0,0.0466837749950604,0,0,0,0.0877688924654828,0.219145132686047,0,0,0.0908052164761139,0.147364414691244
X601658.CH.Equity,0,0,0,0,0,0,-0.271723133398375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571818069934984,0,0,0.254203985989213,0,0,0,0,0,0,0.0823664377274815,-0.346444269430145,0.237585261359867,0,0,0,0,0,0,0,0,0,0,-0.0286078391834384,0,-0.180123150750939,0,-0.512364966185346
X601166.CH.EQUITY,0,0,0.116155785399102,0,0,0,0.380036724642494,0,0,0,0,0,0,0,0.0418291844443508,1.0842021724855e-19,0,0,0,0.0969666466310375,-0.00247360134640059,0,0,0.0813169351727509,0,0,0,0,0.222920655823415,0,0,0,0,0,0,0,0,0,0,0,0,0.15938709223935,0,0,0,0.0323929708282517,0,0,0,0,0.0706986855114855,0
X601328.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0.0366901244787362,0,0,0,0,0,0,0.571202761757045,0,0,0,0,0,0,0,0,0,0.216848150094746,0,0,0,0,0,0.0200920716982243,0,0,0,0,0.0260700688994556,0,0,0,0,0,0.114031462287781,0,0,0,0,0.0108619078502979,0,0,0,0,0,0,0.00864156023960428
X600000.CH.EQUITY,0,0.0473710232922897,0,0,0,0,0.291153526632556,-0.0425082794169819,0.023058557850806,0,0,0.303512800101559,0,0,0.126165479880985,0,5.42101086242752e-20,0,0,0,0,0,0,-0.115609479624856,0,0,0,1.0842021724855e-19,0.000687512796004416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134786591058049,0.0701951693889727,0.0587583730845378,0,0,0,0,0.0323164815086449
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475384332020099,0,0.00288525065401421,0.0759077336751297,0,0,0,0,0,0,0,0,0,0.511634354584796,0,0,0,0,0.125448139932204,0,0,0,0,0.00869557930699441,0.0977126400860963,0.0744371410212847,0,0,0,0,0,0,0,0.0454838766033034,-0.144113602036598
X000001.CH.EQUITY,0,0.0461173857714361,0.0480881826605185,0,0,0,0.172758849074611,0,0,0,0.172477195855827,0,0,0,0,0,0,0,0,0.131832022602589,0,0.00339321915272749,0,0.0686792002691008,0,0,0.155155568361437,0,0,0,0,0,0,-0.141704460950343,0,0,0,-0.187590408421316,0,0,0,0,0,0,0,0,0.21855928143838,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.292076259019175,-0.012144550212606,0.270594043790769,0,0,0,0,0,0,0.0169747168146054,0,0,0,0,0,0.231309681416872,0,0,0.00393278363896902,0.174523122007102,0,0.251745919373056,0,0,0,0,0,0,0,0,0,0.0919088878929889,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.22682114592233,0,0,0,0,0,-0.0359742882876988,0,0,0,0,0,0,0,0.0947285843388001,0,0,0,0,0,0,0,0.297916868018858,0.0341872706410884,0,0,0,0,0.233685161551123,0,0.336362518798877,-0.0217630883304866,0,0,0,0,0,0,0.0331459652354298,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.108877171386203
X688.HK.EQUITY,0,0,0,0.0716859997798764,0,-0.106222612496804,0,0,0.0922879714850138,0,0,0,0,0.294727516323557,0,0,0.371208644429091,0,0,0.162881753095488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338586538025493,0,0,0,0.395750014908287,0,0,0,0,0,0,0,0,0,0.0587024270086726
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588721473094857,0,0,-0.19122840856111,0,0,0,0,0,0,0,0,0,0.0332731769757785,0,0,0,0,0,0,0,-0.146031494946166,0.229263126227907,0,0,0,0,0.31590640092585,0,-0.0374703936030591,0,0.146207759835124,0,0,0,0,0.147122460159872,0.0327048518539846,0
X388.HK.EQUITY,0,0,0.126384859398846,0.170410076345279,0,0,0,0.277914148799569,0,0,0,0,0,0,0,0.0314773434914949,0,0.0422599006242612,0,0,0,0,0,0,0,0,0,0.219702450753993,0,0,0,0,0,0,0,0.0336173428175704,0,0,0,0,0,0,0,0,0,0,0,0.0582087984794852,0,0,0,-0.0152177898698125
X600030.CH.EQUITY,0,0,0,0,0,0,0.0743025192627258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480422656862034,0.0328823073649654,0.0337879939900923,0,0,0,0.115010476010851,0,0,0,0,0,0,0,0,0,0.220999337494886,0,0.0988772800402161,0.206721545554061,-0.0892913932669432,0
X11.HK.EQUITY,0,0,0,0,0.147799633197269,0,0,0,0,0,0,0,0,0,0,0,0,0.0581943334930432,0,0,0,0,0,0,0,0.474475530520783,-0.0746976474154756,0,0,0,-0.0974629512082307,0,0.290357430043634,0,0,0,0,0.171601608193143,0,-0.0432690178673257,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0896456705533746,0.175354098400784,0,0,0,0,-0.0338822092337367,0,0,0,0,0,-0.00227749443387112,0.281283564123317,0,-0.0535545551959201,0,0,0,0,0,0,0,0,0.158687746268226,0,-0.0975242987091433,0,0,0.0569701088962224,0,0,0,0,0.219086730157528,0,0,0,0,0,0
X267.HK.EQUITY,0.133503692028301,0,0.0652691746532071,0,0,0,0,0,0.065120838105439,0,0,0,0,0,0.0760176977978848,0,0,-1.0842021724855e-19,0,0,0,0.44783180646172,0,0,0,0,0,0.476818090606813,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.00819900413175487,0,0,0,0,0,0,0,0.0642726120360645,8.67361737988404e-19,0.356962689629834,0.169603453927796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125200906824787,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.186581184123416,0.15328014726226,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0215523927216778,0.19429792243707,0,0,0.232883800652636,0,0,-0.0838858641077497,0,0,0,-0.0170713060217416,0,0.0170497101077844,0,0,0,-0.0353622831735337,0.298621161234434,0.119357602446767,0,0,0,0,0,0,0,0,0.220017202832498,0,0,-0.0263424382007867,0,0,0,0,0,0,0.0762554028337101,0,0,0,0,0,0.0246629074362918,0,0,0,-0.0377315872700146
X1109.HK.EQUITY,-0.0857011602782895,0,0,0,0,0,0,0,0,-0.272952900587599,0,0,0,0,0.0158463083444642,0,0,0,0,0,0,0,0,0,0,0,0,0.441466077567234,0,0,0,0,0,0.174590768890148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14654456043915,-0.220207588141837
X2007.HK.EQUITY,0,0,0,0,0,0.0343166823779551,0,0.348395636574835,0,0.0111951888973755,0,0,0,0,0,0,0,0.0210028519669458,0,0,0,0,-0.00938591372142459,0.079966179665995,0,0,0.397157457780671,0,0,0,0,0,0.0111319541129307,0,0,0,0,0.124471663900334,0,0,0,0,0,0,0,0,0,0.101416099233006,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.104704081403835,0,0,0,0,0,0.240621673859039,0,0,0,0,-0.0547268690068153,0,0,0.196881488133331,0,0,0,0,0,0,0,0.171626234495593,0,-0.0768176744012454,-0.0869850814657195,0,0.198744624324241,0,0,0,0,0.0376720902195586,-0.0125084487406492,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0381169202459815,-0.0563472061569385,0,0,0,0,0,0,-0.0549297708404044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425715257536012,0,0,0,-0.192256059463431,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.544374801019377,0.285536403928115,0.0923241100448962,0
X600048.CH.EQUITY,0,0,0,0,0.273510875798942,0,0,-0.0942733182041297,-0.329199853033389,0,0,0,0,0.210872321130193,0,0,0.0214880552910092,0,0,0,0,0,0,-0.0232254502517745,0.024618098856567,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.181095511886473,0,-0.0588762817857854,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.0629770407408452,0,0,0,0,0,0,0,0,0.0205605480424498,0,0,0,0,0,0,0,0,0,0.125610419180087,0,0,0.0850789589249553,0,0,0,0,0,0,0,0,0,0,0.178982268129277,0,-0.141933013441055,0,0,0.453950641800924,0,0,0,0,0,0,0,-0.161774044249989,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.167395028466757,0,-0.115877038752434,0,0,0,0,0,0,0,0,0,0,-0.0775232327925637,0.443520051607895,0,-0.570775982730704,0,0,-0.0700226464327531,0,0,0,0.0198556166212643,0,0,0,0.0233883404622186,0,0.142359744078834,0.385111360184231,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165176960108867,0
X12.HK.EQUITY,0,0,0.108890985016462,0.127148659408142,0,0.0429291182556134,0,0.366263943024751,0,0,0.0758930926964568,0,0,0,-0.200803513793323,0,0.121716485471954,0.178462493774318,0,0.075000605654539,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.194658756759415,0.170218954610211,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.305375867138804,0,0,0,0,0.113581685177575,0,0,0,0,0,0,0,0.305402767695033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789182639853127,0,0,0,-0.147168377841716,0,0.0367749271940086,0,0,0,0,0,0,0,-0.0326662904978135,-0.0893212208104437,0,0,0,-0.0932316766521711,0.161806274320607
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0314583939573464,0,-0.125179065608282,0,-0.0464419682106016,0,0,0.405985175492829,0,0,0,0,0.0348609566991954,0,0,0,0.408238058580841,0.0405334036700855,0,0,0.0141821545456745,0.0935287190911385,0,0,0,0,0,0,0,0,0,0,0.279294125176341,0,0,0,0,0,0,0,0,0,0,0,-0.00159900731516489,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0442142098126985,0.0424804445503484,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289993858678584,0.119994945148238,0,0,0,0,0.269571486148948,0,0,0,0,0,0,0.0458948718515697,0.401373267054104,0,0,0,0,0
X823.HK.EQUITY,0.096896284401466,0,0,0,0,0,0,0,-0.00169274799556431,-0.0500091621277309,0,0,0,0,0,0,0,0,0,0,0,0.467782503277824,-0.326562932647191,0,0,0,0,0,0,0,0.0664419569677567,0.132257172387479,0,0.0493899936887964,0,0,0,0,0,0,0.138531976888595,-0.16528519915251,0,0,0,0,0,0,0,0,0,0.00330700131181419
X600837.CH.EQUITY,0,-0.0428485138907301,0,0,-0.147757022448597,0.0129481865869849,0,0,0,0,0,0.210864084287097,0,-0.00246086851550517,0,0,0,0,0,-0.224141240724864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953716329852793,-0.0888152504645987,0,0.449627291676477,0,0,0,0,0.0729166716807436,0,0,0,0,0,0,0.196421412001543,0.346586093214258,0,0
X601229.CH.EQUITY,0.0709995256585192,0,0.331349884931119,0.132528728406145,0.0120853503220087,0,0,0,0,0,0,0,0,0,0,0.0668931340197277,0,0,0,0,0,0,0,0,0.0789689959432611,0,0,0,0,1.38777878078145e-17,0,-0.165945652081837,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0902614224437764,0.156155302508834,0,0,0,0,0,0.469923592587212,0,-0.0546451752453857,0
X601336.CH.EQUITY,0,0.0745958298133982,0,-0.0399202189298317,-0.110789187614154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452358888512852,-0.0564109624563593,0,-0.0513617571576605,0,0,0,0,0,0,0,0,0.0981522752099596,0,0,0,0,0,0,0,0,0,0,0,-0.0039695717710661,0.0961676707495636,0,0.472445002980179,0,0,0,0,-0.246802100332365,0.0276481817230709
X2882.TT.EQUITY,0,0,0,0,0,-0.0685730242666402,0,0,0.0164454417015213,0,0.0325852677597985,0,0,0,0,0.0663774229103131,0,0.0731440419960275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140678797361311,0,0,-0.0236161778953746,0,0,0,0,0,0,0,0,0,0,0,0,0.383275338482601,-1.73472347597681e-18,0,0,2.16840434497101e-19
X1997.HK.EQUITY,0.19430846453771,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221285863338673,0,0,0.103749813013413,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.0369422450617442,0.182056380807468,0,0.371706812133174,0,-0.175141330059293,0,0.0557453682730297,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547697678887627
X000166.CH.EQUITY,0,0,0,0,0,0.0505961305622774,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609781337319186,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116416350320416,0,0.0423074478464254,0,0.107715951274699,0,0,0.647944768516594,0.0877463358375232,0
X601169.CH.EQUITY,0,0.0695647834465499,0,0,0,0,0,0,0,0,0,0.423450170890273,0.384286041171174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464302114373219,0,0,0,-0.117307162615415,0,0,0,0,0,0,0,0,0,0,0,0.10847101875441,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845374218548999,0,0.00278579352398802,0,-0.0468148475066618,0,0.233824252054602,0.0194991779455635,0,0,0,0,0,0,0,0,0.0988143250397108,0.00996344314797163,0.156780426544425,0,0,0,0.316907730789922,0,0,0.0655371322115152,0,0,-0.0106880584252696,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.170756582592794,0,0,0,0,0,0,-0.0451204793839866,0,0,0,0,0,0,0.291792599851437,0,0.113973837293866,-0.0614769860154714,-0.113999926129025,0,0,0.00774804612241858,0,0,0,0,0.669797716066298,0,0,0,0,0,0,0.106930995613033,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.105381892048515,0,0,0.088923055636031,0,0,0,0,0.212898734974406,0,0.120559309002842,0,0,0,-0.039507821958208,0,0,0,0,0,0,0,0,0,0,0.00742705011426419,0,0,0,-0.119095056179901,0,0,0,0,0,0.0291138321879364,0,0.198105369685528,0,0,0.0896982166319421,0.44997576424386,0,0,0,0,0,0,0,0,-0.386505715141452,0.116346753284553
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134544744437306,0,0,0,0,0,0,0,-0.0785212595847948,0.441623941320032,0.0912248019727763,0.039917843520479,-0.0644414693423371,0,0.0656468808407634,0,0,0,-0.0401213627781769,0,0.136618154405563,-0.203464195432472,0.134728442988924
X000776.CH.EQUITY,0,-0.00865966664008477,0,0,0,0,0,0,0,0,0,0,0,0.0993323671788,-0.0425230574083708,0,0.0561150979095418,0,0,0,0.491295126412249,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0708220042258467,0,0,0,0,0,0,0,0.2650462337054,0.0396780090295965,0.00585529360097051,0,0,0,0,0,0
CN2YR,0.141686287115183,0,0,0,0,0,0,0,0.260299655482427,0.0864579333831673,0,0,0,0.11141632806639,0,0,0,0,0,0,0,-0.152417292117274,0,0,0,0,0,0,0.0356417966731246,0,0,0,0,0,-0.0255796486400489,0,0,-0.130287702465039,0,0,0,-0.0429784425871118,0,0,0,0,0.00125963942362672,0,0,0,0,0.0601135670128694
CN210SLOPE,0,-0.0496664165754532,0,0,0,0,0,0,0.055361114617395,-0.131146417230821,0,0,0,0,0,0,0,0,0,0,0,-0.0606708922075495,0,0,0,0,0,0,0,0,0,0,0,-0.0528724663041054,0,-0.474337878977788,0,-0.12867774353402,0,0,0.126277715046064,0,0,0,0,0,0,0.0802363119863922,0.647611910961342,0,0.163017750864116,0
