,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.137607345859718,0,0,0,0,0,0,0,0,0,0,-0.0977206414888404,0.434740747388676,0,0.688275206496022,0,0.0393145240878988,0,-0.127707001222701,0,0,-0.0822673135902718,0,0.103753334174633,0,0,0,0,-0.135511804326854,0,-0.339563338871811,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.101338963689931,0,0,0,0,0,0,0,0,0,0,0.066006132498667,0,0,0.355209183299026,0,0,0,0,0,0,0,0,0,0.102636254404428,0,0,0,0,0,0,0.198831559245865,0,0,0,0,0,0,0,0,0,0.0248086187873285,0,0,0,0.127133229364335,0
X601939.CH.EQUITY,0,0,0,0.803163377800946,0.00227101894257086,0.00150812879223123,0.0154923806674005,0,0,0,0,0,0.0107576329414867,0,0,0,0,0,0.0520824503516258,0,0,0,0,0,0,0,0,0,0,0,0,0.0897110779536534,0.0418564589618802,0,0,0,0,0,0,0,0,0,0,0,0.0320717913019795,0,0,0.0379125127118483,0,0,0.0145007863139415,0
X601288.CH.EQUITY,0,0,0.877943560437172,0,0,0,-0.0948271508484943,0,0,0,0,0,0,0.0113735487599988,0.0380320017699061,0,0,0.154826879350546,0,0,0,0,0,0,0,-0.0611009607056575,0.015483540845182,0,0,0,0.00569608353703413,0.0106218506565955,0,0,0,0,0,-0.151902102558399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.116711492900612,0,0,0,0,0,1.16074100774984,0,0,0,0,0,0,-0.125298966944037,-0.0110682183074601,0,0,0.0821342754561366,0,0,0.0613576549090145,0,0,0,0,0,-0.218651091191004,0,0,-0.252654739941966,0,0,0,0,0,0.0416632368507886,0,0.0878631705541877,0,0,0,0,0,0,0.190016640224521,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0630191804520669,0,0,0.768062145733425,0,0,0,-0.00205670017792463,0.0768615560677804,0,0,0,0,0,0.121209347224049,0,0,0,0,0,0,0,-0.0795618245935038,0,0.0652105457950111,0,0,0,0.00224705058018818,-0.0266154407565269,0,-0.01668752340912,0,0,0,0,0.091941256145818,0.0272093526845629,0,0.0196334229895663,0,0,0.16508162936258,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0811235751574688,-0.0466542623771173,0.131293595226969,0,0,0,0,0,0,0,0,0.14015015280292,0,0,-0.209032619958393,0,0,0,0,0.137219812131451,0,0.336755194868562,0,0,0,0,0,0,0,0,0,0,0,0.0744601060062289,0,0,0.447393720619588,0,0,0,0.10904057246537,0.137509026228104,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.219878864615136,0,0,0,0,0,0,0,0.324391140160338,0,0,0,0,0,0,0.061057628070442,0,0,0.332224664628852,0.0523772529854179,0.159313130969709,0,0.1403838361597,0,0,0,0,0,0,0,0,0,0,0,0,0.0625341105218194,0,0,-0.0392344232808184,0,0,0,0,0,-0.182591527733001,0.0937499556177299
X388.HK.EQUITY,0,0,0,0,0,0,0.225186867632692,0,0,0,0,0,0,0,0,0,0,0,-0.216148181431855,0,1.73472347597681e-18,0,0,0,0,0.33945743452379,0,0.0598982061843778,0,0.154320381934436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167803637396227,0.0304935858766035,0,0.0563171769742227,0,-0.261662075759021,0,0
