,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0193185635576363,0,0.164861940727913,0,0,0.11045311110363,0,0.246172986345181,0,0,0,0,0,0.189959276261248,0,0,0,0,0,0,0,0,0,0,0,0,0.0424166870646094,0,0.137894780475224,0,0,0,0,0,0,0.0288820454603059,0,0,0,0,0,0,0,0,0,0,0.0491188144565634,0,0.00614876370521478,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0
X601939.CH.EQUITY,0.269216419543356,0,0,0,0,0,0,0,0,0,0,0,0,0.413715952564495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191908102543819,0,0,0.108131086130939,0,0,0.00678222596148807,0,0,0,0,0.00385950709693578,0,0,0,0,0
X601288.CH.EQUITY,0.352873422067428,0,0,0,0,0.499079416029403,0.00604306024196896,0,0,0,0,0.0101214036525005,0,0,0.0388022159685486,0,0,0,0,0,0,-0.0328408802756389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195073564186087,0,0,0,0,0.0900646227929141,0,0,0.00901345114105879,0,0
X5.HK.EQUITY,0,0,-0.072772024661422,0,0,0,0,0.170797932421225,0,0,0,0,0.168006678986564,0,0,0,0,0,0,0,0,0,0.569801205827588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127934462812214,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.188568112579664,0,-0.0911012480855367
X601988.CH.EQUITY,0,0.0659449919099575,0,0,0,0,0,0,0.0804628974206361,0,0,0,0,0.011773744857047,0,0,0,0.219514338788073,0.127650652312683,0,0,0,0,0.298447350307839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138624563743297,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0818993285446638,0,0,0,0.282130709649048,0,0,0,0,0.190722156427792,0,0,0,0,0,0,0,0,0,0,0.0643405665048558,0,0.177037210821405,0,0.124811199945691,0,0,0,0.0061248299535297,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0643115046550387,0,0.0169845352495211
X1299.HK.EQUITY,0,0,0,0,0,0,0.138196348891552,0,0,0,0,0,0,0,0.375928225239317,0,0,0,0.178680593791077,0.22534394186931,0,0,0,0,0,0.0107700465108393,0,0,0.278205699791509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497790624807553,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217448237400762,-0.18119424042253,0,0,0,0,0,0,0,0,-0.382935856908111,0.732847801666852,0,0,0,0,-0.395704454483853,0.434634336589821,0,0,0,-0.268330107904568
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719097329233929,0,0,0,0,0,0,0,0,0,0.138336815298588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631476745082328,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.324430127878455,0,0,0,0,0,0,0,0,0,0,0,0.0275888052325785,0,0,0,0,0,0.00307986131990909,0.111191246734689,0,0,0,0.442099246510048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114259944293865,0,-0.100760176602333,0.0336632397443985,0,0.0412656219986325,0.0465101798421564,0.130807034203378
X000002.CH.EQUITY,0,0,0,0.139582104423896,0,0,0.0369834820117646,0,0,0.045279992958018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039456864223593,0,0.0156883799673415,0,0.560376643640837,0,0,0,0,0,0,0,0.0810658845065886,0,0,0,-0.0954085064572471,0,0,0,0,0,0,0,0,-0.0298616716956938
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347111662157415,0.00797668397338454,0,0,0,0,0.171263958415606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301009450480617,0,0,0,0,0.0967338594336526,0.0755098879253405,0,0.178989545181421,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0416771642767279,0,0,0,0.0921462425193473,0.0281425741721566,0,0,0,0,0,0,0.12236538041169,0,8.67361737988404e-19,0,0,0,0.0557648173986883,0.355899955585791,0,0,0,0.0210040901713449,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0950406079975387,0,0,0,0,0,0,0.0462151090320469,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.086783207546012,0,0,0,0,0,-0.121324163098837,0,0,0,0,0,0,0,0,0.0906315007086018,0,0,0,0.129167359629924,0,0,0,0,0,0,0,0.00790657288976993,0.00596184446958303,0,0.274715841894424,0,0,0,0.0364985913299392,0,0,0,0,0,0.176046691625075,0,0,0,0,0.165064676454662,0,0,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.12645751694575,0,0,0,0,0,0,0.0253611891129633,0.0417606660799739,0,0,0,0,0,0,0.583531134166889,0,0,0,0,0.0598446463399713,0,0,0,0,0,0,0,-0.126845632027588,0,0.03072305874724,0,0,0,0,0,0.160605172060786,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0362742295784084,0,0,0,0,0.171782101875491,0,0.0491492056143526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674320613332064,0,0,0.0434894889288341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0900188137096923,0,0,0,0.21056251595285,0,0,0,0,0,0,0,0,0,0,0.195708454366285,0,0,0,0,0.060305139244772,0,0,0,0,0,0,0,0.38079221481784,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117616570500916,0,0,0,0,0,0,0,0,0.152924056457204,0,0.523393720937946,0,0.0466693749607578,0,0,0,0,0,-1.38777878078145e-17,0.0216672115115807,6.93889390390723e-18,0.141467416244899,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0704557225485932,0,0,0,0,0,0,0.101843441876046,0,0,0,0.0747851173462399,0.0940700373903798,0,0,0.249426290473709,0,0,0,0,0,0,0.122736616866762,0,0,0,0,0,0.0454536395886571,0,0.0683257437078813,0,0,0,0,0,0,0,0,0,0.134487643168805,0,0,0,0,0,0.00821789415232408,0,0
X600016.CH.EQUITY,0,0,0.00159394638895613,0,0,0,0,0,0,0,0.484857610752769,0,0,0,0,0,0,0,0,0.0768932636922635,0,0,0,0,0.129649700192249,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.270440639287085,0,0,0,0,0,0,0.0384348042408282,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0675905980977721,0,0,0,0,-0.0313313050919466,0,0,0,0.0331604991668432,0,0,0.0840346331231248,0,0,0,0,0,-0.156042202890832,0,0,0,0.193315269181752,0,0,0,0,0,0.130168138457812,-0.114454554900058,0,0,0,0,0,0,0,0.222407440470867,0,0.194697074636857,0,0,0,0,0,0,0.308156245898709,0,1.73472347597681e-18,0,0
X267.HK.EQUITY,0,0,0,0,0,0.000369638962173802,0.0829020790053209,0,0.0516601259543294,0,0,0.0450051679736416,0,0,0,0,0,0,0,0.167640622632928,0,0,0.126118683723907,0,0,0,0,0,0.115837132125638,0,0,0.0827132662892193,0,0,0,0,0,0.242945802817105,0,0.0684883457611926,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.261450175332766,0,0,0,0,0,0,0,0.159461293294374,0,0,0,0,0,0,0,0,0,0,0.601560932154985,0,0.0685020808278995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.137382114583987,-0.0729719339825382,0,0,0,0,0,0,0,0,0,0,0,0.188927815624038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618506584077325,0.284824017560928,0,0,0,0,0,0.0427626915762041,0,0,0.238884883932423,0,0,0.163368400136108,-0.139740437271287,0,0
X2007.HK.EQUITY,0,0,0,0,0.122388246932115,0.0911543922232143,0,0,0,0.0297253888901053,0,0,0,0,0,0,0,0,0,0.0388548896219674,0,0,0.0538783341767257,0,0,0.0895911438479164,0.299884530208737,0,0,0.106406244303596,0,0,0,0,0,0,0,0,0.150913173720003,0,0,0.0443336580766309,0,0.0234103168614577,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.381232391025753,0,0,0,0,0,0,0,0,0.036593334183337,0,0,0,0,0.110819466557006,0,0,0,0,-0.0424332597854734,0,0,0.0575604720523329,0,0,0,0,0,0,0,0,0,0,0.0190058807828707,0,0,0,0,0,0,0,0,0,0,0,0.282518191501703,0,0,0,0.048651560753636
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.302974139303037,0,0,0.0482034272607773,0,0,0,0.117190285061023,0,0,0,0,0,-0.0481937544164365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117292557115037,0,0.284012304076702,0,0.0316231245606894,0,0,0.014080803589424,0,0,0,-0.0393939591358013,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0930572174110767,0,0,0,0,0,0.142888449997584,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635523295514365,0.0809008112365054,0,0,0,0.188206208196362,0,0.182156628199854,0,0,0,0.126102530978223,0,0,0.121369563722229,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0080300124050323,0,0,0,0,0.0371015195419378,0,0,0,0,0.00428661730736954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234545094815226,0,0,0,0.314972576040654,0.0147245763829288,0,0,0,0,0,0.0732888084975183,0.128734281944356,0,0.106355240604782,0,0,0,0.00429721199836956,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.051239340540878,0,0,0,0,0,0,0,0,0.0786002373137676,0.12675663885665,0.00741691871992528,0,0,0.133804309857748,0,0,0,0,0,1.73472347597681e-18,0,0,0.48272572499522,0,0,0,0,0,0,0,0,0,0.0282849451569664,0,0.060104471165972,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00721760934135941,0,0,0,0,0,0,0,0,0,0,0,0.113373313014651,0,0.242882799816554,0,0,0,0,0,0,0,0,0,0.0728559889878066,0,0,0.0334985042273733,0,0,0,0,0,0.190047557592281,0,0.149298348587961,0,0,0,0.20575468106449,0,0,0
X002142.CH.EQUITY,0,0.00791990922955881,0,0,0,0,0.404403124354469,0,0.282029833433581,0.133886067717036,0,0,0,0,0,0,0.0936295978987486,0,0,0,0,0,-0.0694233233454475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771724352726497,0.107992646034614,0,-0.0957200971321389,0,0,0,0,0,0,0,-0.286655270979477,3.46944695195361e-18
X600837.CH.EQUITY,0,0,0.00537942092975954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28542811805626,0,0.0104329597083628,0,0,0,0.0674966536773659,0.128680167740878,0,0,0.0122427004675171,0,0.0238571061843233,0.206496763668065,0,0,0.24548973225842,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0326370143697462,0,0,0,0,0,0,0,0,0.322321011687616,0,0,0,0,0,0.0254437451340287,0,0,0,0,0,0,0.293614267128156,0,0,0,0,0,0,0,0,0,0,0,0.263137336728882,0,0,0,0,0,0,0.0422759117110479,-0.0857477173601416
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.249319955762494,0,0,0,0,0,0,0,0.0274746389569769,0,0,0,0.000911420026523321,0,0,0,0,0,0.116857079915562,0,0,0,0,0,0,0,0,0,0,0,0.127902946711194,0,0,0.114282947468123,0,0.316615296243717,0,0,0,0.00614875346640004
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0458354098145632,0.0621441194945058,0,0.111608720980867,0,0,0,0,0,0.34235515692456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335984620550609,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,3.14745015092084e-05,0,0,0,0,0.0665131544868851,0,0,0,0,0,0,0.0850377102240652,0,0,0.0423787041445376,0,0,0.0297688591390765,0,0,0,0,0,0.0247405657367017,0,0,0,0,0,0.114336953515524,0,0,0.0275876323328587,0,0,0,0,0,0,0.0967397146486946,0,0.320731312656442,0.157359843219067,0,0,0
X601229.CH.EQUITY,0,0,0.0597649511735456,0,0,0,0,0,0,0.10358682223758,0.158894927647626,0.144653737865569,0,0.0595385167098346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106066570692448,0.0179722412926105,0,0,0.229367956137859,0,0,0,0,0.175744150994244,0,0,0,0,0,-0.110590806695597,0,0
X600999.CH.EQUITY,0,0,0,0.0260794520728393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024684474798377,0.116275260539751,0,0,0,0,0,0,0.320133782583694,0,0.208500270106066,0,0.0360623829564259,0,0.0909296533770294,0,0,0,-3.46944695195361e-18,0.173508335460512,0,0.0376605804193798,0,0,0,0
X1997.HK.EQUITY,0,0.0336877060601375,0.00115377317987889,0,0,0,0,0,0,0.0859427384881821,0,0,0,0,0,0,0,0,0.116929345869993,0,0,0,0,0,0,0,0,-0.123713647807613,0,0,0,0.414210590038059,0,0.285449543957718,0,0,0,0,0,0.06160981738367,0,0,0,0,0,0,0,0,0,0.0414562663680808,0,0
X601169.CH.EQUITY,0.101773435212431,0,0,0,0.0995665035437423,0,0,0,0,0,0.00761454809532483,0,0,0.200793182508847,0,0,0.13248625751294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143012053993471,0,0.063006471537291,0,0,0,0.0924038221292282,0,0,0,0,0.0439002808061043,0,0.127201137993208,0.01513875543504,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220355500437567,0,0,0,0,-0.0121865711397902,0,0.0320940800288259,0,0,0,0,0,0,0.0197073018722726,0,0,0,-0.0251449117707155,0.0790556462193864,0,0.135774763961181,0.0363762416535357,0.27095361192702,0,0,0,0,0,0.108425333093403,0,0.101388010667481,0,0,0,0.0390715587582899,0,0.0837142593479946,0
