,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.253186058058075,0.064765088172337,0,0,0,0.342244237163458,0,0,0,0.130565303248516,0,0,0,0.0262798236122957,0,0,0,0,0,0,0,0.119832249171239,0,0.00358159004493666,-0.0118918899672712,0,0,0,0.0349509062177601,0,0,0,0,0,0,0.118739556644312,0,0,0,0,0,0,0,0,0,0,0,-0.00945757781542358,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.364412012843799,0.169545476666898,0,0,0,0,0,0.231855985583268,0,0,0,-4.33680868994202e-19,0,0,0,0,0.134442461510856,0,0,-0.0876689687195272,0,0,0.000976159124536344,0,0,0,0,0,0.18161844033698,-0.064277106636087,0,0,0.237684177847105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645607625714873,0
X600036.CH.EQUITY,0,0,0,0,0,0.259717527148839,0,0,0.0288943954148376,0,0,-0.00843870975263453,0.161463009297065,0,0,0.0464198765558812,0,0.228514578752098,0,0,0,0,0.415940263582955,0,0.0226827274034895,0,0,0,0.0258087133557374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198426538921569,-0.0322118375827106
X601288.CH.EQUITY,0,0,0,0,0,0,0.0164789779159689,0.495261472763928,0,-0.0831772222540715,0,0.0934241434097865,0,0,0,0,0,0.0216698798744662,0,0,0,0,0,0.122887614005424,0.0638465147809273,0,0,0,0.0882073943342187,0,0,0,0.0407152759727421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481321728710824,0,0.0117364114067816,0,0
X1299.HK.EQUITY,0,0,-0.0476124146823873,0,0,0,0,0,0,0.110371502378836,0,0,0,0,0,0,0,0,0,0,0,0.0368989158752644,0,0,0.133123714560996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13648980662923,0,0.0792064114597051,0.232288359504654,0,0.155190906507138,0,0,0,0,0.238590228128978,0,0
X601628.CH.EQUITY,0.0561468488522804,0,0,0,0,0,0,0,0,0,0,0,-0.0327705918403339,0,1.73472347597681e-18,-0.118718828211711,0,0,0,0.0944249552421555,0,0,0,0,0,-0.132114539902378,0,0,0,0,0,0,0,0,0.534922466271731,0,0,0,0,0,0,0,0,0,0,0,0,0.00201425348535415,0,0,0.0535544565981357,0
X601988.CH.EQUITY,0,0,0.0527538080120475,-3.46944695195361e-18,0.522257989852684,0,0,0,0,0.0530052724819939,0,0,0.167676894168677,0,0,0,0.0581605817969013,0,0.0728158425945001,0,0,0,0,0,0.107211194010723,0,0,0.0304917243524771,0,0.0473515760189064,0,0,0,0,0,0,0.059974812477482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.237597891912238,0,0,0,0,0,0,0,-0.0504994891834369,0,0.102407488073906,0,0,0,0,0,0,0,-0.180886493590339,0,0,0,0,0.154421521003767,0,0.215550844133541,0,0,0,0,0,0.0151829792432876,0,0,0,0,0,0,0,0,0.100984885930512,0,0,0.158757335919579,0,0,0,0,0,-0.173468016225961,0
X388.HK.EQUITY,0,0,0,-0.364791948042837,0,0.270273573252803,0,0,0,0,0.0625478270191498,0,0,0,-0.019711752349198,0,0,0,0.225659280879877,0.345910562828008,0,-0.000898449658255551,0,0,0,0,0,0,0,0,0,0,-0.0810130753268866,0,0,0,0,0,0.17356373484494,0,0,0,0,0,0,0.0752520004029795,-0.0186750773407926,0,0,0,0,0
