,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.117234112066449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727840202176731,0,0.425826587601162,0.370062056040945,0.0625162228458777,-0.248584100743621,0,0,0.165467127685547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533095246035379,0,0,3.46944695195361e-18,0,0,0,0,-0.0207160965124054
X601318.CH.EQUITY,0,0,0,0,0,0.27001197798308,0,0,0,-0.0850793903188808,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.191659000242713,0.0390786716724826,0.00955572302593036,0,0,0,0.227806312891966,0,0.158683298466785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,-4.33680868994202e-19,0,0.839232238531908,0,0,0,0,0,0.0163959248756812,0,0,-0.0558573743570301,0,0,0,0.0383699409453404,0.12940374266174,4.33680868994202e-19,0,0,0.00265726697165952,0,0,0,0,0.0312106855100389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716293414682697,0,0,0.0065807923501008,0,0
X601288.CH.EQUITY,0,0,0.89973410451545,0,-0.110157531029526,0,0,0,0,0,0,0,0,0,0,0.0155090704114818,0,0,0.198694161033668,0,0.0684724817400842,0,0,0,-0.0590747935153508,0,0.0159586003889089,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184494241179509,-0.0820075419688619,0,0,0,0,0,0,0,0,0,0,-0.02957465025209
X601628.CH.EQUITY,0.0156140969145118,0,0,3.46944695195361e-18,0,0,0,0,0,0.2954830451019,0,0.235114835765874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850794022712378,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.521666186437505,0,0,0,0,0,0,0,0,0.205770659364855,0,0,0,0.127177774440592,0
X600036.CH.EQUITY,0,0,0,0.329067718865375,0,0,0,0,0.0692185331420764,0,0,0,0,0,0,0,0.145464256137746,0.141519973657468,0,0,0,0,0,0,0,0,0,0,0.115834068236261,0.147581477894659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471849115859544,0,0,0,0.00404224639970162,0,0,0.00907591050525348
X601988.CH.EQUITY,0,0,0,0.00284874645538438,-0.136620785180143,0.0795788843125185,0,0.0507713999373964,0,0,0,-0.0218392947860749,0,0,0,-0.000939568382291804,0,0,0,0,-0.0422692297901993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108782403839365,0,0,0,0,0,0,0,0,1.05214224237163,0,0
X1299.HK.EQUITY,0,0,0,0,0.0758324781874208,0,0,0,0.106177568752342,0.00779027992950901,0,0,0,0,0,0,0,0,-0.00418860123838843,0,0,0,0,0,0.108198437207768,0,0,0.00366736073219734,0,0,0.242751650204793,0.293863910950947,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.111918279852797,0,0.192973211685948,0,0.104936075667994,0,0.137560371266895,-0.0214271443037008
X5.HK.EQUITY,0,0,0,0,-0.00868177009126566,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311311228680491,0,0,0,0,0,0,0,0.180733857732828,0.523939772205388,0,0,0,0,0,0,0,0,0,0,0.0495063002544753,0,-0.100895929879597,0,0,0.0501879505053594,0.133732610604446,0,-0.133821951474237,0,0.0437111297264635,0,0,0
X388.HK.EQUITY,-1.73472347597681e-18,0,0,0,0.329014313833913,0,0,0,0.0871362702154242,0,0,0,0,0,0,0,0,-0.242996785154206,0,0,0,0,0,0,0.476863107057868,0.220524891685738,0,0,-8.67361737988404e-19,0,0.0162255805914127,0,0,0,0,0,0,0,0,0,0,-0.161009996336363,0,0,0,0.113666555763813,0,0,-0.0754254048528663,0,0.0744739208992229,0
X601658.CH.Equity,0,0,0.241717693173844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291243762464779,0,-0.0750715661019914,0,0,0,-0.105546522699724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03421062642722,0,0,0,0.522285133534739,0,0,-0.0988229952028806,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0454410202792671,0,0,-0.11326432620488,0,0.0883170994074238,0,0,0.238754039911631,0,0,0.0659587793977237,0,0,0,0,0,0,0,0,-0.0418515330705379,0.0760862566479233,0,0,0,0,0,0,0,0.0701615153225215,0,0.216229055543539,0,0,0,0.179445839027432,0,0.052700878961867,0,0.0862898478483607,0,0,0.0659816502149211,0,0.0590122510075143,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0609768722062853,0,0,0.0456744085641487,0,0,0,0.732812355655699,0,0,0,0.0077815930418037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308783279689294,0,0,0,0,0,0,-0.0557598312005937,0,0.141096616550126,0,0,0.0476502264808588,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0998733771051757,0.222306692282065,0.0378049829197876,0,0,0.0441167565808706,0,0,0,0,0,0.040423264743194,0,0,0,0,0.0725247711551426,0,0,0,0,0,0,0,0,0,0,0.127922358665401,0,0.00882104467996856,0,0,0.041545724128316,0.0079725021028296,0,0,0,0,0,0,0,-0.0295487282479917,0,0,0.40538982878507,0,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0.0463292426144369,0,0.112015630497418,0.0205365879822355,0,0,0,0,0,0,0,0,0,0.0289610803749518,0,0,0,0,0.373206362739692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250128351762478,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.27101739964209,0,-0.051104590192441,0,0,0,0.0398358707712056,0,0,0,0.142376939460046,0.0565001694503043,0,0,0,0,0,0,0.10990333614771,0,0,0,0,0,0,-0.125388064734458,0,0,0,0,0,0,-0.00262757920867148,0.11914201156687,0,0,0,0,0,0,0,0.0164796132703468,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.406579392150468,0.0235297283436082,0,0,0,0,0,-0.107675189940388,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.15622381409526,0,0,0.125316471540137,0,0,0.00389790966739126,0,0,-0.199730816577979,0,0,0.0280395077915034,0,0.339796454988016,0,0,0,0,0,0.596654795909296,0,0,0,0,0,0,0,0.111731070782802,0,0.165340022754814,0
X000001.CH.EQUITY,0,0,0,0,0,0.384697295551172,0,0,0,0,0,0,0.00946494744902347,0,0,0,0.035900243035387,0,0,0,0,0.0190396460797747,0,0,0,0,0,0,0,0,0.0773588115143644,0,0,0,0,0,0,0,0,0.250265343492892,0,0,0,0.123272567179826,0.028642844427378,0,0,0,-3.46944695195361e-18,0,0,0
X601319.CH.EQUITY,0,0,0,0.194357524255521,0,0,0,-0.00204693236419242,0,0,0,0,0,0,0,0.134821897162499,0,0,0,0.0896672303750196,0,0,0,0.0388337774854987,-0.0665068806372026,0,0,0,0,0,0,0,0,0.0188025588019661,0,0,0,0,0,0,0,0,0,0,0.0674348284713748,0,0,0.333704042059602,0,0,-0.0514485248151592,-0.0376924462949705
X601601.CH.EQUITY,0,0,0,0,0.371884405093691,0.0998594863921236,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.295036880053735,0,0,0,0.0664534228401935,0,0,0,0,0.0569637283475315,0.0815381766711086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337276777574606,0,0,-0.182468831445501,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.254967009530235,0,-0.029241261936762,0,0,0,0,0,0,0.0137760769095902,0,0,0,0,0,0.0974025085101392,0,0,0,0.057625228118371,0.030449873322951,0,0,0.0640092810290953,0,0,0,0,0,0,0,0.0545799650709505,0,0,0,0.445601524098418,-0.000115610977363877,0,0,-0.0691535568300867,0,0,0,0.0373424084896775,0
X600016.CH.EQUITY,0,0,0,0.0315925537109599,0,0,0,0,0,0,0,0,0,0.105939069316546,0.111295162869083,0,0,0,0,0,0,0,0,0,0,0,0.133201769510733,0,0.210704012525114,0,0.0134576532067358,0,0.0157096882721047,0,0.0883699002033711,0,0,0,0,-0.0621135330812849,0,0,0,-0.0739110298689031,0.0519534124600198,0,0,0.189707923653683,-0.0228225455176838,0,0,0.00209248944911243
X688.HK.EQUITY,0.311847784633068,0,0,0,0,-0.0174415138257974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761054222977053,0.47001906555214,0,0,0.0501126938054462,0.306071088653516,0,-0.0378643519800688,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.130384791318474,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259711791237571,0
X601998.CH.EQUITY,0.234273171654273,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426235224046774,0,0,0,0,0,0,0.271426596426987,0,0.49716297613464,-0.0961887675460238,-0.0722471181782842
X1109.HK.EQUITY,0,0,0,0,0,0.174974428101997,0,-6.93889390390723e-18,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42165428614961,0,0,-0.0825788548833388,0,0,0,0,0,0.153823768746097,0,0,0,0,0,0,0,0,0,0,0.26370984222874,0,0,0,0,0,-0.0383573859537932,0.0400387391209217,0,0
X300059.CH.EQUITY,0,0,0,0.0222907018024872,0,0,0,-0.141196492199562,0,0.252801462501659,0,0,0,0,0,0,0.0389930086115781,0,0,0,0,0,0,0,0,0,0,0,0,-0.082588557676846,0,0.0458782243881707,0,0.549153649012392,0,0.0349363908983189,0,0,0,0.0306095196008144,0,8.67361737988404e-19,0,0,0,0,0.0896799597911324,0,0.0294396743342265,0,0,-0.0362336413649871
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.104635273112021,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.246450156843062,0,0,0,0,0,0,0.243880808318842,0,0,0,0.101600096121591,0,0,0,0,0,0,0.125779799576357,0,-0.0249140765432609,0,0,0,0.00610920893896725,0.372080322944062,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0838757722360522,0.438866639681573,0,0,0.0820337753513504,0,0,0,0,0,0,0,0,0,0,0.0953150649509203,-0.178353464736677,0,0,0.197977351513199,0,0,0,0.0587913348519631,0,0,0,0,0.00854994327383289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235103055490796
X002142.CH.EQUITY,0,0,0,0,0,0.44557116645974,0,-0.256455137392884,0,0.118959922777567,0,0,0.0741067808984607,0,0,0,0,0,0,0,0,0.161951653796333,0,0,0,0,0,0,0,0,0.334556494535246,-0.175326054974346,0,0,0,0,0,0.311026444376968,0,0,0,-0.173560866624526,0,0,0,0,0,0,0.24458436333522,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.169758823430007,0,0,0,0.000291815172091222,0,0,0.0499094731350123,0,0,0,0,0,0,0,0.0685881330860658,0,0.0277147092641511,0,0.356729225387833,0,0,0,0,0,0,0.0634861710064528,0,0,0,0,0,0,0,0,0,0,0,0,0.0714929081176662,0.171378123774276,0,0,-0.0329205553030443,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.077671974009156,0,0,0.00804841561882543,0,0,0,0.0336075380246739,0.741075048612779,0,0,0,0,0.0945559096798301,0,0,0,-0.0303942940830562,0,0,0.0487888557275406,0.104961644368564,0,0,0,0,0,0,0,0,0,-0.144133128566544,0,0,0,0,-0.00306126529257878,0,-0.0150309457817414,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.185514708190375,0,0,0.230846561119594,0,0,0,0,0,0,0,0,0,0.179301236660189,0,0,0,0,0,0,0,0,0,0.0653788477418673,0,0,0,0,0,-0.0441769302587523,0,0,0,0,0,0,0.362347101768957,0,0,0,0,0,-0.110121252166721
X601818.CH.EQUITY,0,0,0.104465253931567,0.0344809643981721,0,0,0.115963257701345,0,0,0,0,0,0,0,0,0,0.0697166342142295,0,0.23566494264054,0,0,0,0,0,0,0.0365663338584411,0,0,0,0,0,0.157620208988998,0,0,0,0,0,0,0,0,0,0.0136641758594932,0,0,0,0,0.00129084920470591,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0242535133960245,0,0,0,0.247058803258508,0,0,0,0,0,0,0,0,0.0271752010173163,0,0,0,0,0.124847551284372,0,0,0,0.0204373531793626,0,0,0,0,0,0.165573384808852,0.203960059757006,0,0.0895190811217794,0,0,0,0,0,0,0,0,0.155446804786837,0,0,0,0
