,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.112174340842078,0,0.0427232365046753,0,0,0,-0.0853229431258723,0,0,0,0.504082047177559,0,0,0,-0.0611859395814497,0,0,0,0,0,0,0,0,0,0,0,0,0.0404704503282995,0,0,0,0,0,0,0,0.0836659815674401,0,0,0,0,0,0.219016622483769,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.328703032632854,0,0,0.292475354400139,0,0.0892542640173746,0,-0.0475387722650476,0,0,0,0,0,0,0.136763982277339,0.0323163521559055,0,0,0,0,0,0,0,0.0719070180612781,0,0,0,0,0,0,0,-0.0111817117640156,0,0,0,0,-0.108560555091014,0,0,0.333889273897652,0,0,0,0,0,0,-0.0403692387334879,0,0,0.0117995733868833,0,0
X601288.CH.EQUITY,0.475120106277396,0,0.0906820839772097,0,0,0.183017131342673,0,0,0.030362445857132,0,0,0,0,0,0,0,0.0352965871908345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177560789441366,0,0,0,0,0,0,0,0,0.144358016451501,0,0,0.0522768151335478
X5.HK.EQUITY,0,0,0.0608721389612782,0.233635661818698,0,0.127532687568113,0,-0.398754620232638,0,0,0,0,0.107386118269113,0,0,0,0,0,0,0,0.413059269376632,0,0,0,0,0.490698154208451,0,0,0,0,0,0,0,0.100026747308061,0,0,0,0,0,0,0,0,0,0,-0.189728068022356,0,0.119107013740471,0,-0.00517029465306238,-0.000613696439919967,0,-0.00670621176371311
X601988.CH.EQUITY,0.230267128337073,0,0.220337400858475,0,0,0,0,0,0.100770263713297,0,0.0814095031406317,0.0861584911367591,0,-0.294424090679828,0,0,0,0,0,0,0,0,0.0376895701431781,0.237373161147338,0,0,0,0.117229300861639,0,0,-0.0367556752702735,0,0,0,0,0,0.00892045035579033,0,0,0,0,0,0,0.0934191104751862,0,0,0,0,0,0,0.0462920006800918,0
X600036.CH.EQUITY,0,0,0,0,0.0983133910363943,0,0,0.248994615416488,0,-0.0409681471150413,0.00908880764361755,0,0.294409192717979,0,0.2613869554538,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0969366383285851,0,0.00932062242284705,0.0893424498059494,0,0,0,0.122147280382638,0,0.0145521372581112,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.111580115002323,0.340726408503819,0,0,0.251789997143848,0,0,0,0,0.0630115818093178,0,0,0,0,0,0,0,0.0834223162585774,0.0806435883366112,0,-0.117509008286357,0,0,0,0,0,0,0.0615719229504804,0,0,-0.123128021298044,0,0,0,0,0,-0.0754669488689715,0,0,0,0,0,0.00482469214009801,0,-0.0572691695912315,0,0,0,0,0,0.0934766566679893,0.148426633890769
X601658.CH.Equity,0,0,0,-0.00346279098500845,0,0,-0.28007188753275,0,0,0,0,0,0,0,0,-0.0924192338063821,0,0,0,0,0,0,0,0.507070625137721,0,0,0,0.225813536652144,0,0,0.212025333743287,0,0,0,0.0344610048253141,-0.440350660823364,0,0.281449479398967,0,0,0,-0.0632329437098072,0,0,0,0,0,0,0,0,0,-0.507971395033717
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.0312610620483117,0.010336076848772,0,0,0,0,0,0.587841985195578,0,0,0,0,0,0,0,0,0.224007360173207,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0157819575317108,0,0,0,0,0,0,0.114899432508688,0,0,0,0,0,0,0,0,0,-0.00607686658096858,0,0.014637803891873
X600000.CH.EQUITY,0,0,0,0,0,0,0.159133943837855,0,0,0,0,0.435998531597187,0,0,0.0120929221139351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806782720420187,0,0,-0.0395591870939807,0,0,0,0.0434995009607494,0,0,0,0,0,0,0,0,0,0,0,0.0470206304083168,0,0.169055247480793,0,0
