,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0178501418793253,0,0.00611784332662601,0,8.67361737988404e-19,0,0,0,0,0,0.466481819001083,0,0,0,-0.0967689881281999,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0504040485975996,0,0,0,0,0,0.062167755956147,0,0,0.0893635415832537,0,0,0,0,0.209516952906882,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111979396454469,0,0,0.290652689428666,0,0.22558204885073,0,-0.0426608278169029,0,0,0.0460683321307872,0,0,0,0.113570293016431,0,0,0,0,0,0,0,0.080377839211506,0,0,-0.0060708530961179,0,0,0,0,0,0,0,0,0,0,0,-0.11646910274867,0,0.384086572343242,0,-0.0510724574886372,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265239341109037,0,0.227908603686376,0,0.129896202461837,0.283188428694066,0,0,0,-0.163823013784282,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0857212141853618,0,0,0,-0.177061126994164,0,0,-0.0205625232831131,0,0,0,0,0,0,0,0,0,0,0,0,0.15404351972789,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157513361781341
X5.HK.EQUITY,0,0,0.0379761816062972,0.207095723329014,0,0.14518088911791,0,-0.359512676633271,0,0,0,0,0.0653279099501143,0,0,0,0,0,0,0,0,0.388109825745005,0,0,0,0.453101117025963,0,0,0,0,0,0,0.0710295607526127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18629446377245,-0.0894887470233662,0,0,0,0,0
X601988.CH.EQUITY,0.223583496253664,0.0849359409533942,0.3272744008246,0,0,0,0,0,0.116288172933946,0,0,0.145529367483491,0,-0.225201173863824,0,0,0,-0.110900552336486,0,0,0,0,0,0.14326512797751,0.0805850663966596,0,0,0.13325441154187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323332761368249,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718789470338056,0,0,-0.0225495973194927,0,0.0286347364683846,0,0,0,0.312752421509792,0,0.126978051814123,0,0,0,0,0,0.151993650714288,0,0,0,0,0,0,0,0,0,0.0419403226503149,0,0,0,0,0.101670901563269,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.08846494413074,0.343831952674672,0,0,0.240410772515963,0,0,0,0,0.0764731803502305,0,-0.167466149475912,0,0,0,0.0415993604671405,0,0.0615305158222182,0,0,0,-0.136054811711851,0,0,0,0,0,0.118964357692414,0,0,-0.0796150909347483,-1.38777878078145e-17,0,0,0,0,0,-0.110310793439946,0,0,0,0,0.0644476052259656,0,0,0,0,0.126064669081926,0,0,0,0.0163776131178343,0.0815735299193885,0.121192133167252
X601658.CH.Equity,0,0,0,0,0,0,-0.271722479254038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571816067068926,0,0,0.254198756736334,0,0,0,0,0,0,0.0823694330479963,-0.346440550094051,0.237582720862445,0,0,0,0,0,0,0,0,0,0,-0.028602885175185,0,-0.180125927016495,0,0,0,-0.512367340582761
