,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.112175832457488,0,0.042725523458568,0,0,0,-0.0853307933465372,0,0,0,0.504078122459165,0,0,0,-0.0611725298852936,0,0,0,0,0,0,0,0,0,0,0,0,0.0404693917828926,0,0,0,0,0,0,0,0.0836666164276011,0,0,0,0,0,0.219019554030003,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0,0,0
X601939.CH.EQUITY,0.328702931969065,0,0,0.292473523108333,0,0.0892560234986252,0,-0.0475369670681218,0,0,0,0,0,0,0.136763483610373,0.0323164795689789,0,0,0,0,0,0,0,0.0719068564561961,0,0,0,0,0,0,0,-0.0111842646648018,0,0,0,0,-0.108559209808474,0,0,0.333889138151081,0,0,0,0,0,0,-0.0403686100001387,0,0,0.0117982339922504,0,0,0,0
X601288.CH.EQUITY,0.475125791017877,0,0.0906694765445977,0,0,0.183017152284545,0,0,0.0303568415393996,0,0,0,0,0,0,0,0.0353004713400804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177574888664803,0,0,0,0,0,0,0,0,0.144349016565489,0,0,0,0,0.0522723408482049
X5.HK.EQUITY,0,0,0.06087840878593,0.233636016742879,0,0.127527420471699,0,-0.39875553582129,0,0,0,0,0.107389232664202,0,0,0,0,0,0,0,0.41305044582321,0,0,0,0,0.490700216783075,0,0,0,0,0,0,0,0.100026702030518,0,0,0,0,0,0,0,0,0,0,-0.189731472653573,0,0.119108518506211,0,-0.00516801430017547,-0.000620155825345001,0,0,0,-0.00670652781714409
X601988.CH.EQUITY,0.230254693984619,4.33680868994202e-19,0.220367500048441,0,0,0,0,0,0.100750621669508,0,0.0814094816414394,0.0860968261855229,0,-0.294428010453379,0,0,0,0,0,0,0,0,0.0376968285338349,0.237406369673563,0,0,0,0.117225140227685,0,0,-0.0367463811279048,0,0,0,0,0,0.00892158710727029,0,0,0,0,0,0,0.0934502383325412,0,0,0,0,0,0,0,0,0.0462962116516644,0
X600036.CH.EQUITY,0,0,0,0,0.10860841946524,-0.0512857746914087,0,0.25598589271843,0,-0.0451066988024633,0.0108254968711991,0,0.346787672202207,0,0.244799311008437,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0767237361080849,0,0,0.083121057565086,0,0,0,0.123689031704793,0,0.0386198381314279,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.111580115002323,0.340726408503819,0,0,0.251789997143848,0,0,0,0,0.0630115818093178,0,0,0,0,0,0,0,0.0834223162585774,0.0806435883366112,0,-0.117509008286357,0,0,0,0,0,0,0.0615719229504804,0,0,-0.123128021298044,0,0,0,0,0,-0.0754669488689715,0,0,0,0,0,0.00482469214009801,0,-0.0572691695912315,0,0,0,0,0,0,0,0.0934766566679893,0.148426633890769
X601658.CH.Equity,0,0,0,-0.00346470435509044,0,0,-0.280076934809646,0,0,0,0,0,0,0,0,-0.0924266511260821,0,0,0,0,0,0,0,0.507072681494741,0,0,0,0.225809720304556,0,0,0.212018847938104,0,0,0,0.0344687875444688,-0.44034014723738,0,0.281451746737627,0,0,0,-0.0632319390622627,0,0,0,0,0,0,0,0,0,0,0,-0.507970328990964
