,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.155239709200307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120335357256316,0.0371014598998111,0,0.485281192917869,-0.257786066150419,0.349576762426429,0,0,0,-0.0401154327794702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899180976008181,-0.0331386205557997,0
X601318.CH.EQUITY,0,0,0,0,0,0.331850082383959,0,0,0,-0.0485378805265791,0,-1.38777878078145e-17,0.000725390637503054,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0860584260227343,0.0687268381019569,0,0,0,0,0.206544554123548,0,0,0,0,0,0,0,0,0,0,0,0,0.0779470942696008,0,0,0,0.0587880000842195,0
X601939.CH.EQUITY,0,0.0819017858053141,0,0.802212507136264,0,0,0.00154932565512842,0,0,0.0438322548879965,0,0,-0.0103341187624896,0.0144689402790634,0,0,0,0.0800904209700305,0,0,0,0,0,0,1.73472347597681e-18,0,0.025698106612644,0,0,0,0,0,0,0,0,0,0,0.0686820599427629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.964708534043263,0,-0.00554860223750401,0,0,0,0,0,0,0,0,0,0,0.0148092090303364,0,0,0,0,0,0,0,0,0,0,0.0602908051427706,0,0,0,0,0,0,0,0,0.0402539103604705,0,0,0,-0.0761810286075681,-0.081829955643004,0,0,0,0,0.00197111134385186,0,0,0,0,-0.0826653886897586,-0.0360519934154065,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.287395868573947,0,0.132098526370661,0,0,0,0,0,0,0,0,0,0,0.00418959243780651,0,0,0,-0.0411134745592428,0,0,0,0,0,0.0381645726379971,0,0,0,0,0.537575376785203,0,0,0,0,0,0,0,0.0943883225521808,0,0.208323903352298,0,0,0,0.0475629351512134,0.106516043635471,0
X600036.CH.EQUITY,0,0,0,0.328859916754126,0,0,0.00603443957582312,0,0.0354580878620281,0,0,0,0,0,0,0,0.172008318115292,0.0120347437229992,0,0.0251103433319435,0,0,0,0,0,0,0.0349672973477582,0.170452763150123,0,0,0.113410841607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970533004662,0,0,0,0,0.0420902663331991,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0791737037040682,-0.0287133944354716,0,0,0,-0.0381924015998833,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.046278161239537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845778790296577,-0.120312855706568,0,0.991420187114943,0,0,0,0.0170427541548516,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298637471721531,0,0,0,0,0,0,0,0,0,0,0,0.151199774895263,0,0,0.170680498726185,0,0.26487990909584,0,0,0,0.0442117402333688,0.0156990017700274,0,0,0,0.0449672613875183,0,0,0,0,0,-0.105698116352625
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384161956014596,0,0,0,0,0,0,0,0.174185063289457,0,0.420838517576825,0,0,0,0,0,0,0,0,-0.189541877969466,0.166642158205067,0,0,0,0,0.0119474749190047,0.0213405297548,0,0,-0.173662665267402,0,-8.67361737988404e-19,0.234077043174987,0,-0.0544183012617637,0.023074974098783
X388.HK.EQUITY,0,0,0,0,0.230856529881938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128726514963245,0.269515487820001,0,0,0.104772861554847,0,0,0,0,0,0,0,0,0.108599411370047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198120656002845,0,0.0203701083159037,0.254048285540884,0
