,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.117232958541911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727841799829603,0,0.425827081797627,0.370067454262796,0.0625195123490163,-0.248586484105842,0,0,0.165464648485765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533104573749653,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0207169315972976
X601318.CH.EQUITY,0,0,0,0,0,0.240940899384986,0,0,0,-0.0853774312152305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.19885155895409,0.0271443267688932,0.0136433560603364,0,0,0,0.218770306321371,0,0.182017756321004,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.839232330856985,0,0,0,0,0,0.016394542844415,0,0,-0.0558577400978451,0,0,0,0.0383703345626399,0.129404755773962,0,0,0,0.00265805772115762,0,0,0,0,0.0312088543436908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716319299474253,0,0,0.00658142916883006,0,0,0,0
X601288.CH.EQUITY,0,0,0.952465405168712,0,-0.0657528996297138,0,0,0,0,0,0,0,0,0,0,0.0582572166648083,0,0,0,0,0,0,0,0,0,0,0.0536401934824768,0,0,0,0,0,0,0,0,0.0249237349745399,0,0,0.0216158018275642,0,-0.0752711825150112,0,0,0,0,0,-0.00101918980552862,0,0,0,-0.0945638617158911,-0.0417079337635449,0,0
X601628.CH.EQUITY,0.014268956748948,0,0,3.46944695195361e-18,0,0,0,0,0,0.298150183829632,0,0.215871883624496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283044864161732,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.542751304814425,0,0,0,0,0,0,0,0,0.216560876756743,0,0,0,0,0.0423580181214675,0.120278356072835,0
X600036.CH.EQUITY,0,0,0,0.329067718865375,0,0,0,0,0.0692185331420764,0,0,0,0,0,0,0,0.145464256137746,0.141519973657468,0,0,0,0,0,0,0,0,0,0,0.115834068236261,0.147581477894659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471849115859544,0,0,0,0.00404224639970162,0,0,0,0,0.00907591050525348
X601988.CH.EQUITY,0,0,0,0.00456306611380233,-0.138092601154176,0.0763966091738226,0,0.0506404665255224,0,0,0,-0.0201801785488999,0,1.38777878078145e-17,0,0,0,0,0,0,-0.0422834671359274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108048116457134,0,0,0,0,0,0,0,0,1.05175269163572,0,0.00192185220026771,0,0
X1299.HK.EQUITY,0,0,0,0,0.072551705325164,0,0,0,0,0,0,0,0.00136854859682745,0,0,0,0,0,0,0,0,0,0,-0.027231088290478,0.103635925399741,0,0,0.0699448509204182,0,0,0.268338427885977,0.341480236989777,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0767147036231872,0,0.118329778241618,0,0.10092629119428,0,0,0,0.131291456430611,-0.0369675777485411
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168599957892692,0,0,0,0,0,0.0238300059453066,-0.00851076549081511,0.228065071937427,0.481767331589982,0,0,0,0,0,0,0,0,0,-0.092192513615713,0.0702017072623392,0,0,0,0,0,0.0522849662326697,0,-0.177289999625956,0,0.0517026899588595,0,0.129425657933096,0,0,0.0162012243134638
X388.HK.EQUITY,-1.73472347597681e-18,0,0,0,0.32900480532172,0,0,0,0.0871445879115305,0,0,0,0,0,0,0,0,-0.243047622518391,0,0,0,0,0,0,0.47687814325934,0.220514521089692,0,0,0,0,0.0162311924656168,0,0,0,0,0,0,0,0,0,0,-0.160975552796123,0,0,0,0.11365583328217,0,0,-0.0754178526295554,0,0,0,0.0744677110777564,0
