,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.210005409783135,0,0.202055682856009,0,0,-0.06919088877636,0,0,0,0,0,0,0,0,0.11386115515652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636705905177539,0,0,0,0.0402700630824674,0,1.0842021724855e-19,0,0,0,0,0,0,0.277592511234955,0,0,-0.0683175166825291,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0640083265636681,0,0.149675263595528,0.0369485140964235,0,0.0251605794955309,0,0,0.206204584405769,0,0,0,0,0,0.302890548453507,0,0,0,-0.0336877614893093,0,0,0,0,0,0,0.0377679679522936,0,0,0,0.17434241531419,0,0.052736908582182,0,0,0,0,0,0.0257022630301626,0,0,0,0,0,0,0,0,0,0.142608837923333,0
X601939.CH.EQUITY,0,0,0,0,0.139617666836264,0,0.349689706429192,0,0,0,0,0,-0.164513669506568,0,0,0,0,0,0,0,0.0136590556536573,0,0.590980410287235,0,0,0,0,-0.0171386316549973,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252677307921552,0,0,0,0,0,0,0,0,0,0,-0.122101842890615,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0915573258139144,0,0,0,0,0,0,0,0,0,0,0.220785504097589,0,0,0,0,0,0,0,0.0855709326960855,0,0,-0.197069838557664,0.134998858578944,0,0,0,0,0.382629677992005,0.230828776966133,0,0,0,0,0,0,0,0,0,0,0.0708739676211683,0,0,0,0,0,0,0.0164806993791813,-0.118352206886097
X601288.CH.EQUITY,0.0836350997357576,0,0,0,0,0,0,-0.011613598393134,0,0.0110721952183638,0,0,0,0.0416411147926322,0,0.453497999652334,0,0,0,0,0,0,0.321429165635381,0,0,0,0,0,0,0.000662394341351267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261127353824928,0,0,-0.0157190131661846,0,0,0,-0.0604713189174297,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.297666314782533,0,0,0.247274641966822,0.202416905817196,0,0,0,0,0,0,0,0,0,0.0377503699810989,0,0,0,0,0.166318685335473,0,0,-0.0210517833102303,0,0.0813772838377914,0,0,0,0,0.104370514081781,0,0,-0.00706506680650927,0,0,0,0,0,0,0,0,0,-0.115031256702325,0,0,0,0,0,0,0,0.0837620930609735,0,0.0602955811691407
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.35960550002395,0,0,0,0,0,0,0,0.0314449135591144,0,-0.0355590075325016,-8.44079536910722e-05,0,0,0.0667620951719813,0,0,0.226813083129669,0,0.0233512022793545,0,0,0,0,0,0,0,0,0,0,0.0911750388113554,0,0.0809360193533477,0,0,0,0,0,0,0,0,0,0,-0.125131205027064,-0.156374094334301
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623403546857115,0,0,0,0,0,0,-0.153057891447689,0,0,0.027402870309273,0,0.0161625495778068,0,0,0,0,0.124455682515187,0.448628627254987,0,0,0,0.134110588004903,0,0,0,0,0,0,0,-0.175577930453913,0,0.25771901336097,0,0.232532780378993,0,0,0,0,0.174201922531581,0,0,0,0,0
X388.HK.EQUITY,0,0.062251524140974,0,0,0,0,0,0,0,0,0,0,0,0.0476268346528676,0,0.148647414747158,0,0,0,0,0,0,0,0.00905591615580962,0,0,0,6.93889390390723e-18,0,0,0,0.380536390740629,0,0.0991204828638147,0,0,0.0941922436434136,0,0.156639646871653,0,0,0.0139880478852526,-0.213522690467417,0,0,0.341106395261252,0,0,0,0,0.0549551330432302,0,0,0
