,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806850907170334,0,0,0,0.173158393695412,0,0,0,0,0.507817127399041,0,0,0,0,0,0,0,-0.0122486807256831,0,0,0,0,-0.158755566827813,0,0,0.51488591836838,0,0,0,0,0,0,0,0,0.0830892333460581,0,0.0254813694269208,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.511148003343868,0.0219385820717238,0,0,0,0,0.339318531282164,0,0,0,0,0,0,0,0,0,0,0.117604721101023,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.160544917009369,0,0,0,0,0,0,0,0,0,0,0,0.00961746111234975,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.207420989868424,0,0.0339701448266522,0,0.67003808450926,0,0,0,0,0,0,0,0,-0.0897555054372222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121645330069048,0,0,0,0,0,0,0,0,0,0,0,0,0.0251164058383973,0,0,0,0,-0.161778151543813
X5.HK.EQUITY,0,0,0,0,0,0.145680651128215,0.398078102220825,0,0,0,0,0,0,0,0,0.0838386791458467,0,0,2.16840434497101e-19,0,0,0.0609605604279101,0,0,0,0.00624531306092631,0.0631006713768745,-0.192241995867359,0,0,0,0,0,0,0,0,0.0575398549679558,0,0,0,0.255919034340055,0,0,0,0,0,-0.160268896861494,0,0.0874981321057239,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.323495025864386,0,0,0,0.0487576847042971,0,0,0,0,0,0.0721841063458758,0,0.100258783064422,0,0,-0.0642195767052985,-0.0679858032869579,0,0,0,0.198415739175589,0,0,0,0,0,-0.226502846926001,0,0.0703160567223363,0,0,0,0,0,0,0.0461037700048778,0,0,0,0,0,0,0,0,0,0.0855795711992672,-0.0610437681476213,0,0
X1299.HK.EQUITY,0,0,0,0,0.229401736876988,0,0,0,0,0,0,0,0,0,0,0,0.192817244046886,0,0,0,0,0,0,0,0,0.038970992598553,0,0.0439417608442552,-0.111351577345188,0.0930398625281052,0.0421870313971949,0,8.67361737988404e-19,0,0,0,0.517634773167395,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0139164555605416,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.40448464202274,0,0.0191007661130435,0.0475634084629013,0,0,0,0,0,0,0.0811977055317146,0,0,0,0,0,0,0,0.00819505483495433,0.0464560697566739,0,0,0,0,0,0,0.0365042296887673,0,0,0,0.218541810613483,0,-0.0572843348322545,0.311569682777587,0,0,0,0,0,0,0,0,-0.0597424358364975,0
X601628.CH.EQUITY,0,0,0,0.0144917428271675,-0.0878507666343656,0.00748251829141515,0,0,0,0,0,0.0864524732296058,0,0,0,0,0,0.297071484409967,0,0,0,0,0,0,0,0,0.0107779739738609,0,0,0,-0.0249806516887802,0,0,0,0,0.320843342034916,0,0,0,0,0,0.269481165088717,0.116189888521287,0,0.0575267413707406,0,-0.0101326899788709,0,0,0,0,-0.101871151872531,0
X601328.CH.EQUITY,0,0,0.214902131833513,0,-0.0206629797404223,0,0,0.428062010930552,0,0,0,0,0,0.457625163090229,0,0,0,0,0,0,0.0588521088714704,0.0812732321295156,0,0,0,0,0,0,0,0,0,0,-0.133889690387781,-3.46944695195361e-18,0,0,-0.00826568237756586,-0.14944970078318,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798289238086804,0,-0.130515053890264
